donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_reaction_id,source_pair_id,split,orientation,class_pair
FMZJZNDHACPUOH-UHFFFAOYSA-N,DHVYLYFSTLOVFO-UHFFFAOYSA-N,CC(C=O)(NCCOC1=C(C=C2C(=C1)N=CN=C2NC3=C(C=C(C=C3)Cl)F)OC)OC,COC(=O)C1CCC(C1)C=O,CBZ3-R-24446F600D894EAE-BA,CBZ3-P-24446F600D894EAE,train,B_donor_A_acceptor,aliphatic__aliphatic
HZDYXYWDUJXKRE-UHFFFAOYSA-N,SGEAMGZMJOAEGL-UHFFFAOYSA-N,CCCCCCC(C=O)SC1=CC=CC=C1,CC1(CCN2C1=CC(=O)C(C3=C2C=C(C=C3)OC)NCC(C=O)NC(=O)CCC(F)(F)F)C,CBZ3-R-EB2E3FE9541843CB-AB,CBZ3-P-EB2E3FE9541843CB,train,A_donor_B_acceptor,aliphatic__aliphatic
YEWKYTNHFPESFT-RAWMCFOBSA-N,JVENMQKNSCTPRL-UHFFFAOYSA-N,CCC/C=C(/NC(=O)C1=C(CCCC1)C)\N2CCC3(CCCC4=C3C(=CC(=C4)OCC=O)F)CC2,CC1=C(C=CC(=C1O)CC(C)CC=O)OCCCCOC2=C(C(=CC(=C2F)F)F)F,CBZ3-R-D35D7C759F17C63A-BA,CBZ3-P-D35D7C759F17C63A,train,B_donor_A_acceptor,aliphatic__aliphatic
JSPHNXRVXRBUJU-QXMHVHEDSA-N,IGUBSNYXSSEVHU-QCLAVDOMSA-N,CC1=CC=C(C=C1)/C(=C(\CCC=O)/Cl)/I,C(CCN)C[C@@H](C(=O)O[C@@H](C=O)[C@@H]([C@@H](CO)O)O)N,CBZ3-R-2F181645E4E4583B-BA,CBZ3-P-2F181645E4E4583B,train,B_donor_A_acceptor,aliphatic__aliphatic
ULSVDPXUJVSMQJ-UHFFFAOYSA-N,KZWHEHSUEBTKJM-UHFFFAOYSA-N,C1=CC(=CC=C1F)SC2=C(C=NC=C2)C3=CC(NN3)C=O,C(C(C(C(C(C=O)NS(=O)(=O)O)O)O)O)O,CBZ3-R-AE616CC02117EB1D-BA,CBZ3-P-AE616CC02117EB1D,train,B_donor_A_acceptor,aliphatic__aliphatic
PVZGYCDCJQTFAS-UHFFFAOYSA-N,DBKBHMAVFLSHPU-IBGZPJMESA-N,C1C(CN1C(=O)N2CC(C2)(CCC=O)N)COC3=C(C=C(C(=C3)Br)C(F)(F)F)F,CC(C)NC[C@H](CC=O)N(CC1=C(C=CC(=C1)F)Cl)C2=CC(=C(C=C2)C#N)Cl,CBZ3-R-848FDE955F5A3EC7-BA,CBZ3-P-848FDE955F5A3EC7,train,B_donor_A_acceptor,aliphatic__aliphatic
SGEAMGZMJOAEGL-UHFFFAOYSA-N,HZDYXYWDUJXKRE-UHFFFAOYSA-N,CC1(CCN2C1=CC(=O)C(C3=C2C=C(C=C3)OC)NCC(C=O)NC(=O)CCC(F)(F)F)C,CCCCCCC(C=O)SC1=CC=CC=C1,CBZ3-R-EB2E3FE9541843CB-BA,CBZ3-P-EB2E3FE9541843CB,train,B_donor_A_acceptor,aliphatic__aliphatic
FKMXRCIJYGUJDD-UHFFFAOYSA-N,ZZQYFYSMSNWWNS-XAVMHZPKSA-N,C1CC2=C(C1)C=C(C=C2)CCC=O,C[C@@H]1[C@@H]2C[C@H]([C@H]1C=O)C=C2,CBZ3-R-856B84072C9944E0-AB,CBZ3-P-856B84072C9944E0,train,A_donor_B_acceptor,aliphatic__aliphatic
HFZONBHIQMATMI-KUHUBIRLSA-N,NLXCAFMURVDCTA-UHFFFAOYSA-N,C[C@H](CNC[C@](C=O)(C(C)(C)CO)O)NC(=O)CCC1=CC=CC=C1F,CC(C=O)C1=C(C=C(C=C1)F)C#N,CBZ3-R-C844663B4CD35E0D-AB,CBZ3-P-C844663B4CD35E0D,train,A_donor_B_acceptor,aliphatic__aliphatic
CLQSOFYENBJXPP-UHFFFAOYSA-N,OVJQTDWQGHORGZ-RFUYNDQBSA-N,CC1=C(C=C(C=C1)C2CCC(CC2)C3CCC(CC3)C=O)F,CC(C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C=O)NC(=O)C2=C(C(=CC=C2)OC)Cl,CBZ3-R-043E6A852F725058-AB,CBZ3-P-043E6A852F725058,train,A_donor_B_acceptor,aliphatic__aliphatic
YRMUTQRWVGDUBW-ZCFIWIBFSA-N,QHGQHHFBINKXLT-UHFFFAOYSA-N,C[C@H](CCCC=O)O,C1=CC=C(C=C1)COC2=CC=C(C=C2)CCC=O,CBZ3-R-197BE50A0442A1AF-BA,CBZ3-P-197BE50A0442A1AF,train,B_donor_A_acceptor,aliphatic__aliphatic
JNJCGTCIYMYQIZ-UHFFFAOYSA-N,JWXKLMRHQZSGLM-UHFFFAOYSA-N,C(CCCCOC(=O)C(F)Cl)CCCC=O,CC(CC=O)C1=CC(=CC(=C1F)COC)Cl,CBZ3-R-993AE2FAF92ED3D5-AB,CBZ3-P-993AE2FAF92ED3D5,train,A_donor_B_acceptor,aliphatic__aliphatic
DQBXCBFDDMGIRL-UHFFFAOYSA-N,HXYCYINSIWKFHN-UHFFFAOYSA-N,COC1=CC=CC(=C1F)CN2CCCC(C2)C=O,C1CC(=O)NC(=O)C1C2=CC(=C(C=C2)C3C(CC34CCNCC4)C=O)F,CBZ3-R-2730AB67B1E49CBF-AB,CBZ3-P-2730AB67B1E49CBF,train,A_donor_B_acceptor,aliphatic__aliphatic
RXPJMHTVNMLTTG-UHFFFAOYSA-N,TVIQAHDDHDHGDG-UHFFFAOYSA-N,CC(C=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C1=CC=C(C=C1)C(C=O)NNC(=S)N,CBZ3-R-934D0636B6898F66-AB,CBZ3-P-934D0636B6898F66,train,A_donor_B_acceptor,aliphatic__aliphatic
FZCIQOGAJPCQHG-UHFFFAOYSA-N,XFCMVVZOTZZXLW-NSHDSACASA-N,CC(CN(C)CC(F)F)(C=O)C1=CC=CC=C1,CC(=O)N[C@@H](CC1=CC=CC=C1)C=O,CBZ3-R-81CAB073ECF1A8F0-AB,CBZ3-P-81CAB073ECF1A8F0,train,A_donor_B_acceptor,aliphatic__aliphatic
TVIQAHDDHDHGDG-UHFFFAOYSA-N,RXPJMHTVNMLTTG-UHFFFAOYSA-N,C1=CC=C(C=C1)C(C=O)NNC(=S)N,CC(C=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CBZ3-R-934D0636B6898F66-BA,CBZ3-P-934D0636B6898F66,train,B_donor_A_acceptor,aliphatic__aliphatic
YODRTCBONYVDAP-APPZFPTMSA-N,GCJFSMTUUKUGRS-GOEBONIOSA-N,CC[C@H](C=O)[C@@H](C1=CC=CO1)O,C[C@H]1C2=CC=CC(=C2C[C@@H](N1)CO[Si](C)(C)C(C)(C)C)CC=O,CBZ3-R-8A969CFDE72CE085-BA,CBZ3-P-8A969CFDE72CE085,train,B_donor_A_acceptor,aliphatic__aliphatic
ZZJCWWXVOLOFBH-UHFFFAOYSA-N,ICAXOVQPPNJWDL-UHFFFAOYSA-N,CCCCN(C1=NN=C(S1)C2=CC(=C(C=C2)OCC=O)C(F)(F)F)C(=O)C3=CC=CC=C3,CC(=O)C1=CC=C(C=C1)CCC(C=O)Br,CBZ3-R-F6CAD38896A204DC-BA,CBZ3-P-F6CAD38896A204DC,train,B_donor_A_acceptor,aliphatic__aliphatic
HIVQUNZRZVIVAF-UHFFFAOYSA-N,VFPUCPVAZOMVLI-OSMVPFSASA-N,CC(CC=O)F,CC(=O)OC[C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O,CBZ3-R-220EA612FE5D1209-AB,CBZ3-P-220EA612FE5D1209,train,A_donor_B_acceptor,aliphatic__aliphatic
TWNJAPRLIZAXHA-UHFFFAOYSA-N,KYEFSNDGRAVHLQ-UHFFFAOYSA-N,C(CC(=O)CC(=O)O)C=O,CC(CC=O)C1=CC(=C(C(=C1F)F)COC)Cl,CBZ3-R-084DDBF684B9FB71-BA,CBZ3-P-084DDBF684B9FB71,train,B_donor_A_acceptor,aliphatic__aliphatic
NLXCAFMURVDCTA-UHFFFAOYSA-N,HFZONBHIQMATMI-KUHUBIRLSA-N,CC(C=O)C1=C(C=C(C=C1)F)C#N,C[C@H](CNC[C@](C=O)(C(C)(C)CO)O)NC(=O)CCC1=CC=CC=C1F,CBZ3-R-C844663B4CD35E0D-BA,CBZ3-P-C844663B4CD35E0D,train,B_donor_A_acceptor,aliphatic__aliphatic
CSHORWHXDJJXPT-UHFFFAOYSA-N,SICOVKQJMFHOTD-UHFFFAOYSA-N,CC(C1=CC=CC=C1F)N(C)CC2(CCOC2)C=O,CN(C)C(C=O)C(=C)CC1=CC=C(C=C1)F,CBZ3-R-51CB8851F1BA2B61-AB,CBZ3-P-51CB8851F1BA2B61,train,A_donor_B_acceptor,aliphatic__aliphatic
RXMWSJLJIMSCSS-UHFFFAOYSA-N,QPULDJYQYDGZEI-WAYWQWQTSA-N,C1CC2C(C(C1O2)CCC=O)CO,CCCC/C=C\CCC=O,CBZ3-R-77B5E81C36A81992-BA,CBZ3-P-77B5E81C36A81992,train,B_donor_A_acceptor,aliphatic__aliphatic
ORZVNKYQFDEPSO-UHFFFAOYSA-N,SONJCVAGZKCQOV-UHFFFAOYSA-N,CC1=C(N=C(O1)C2=CC=C(C=C2)F)COC3CCCC(C3)OCC=O,C1CN(CCC1C=O)CC2=CC(=C(C=C2)F)F,CBZ3-R-7F6F2F70A724E30E-AB,CBZ3-P-7F6F2F70A724E30E,train,A_donor_B_acceptor,aliphatic__aliphatic
SICOVKQJMFHOTD-UHFFFAOYSA-N,CSHORWHXDJJXPT-UHFFFAOYSA-N,CN(C)C(C=O)C(=C)CC1=CC=C(C=C1)F,CC(C1=CC=CC=C1F)N(C)CC2(CCOC2)C=O,CBZ3-R-51CB8851F1BA2B61-BA,CBZ3-P-51CB8851F1BA2B61,train,B_donor_A_acceptor,aliphatic__aliphatic
QPULDJYQYDGZEI-WAYWQWQTSA-N,RXMWSJLJIMSCSS-UHFFFAOYSA-N,CCCC/C=C\CCC=O,C1CC2C(C(C1O2)CCC=O)CO,CBZ3-R-77B5E81C36A81992-AB,CBZ3-P-77B5E81C36A81992,train,A_donor_B_acceptor,aliphatic__aliphatic
JBIYMPLWHKNBRD-HWQGJZFYSA-N,YUPVAJWWKRYZCW-UHFFFAOYSA-N,CC(CCN(C)/C(=C/C=C(\C)/C(=C\OCC1=CC=CC=C1)/CCC(=N)C)/CF)CC=O,CC1C(C(NC1(C)C)(C)C)C=O,CBZ3-R-62D2D93C75801895-AB,CBZ3-P-62D2D93C75801895,train,A_donor_B_acceptor,aliphatic__aliphatic
ICAXOVQPPNJWDL-UHFFFAOYSA-N,ZZJCWWXVOLOFBH-UHFFFAOYSA-N,CC(=O)C1=CC=C(C=C1)CCC(C=O)Br,CCCCN(C1=NN=C(S1)C2=CC(=C(C=C2)OCC=O)C(F)(F)F)C(=O)C3=CC=CC=C3,CBZ3-R-F6CAD38896A204DC-AB,CBZ3-P-F6CAD38896A204DC,train,A_donor_B_acceptor,aliphatic__aliphatic
SONJCVAGZKCQOV-UHFFFAOYSA-N,ORZVNKYQFDEPSO-UHFFFAOYSA-N,C1CN(CCC1C=O)CC2=CC(=C(C=C2)F)F,CC1=C(N=C(O1)C2=CC=C(C=C2)F)COC3CCCC(C3)OCC=O,CBZ3-R-7F6F2F70A724E30E-BA,CBZ3-P-7F6F2F70A724E30E,train,B_donor_A_acceptor,aliphatic__aliphatic
YUPVAJWWKRYZCW-UHFFFAOYSA-N,JBIYMPLWHKNBRD-HWQGJZFYSA-N,CC1C(C(NC1(C)C)(C)C)C=O,CC(CCN(C)/C(=C/C=C(\C)/C(=C\OCC1=CC=CC=C1)/CCC(=N)C)/CF)CC=O,CBZ3-R-62D2D93C75801895-BA,CBZ3-P-62D2D93C75801895,train,B_donor_A_acceptor,aliphatic__aliphatic
PXDVVYNWYOWHHA-UHFFFAOYSA-N,IYYDTWBHCDZASG-UHFFFAOYSA-N,CCOC(=O)C(C=O)(C1CC1C2=C(C(=O)NC(=N2)SCC3=C(C(=CC=C3)F)F)C#N)N,CC(C)C(C=C)(C=O)C(F)(F)F,CBZ3-R-44D829E50A96AFC6-BA,CBZ3-P-44D829E50A96AFC6,train,B_donor_A_acceptor,aliphatic__aliphatic
IYYDTWBHCDZASG-UHFFFAOYSA-N,PXDVVYNWYOWHHA-UHFFFAOYSA-N,CC(C)C(C=C)(C=O)C(F)(F)F,CCOC(=O)C(C=O)(C1CC1C2=C(C(=O)NC(=N2)SCC3=C(C(=CC=C3)F)F)C#N)N,CBZ3-R-44D829E50A96AFC6-AB,CBZ3-P-44D829E50A96AFC6,train,A_donor_B_acceptor,aliphatic__aliphatic
FDEZPWPLBRQMBM-RTKIROINSA-N,FVTQNKVLOPTSSS-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)OC[C@@H](C([C@@H](C=O)F)OC(=O)C2=CC=CC=C2)Cl,COC1=CC=C(C=C1)CCN2CCC(CC2C3=NC4=C(S3)C=C(C=C4)F)C=O,CBZ3-R-35615798C1DB23BC-AB,CBZ3-P-35615798C1DB23BC,train,A_donor_B_acceptor,aliphatic__aliphatic
MXVRAXGMYPADKE-OAHLLOKOSA-N,IQQNUXGQGQLHED-GFCCVEGCSA-N,CCCCCC[C@H](C=O)C1=CC=C(C=C1)C(=O)OC,C1CN(CCS(=O)(=O)C1)C2=C(C=C(C=C2)N3C[C@@H](OC3=O)C=O)F,CBZ3-R-BFE98B4E3B151003-BA,CBZ3-P-BFE98B4E3B151003,train,B_donor_A_acceptor,aliphatic__aliphatic
OCTCIABEBPEOIT-UHFFFAOYSA-N,YRPOFPPNSAUZSI-UHFFFAOYSA-N,CN(C)C1=NC=CN1CCC(C=O)NC(=O)C2=CN(C=N2)CC3=CC(=C(C=C3)F)F,CCOC(=O)C(CC=O)NC1=C(C=CC(=C1)Cl)I,CBZ3-R-3797E907E80A06CC-AB,CBZ3-P-3797E907E80A06CC,train,A_donor_B_acceptor,aliphatic__aliphatic
GDQPZHNQCSNHQB-LBPRGKRZSA-N,MZAMQZORQPYCNU-UHFFFAOYSA-N,C1=CC(=CC=C1C2=NOC(=N2)C[C@@H](C=O)OC(=O)N)OC3=C(C=C(C=N3)Br)F,CC(=O)N(CC=C)C1=CC=CC(=C1Br)CC=O,CBZ3-R-D8B2EEDFD22BFCD2-AB,CBZ3-P-D8B2EEDFD22BFCD2,train,A_donor_B_acceptor,aliphatic__aliphatic
VNMIWVDGHNOXMB-MFCFKLCOSA-N,ATLLLZXJABDOGR-UHFFFAOYSA-N,CC1CN(CCN1C(=O)C2=CC=C(C=C2)C3=NC4=C(O3)C=C(C=C4)F)C5C[C@]5(C=O)O,COC1=CC2=C(C=C1)C(OC2C=O)(C(F)(F)F)C(F)(F)F,CBZ3-R-DD41EFC8D5C08522-BA,CBZ3-P-DD41EFC8D5C08522,train,B_donor_A_acceptor,aliphatic__aliphatic
PTAIFEDCRVKAJP-UHFFFAOYSA-N,ZCLWUZXDWPSGLS-UHFFFAOYSA-N,C1CC2=C(C1)C(=C(C=C2)CCC=O)F,COC1=CC2=C(C=C(S2)C(CC=O)C(=O)O)C(=C1O)F,CBZ3-R-44A936EB2912B74C-AB,CBZ3-P-44A936EB2912B74C,train,A_donor_B_acceptor,aliphatic__aliphatic
ZCLWUZXDWPSGLS-UHFFFAOYSA-N,PTAIFEDCRVKAJP-UHFFFAOYSA-N,COC1=CC2=C(C=C(S2)C(CC=O)C(=O)O)C(=C1O)F,C1CC2=C(C1)C(=C(C=C2)CCC=O)F,CBZ3-R-44A936EB2912B74C-BA,CBZ3-P-44A936EB2912B74C,train,B_donor_A_acceptor,aliphatic__aliphatic
MZAMQZORQPYCNU-UHFFFAOYSA-N,GDQPZHNQCSNHQB-LBPRGKRZSA-N,CC(=O)N(CC=C)C1=CC=CC(=C1Br)CC=O,C1=CC(=CC=C1C2=NOC(=N2)C[C@@H](C=O)OC(=O)N)OC3=C(C=C(C=N3)Br)F,CBZ3-R-D8B2EEDFD22BFCD2-BA,CBZ3-P-D8B2EEDFD22BFCD2,train,B_donor_A_acceptor,aliphatic__aliphatic
IUSUPGUYBHINDX-UHFFFAOYSA-N,ONPHXFYCKYFLLS-ZHACJKMWSA-N,C1=CC=C(C(=C1)C(C=O)C2=COC3=C(C2=O)C=CC(=C3)O)O,CC1CC(C(C(C1C)/C=C/C2=NC=C(C=C2)C3=CC=CC=C3F)C(C)O)(C=O)O,CBZ3-R-CBBEAB99E8C5C5C1-AB,CBZ3-P-CBBEAB99E8C5C5C1,train,A_donor_B_acceptor,aliphatic__aliphatic
SOWDKDTZTMWMPG-UHFFFAOYSA-N,FFIZQWGZOPGPJU-UHFFFAOYSA-N,C1C(NC2=C1C=C(C=C2)F)CC=O,C1=CSC(=N1)NS(=O)(=O)C2=C(C=C(C(=C2)Cl)NCCCC=O)F,CBZ3-R-AF45649341E4D566-BA,CBZ3-P-AF45649341E4D566,train,B_donor_A_acceptor,aliphatic__aliphatic
YRPOFPPNSAUZSI-UHFFFAOYSA-N,OCTCIABEBPEOIT-UHFFFAOYSA-N,CCOC(=O)C(CC=O)NC1=C(C=CC(=C1)Cl)I,CN(C)C1=NC=CN1CCC(C=O)NC(=O)C2=CN(C=N2)CC3=CC(=C(C=C3)F)F,CBZ3-R-3797E907E80A06CC-BA,CBZ3-P-3797E907E80A06CC,train,B_donor_A_acceptor,aliphatic__aliphatic
FFIZQWGZOPGPJU-UHFFFAOYSA-N,SOWDKDTZTMWMPG-UHFFFAOYSA-N,C1=CSC(=N1)NS(=O)(=O)C2=C(C=C(C(=C2)Cl)NCCCC=O)F,C1C(NC2=C1C=C(C=C2)F)CC=O,CBZ3-R-AF45649341E4D566-AB,CBZ3-P-AF45649341E4D566,train,A_donor_B_acceptor,aliphatic__aliphatic
GSPPOLJWQCVWGV-UHFFFAOYSA-N,KTNRJTODXLKABI-UHFFFAOYSA-N,CC(C)(CC(C=O)(C(F)(F)F)O)C1=CC(=C(C=C1OC)F)F,C(CCC=CC(=O)O)CCC(=O)CCC=O,CBZ3-R-8E4DCF875D7CA087-AB,CBZ3-P-8E4DCF875D7CA087,train,A_donor_B_acceptor,aliphatic__aliphatic
NOJSYQFIIBBBLG-UHFFFAOYSA-N,KHADWFGKZAYYAJ-UHFFFAOYSA-N,CC1=CC(=CC(=C1)F)C(C)CC=O,C1=CC(=CC=C1C2C(C2(F)F)C=O)C(F)(F)F,CBZ3-R-E0B64C80BF31E5AC-BA,CBZ3-P-E0B64C80BF31E5AC,train,B_donor_A_acceptor,aliphatic__aliphatic
IXXCSDOJDCPNAH-UHFFFAOYSA-N,XHUXJDLIBDEFEW-GFCCVEGCSA-N,CC(C)(C)CC1CC(C1)C=O,C1[C@H](N(CS1)C(=O)CCC(=O)C2=CC=CC=C2)C=O,CBZ3-R-318CC5F31D3C26B8-AB,CBZ3-P-318CC5F31D3C26B8,train,A_donor_B_acceptor,aliphatic__aliphatic
FYKUWFUSRCUUNT-UHFFFAOYSA-N,GSKXBJAQGQHJCB-NRFANRHFSA-N,C1CC(CC1(CCF)C=O)(F)F,C1CC2=CC=CC=C2[C@H]1N3C4=C(CN(CC4)CC=O)C(=N3)C5=CC=C(C=C5)F,CBZ3-R-47A7F3A4F1742347-AB,CBZ3-P-47A7F3A4F1742347,train,A_donor_B_acceptor,aliphatic__aliphatic
XHUXJDLIBDEFEW-GFCCVEGCSA-N,IXXCSDOJDCPNAH-UHFFFAOYSA-N,C1[C@H](N(CS1)C(=O)CCC(=O)C2=CC=CC=C2)C=O,CC(C)(C)CC1CC(C1)C=O,CBZ3-R-318CC5F31D3C26B8-BA,CBZ3-P-318CC5F31D3C26B8,train,B_donor_A_acceptor,aliphatic__aliphatic
WWCYYONSJVLAOE-NYVOZVTQSA-N,QMEQAJHUBNZEST-UHFFFAOYSA-N,C[C@@H](C=O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](C(C)C)NC(=O)OCC2=CC=CC=C2,C1=CC=C(C=C1)C(C=O)(C#N)C(F)(F)F,CBZ3-R-110252DD6883C6A4-BA,CBZ3-P-110252DD6883C6A4,train,B_donor_A_acceptor,aliphatic__aliphatic
KTNRJTODXLKABI-UHFFFAOYSA-N,GSPPOLJWQCVWGV-UHFFFAOYSA-N,C(CCC=CC(=O)O)CCC(=O)CCC=O,CC(C)(CC(C=O)(C(F)(F)F)O)C1=CC(=C(C=C1OC)F)F,CBZ3-R-8E4DCF875D7CA087-BA,CBZ3-P-8E4DCF875D7CA087,train,B_donor_A_acceptor,aliphatic__aliphatic
AONDKFPREGDQJU-UHFFFAOYSA-N,ISKQXGFGMAQMHF-UHFFFAOYSA-N,C1C2=C(C=CC(=C2)C(F)(F)F)OC(N1)C=O,C1COCCC1C(C=O)(F)F,CBZ3-R-B1C347161E107916-AB,CBZ3-P-B1C347161E107916,train,A_donor_B_acceptor,aliphatic__aliphatic
SMQGTRQTMUTDQY-UHFFFAOYSA-N,SZBYMTQVLAACCL-LURJTMIESA-N,C1CC(C(=C1)C2=CC(=CC=C2)F)CC=O,CCCC[C@@H](C=O)F,CBZ3-R-845C464106E5EA65-AB,CBZ3-P-845C464106E5EA65,train,A_donor_B_acceptor,aliphatic__aliphatic
CTYUGMUMTCAAMB-UHFFFAOYSA-N,POOQCHBVFZPCGQ-UHFFFAOYSA-N,CC(C)(CC(C=O)(C(C(F)(F)F)(F)F)O)C1=C(C(=CC=C1)F)OC,CC(C)(C1=C(C(=CC=C1)Cl)F)NN(CC=O)C(=O)O,CBZ3-R-BBB275D019E722BA-AB,CBZ3-P-BBB275D019E722BA,train,A_donor_B_acceptor,aliphatic__aliphatic
POOQCHBVFZPCGQ-UHFFFAOYSA-N,CTYUGMUMTCAAMB-UHFFFAOYSA-N,CC(C)(C1=C(C(=CC=C1)Cl)F)NN(CC=O)C(=O)O,CC(C)(CC(C=O)(C(C(F)(F)F)(F)F)O)C1=C(C(=CC=C1)F)OC,CBZ3-R-BBB275D019E722BA-BA,CBZ3-P-BBB275D019E722BA,train,B_donor_A_acceptor,aliphatic__aliphatic
MNQYESRFEOWCQX-UHFFFAOYSA-N,WLTSMLYCBIGKRK-UHFFFAOYSA-N,COC1=C(C=C(C=C1)N2CC(C2)C=O)F,CC(CC=O)C1=CC(=C(C=C1)F)OC,CBZ3-R-BA8A9AAE3C52EF1D-AB,CBZ3-P-BA8A9AAE3C52EF1D,train,A_donor_B_acceptor,aliphatic__aliphatic
PSIBHSGIMAMGDS-SECBINFHSA-N,XPSNLTULKMDQBL-UHFFFAOYSA-N,C[C@H](CC1=C(C=C(C(=C1)OC)CC=O)OC)NC(=O)C(F)(F)F,CC1=CC=CC=C1C(C=O)C2=C(C=C(C=C2)C(F)(F)F)C,CBZ3-R-38026242C3C40FD2-AB,CBZ3-P-38026242C3C40FD2,train,A_donor_B_acceptor,aliphatic__aliphatic
SZBYMTQVLAACCL-LURJTMIESA-N,SMQGTRQTMUTDQY-UHFFFAOYSA-N,CCCC[C@@H](C=O)F,C1CC(C(=C1)C2=CC(=CC=C2)F)CC=O,CBZ3-R-845C464106E5EA65-BA,CBZ3-P-845C464106E5EA65,train,B_donor_A_acceptor,aliphatic__aliphatic
WLTSMLYCBIGKRK-UHFFFAOYSA-N,MNQYESRFEOWCQX-UHFFFAOYSA-N,CC(CC=O)C1=CC(=C(C=C1)F)OC,COC1=C(C=C(C=C1)N2CC(C2)C=O)F,CBZ3-R-BA8A9AAE3C52EF1D-BA,CBZ3-P-BA8A9AAE3C52EF1D,train,B_donor_A_acceptor,aliphatic__aliphatic
GSKXBJAQGQHJCB-NRFANRHFSA-N,FYKUWFUSRCUUNT-UHFFFAOYSA-N,C1CC2=CC=CC=C2[C@H]1N3C4=C(CN(CC4)CC=O)C(=N3)C5=CC=C(C=C5)F,C1CC(CC1(CCF)C=O)(F)F,CBZ3-R-47A7F3A4F1742347-BA,CBZ3-P-47A7F3A4F1742347,train,B_donor_A_acceptor,aliphatic__aliphatic
UULLQGITERHDAO-UHFFFAOYSA-N,UUSZNXMRODXETF-UHFFFAOYSA-N,C1C(OC(O1)C=O)OCC(F)(F)F,C1C(ON=C1C2=CC=CC=C2)CCCC=O,CBZ3-R-18B7B0E6375D3181-AB,CBZ3-P-18B7B0E6375D3181,train,A_donor_B_acceptor,aliphatic__aliphatic
OSDFLZWHOSHUOT-CYBMUJFWSA-N,ZEIAAHKKQHADOD-UHFFFAOYSA-N,CC1=CC(=C(C=C1)[C@@H](CC=O)NC(=O)OC(C)(C)C)F,CC(CCC1=CC=CC=C1F)C=O,CBZ3-R-F37D2BE763EC8153-AB,CBZ3-P-F37D2BE763EC8153,train,A_donor_B_acceptor,aliphatic__aliphatic
IGIZPFDITHXNLM-GXSJLCMTSA-N,GCWBTUWFUJGQCI-LSDHHAIUSA-N,CC[C@H](C)[C@@H](C=O)NS(=O)(=O)C1=CC=CC=C1F,CCCC[C@@H](C=O)[C@@H](C1=CN=CC=C1)NC(=O)OC(C)(C)C,CBZ3-R-9817F18B2F28655F-BA,CBZ3-P-9817F18B2F28655F,train,B_donor_A_acceptor,aliphatic__aliphatic
YISDUJNSZXJMRJ-NWNZELPYSA-N,XQSPEQZXOJOPSF-UHFFFAOYSA-N,C/C(=C\C=C/CC(C=O)(F)F)/COC1=CN=C(C=C1)C2=CC=NN2,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)C=O)C,CBZ3-R-083AC81586B2C34D-BA,CBZ3-P-083AC81586B2C34D,train,B_donor_A_acceptor,aliphatic__aliphatic
XPSNLTULKMDQBL-UHFFFAOYSA-N,PSIBHSGIMAMGDS-SECBINFHSA-N,CC1=CC=CC=C1C(C=O)C2=C(C=C(C=C2)C(F)(F)F)C,C[C@H](CC1=C(C=C(C(=C1)OC)CC=O)OC)NC(=O)C(F)(F)F,CBZ3-R-38026242C3C40FD2-BA,CBZ3-P-38026242C3C40FD2,train,B_donor_A_acceptor,aliphatic__aliphatic
GCWBTUWFUJGQCI-LSDHHAIUSA-N,IGIZPFDITHXNLM-GXSJLCMTSA-N,CCCC[C@@H](C=O)[C@@H](C1=CN=CC=C1)NC(=O)OC(C)(C)C,CC[C@H](C)[C@@H](C=O)NS(=O)(=O)C1=CC=CC=C1F,CBZ3-R-9817F18B2F28655F-AB,CBZ3-P-9817F18B2F28655F,train,A_donor_B_acceptor,aliphatic__aliphatic
JISWCFGPUJTKEO-UHFFFAOYSA-N,KWLPSJSABZQQMN-UHFFFAOYSA-N,CC1=C(C(=CC=C1)C(C)C=O)OC(F)F,COC1=CC=CC(=C1F)C(C=O)O,CBZ3-R-7B8ACD424957E957-AB,CBZ3-P-7B8ACD424957E957,train,A_donor_B_acceptor,aliphatic__aliphatic
CRKAHACVDRTELP-BVPGBDNSSA-N,GXJAVMPOAHTDPR-HOFKKMOUSA-N,CN1C[C@@H](C[C@H]1C(=O)NC2=CC3=C(CC(C3)C=O)C(=C2)F)OC,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[C@H](C2=CC=CC=C2)[C@@H](CC3=CC=C(C=C3)F)C=O,CBZ3-R-27BA710A19F3E155-AB,CBZ3-P-27BA710A19F3E155,train,A_donor_B_acceptor,aliphatic__aliphatic
