id,donor_id,prod_smiles,ald_smiles,prod_arc,prod_mem,ald_arc,ald_mem,thermal_prod,thermal_ald,charge_prod,charge_ald,label_stored,new_scaffold_split
167163,167163,Nc1c(F)cc(C(=O)C(O)c2cc(F)c(N)c(OC(F)(F)F)c2)cc1OC(F)(F)F,Nc1c(F)cc(C=O)cc1OC(F)(F)F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1671/geom.tar.zst,xyz/p000063.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1671/geom.tar.zst,ald_xyz/a000042.xyz,0.1428611501080041,0.0564468165890019,0,0,,train
166089,166089,COc1c(O)cc(F)c(Cl)c1CCC(=O)C(O)CCc1c(Cl)c(F)cc(O)c1OC,COc1c(O)cc(F)c(Cl)c1CCC=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1660/geom.tar.zst,xyz/p000089.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1660/geom.tar.zst,ald_xyz/a000053.xyz,0.2491163616670064,0.1349573544880016,0,0,-4.8893848868751375,train
162420,162420,N#Cc1ccc(OCCC(=O)C(O)CCOc2ccc(C#N)cc2C(F)(F)F)c(C(F)(F)F)c1,N#Cc1ccc(OCCC=O)c(C(F)(F)F)c1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1624/geom.tar.zst,xyz/p000020.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1624/geom.tar.zst,ald_xyz/a000049.xyz,0.2217680208480033,-1.1214771396339955,0,0,-0.3740082056416568,train
164722,164722,COCc1cc(F)c(C(=O)C(O)c2cc(F)c(COC)cc2F)cc1F,COCc1cc(F)c(C=O)cc1F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1647/geom.tar.zst,xyz/p000022.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1647/geom.tar.zst,ald_xyz/a000027.xyz,0.211790451878997,0.0908448922950029,0,0,,train
174361,174361,O=C(c1cncc(C(F)F)c1F)C(O)c1cncc(C(F)F)c1F,O=Cc1cncc(C(F)F)c1F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1743/geom.tar.zst,xyz/p000061.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1743/geom.tar.zst,ald_xyz/a000077.xyz,0.1186291365849996,0.0456169945380011,0,0,,train
170556,170556,O=C(c1c(C(F)F)cc(Br)nc1Br)C(O)c1c(C(F)F)cc(Br)nc1Br,O=Cc1c(C(F)F)cc(Br)nc1Br,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1705/geom.tar.zst,xyz/p000056.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1705/geom.tar.zst,ald_xyz/a000057.xyz,0.0767349251979965,0.023298788246997,0,0,,train
163016,163016,Cc1nn(-c2c(F)cccc2Cl)c(C)c1C(=O)C(O)c1c(C)nn(-c2c(F)cccc2Cl)c1C,Cc1nn(-c2c(F)cccc2Cl)c(C)c1C=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1630/geom.tar.zst,xyz/p000016.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1630/geom.tar.zst,ald_xyz/a000071.xyz,0.2815966714489946,0.1242069614749965,0,0,6.846509109841596,train
182279,182279,COc1cc(F)c(C(=O)C(O)c2c(F)cc(OC)c(I)c2F)c(F)c1I,COc1cc(F)c(C=O)c(F)c1I,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1822/geom.tar.zst,xyz/p000079.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1822/geom.tar.zst,ald_xyz/a000038.xyz,0.1212136991480008,0.0456660994249986,0,0,,train
173731,173731,O=C(c1c(C(F)(F)F)c[nH]c(=O)c1C(F)F)C(O)c1c(C(F)(F)F)c[nH]c(=O)c1C(F)F,O=Cc1c(C(F)(F)F)c[nH]c(=O)c1C(F)F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1737/geom.tar.zst,xyz/p000031.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1737/geom.tar.zst,ald_xyz/a000062.xyz,0.1297079848180118,-8.588392074935001,0,0,,train
161905,161905,O=C(CC(c1cccc(O)c1)C(F)(F)F)C(O)CC(c1cccc(O)c1)C(F)(F)F,O=CCC(c1cccc(O)c1)C(F)(F)F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1619/geom.tar.zst,xyz/p000005.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1619/geom.tar.zst,ald_xyz/a000052.xyz,0.2446079574099968,0.1026721225150026,0,0,,train
162242,162242,O=C(c1cc(Cc2cccc(F)c2)[nH]n1)C(O)c1cc(Cc2cccc(F)c2)[nH]n1,O=Cc1cc(Cc2cccc(F)c2)[nH]n1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1622/geom.tar.zst,xyz/p000042.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1622/geom.tar.zst,ald_xyz/a000081.xyz,0.2493914974370028,0.1094658928720022,0,0,,train
164752,164752,Cc1cc(CN)c(C(=O)C(O)c2cc(F)c(C)cc2CN)cc1F,Cc1cc(CN)c(C=O)cc1F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1647/geom.tar.zst,xyz/p000052.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1647/geom.tar.zst,ald_xyz/a000061.xyz,0.2563862909400001,0.1116141369519994,0,0,,train
171742,171742,Cc1cc(C(=O)C(O)c2cc(C)c(OC(=O)c3ccccc3F)c(C)c2)cc(C)c1OC(=O)c1ccccc1F,Cc1cc(C=O)cc(C)c1OC(=O)c1ccccc1F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1717/geom.tar.zst,xyz/p000042.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1717/geom.tar.zst,ald_xyz/a000037.xyz,0.3643480934579912,0.1687497974670009,0,0,,train
165545,165545,COc1ccc(CCC(=O)C(O)CCc2ccc(OC)c(C(F)F)c2)cc1C(F)F,COc1ccc(CCC=O)cc1C(F)F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1655/geom.tar.zst,xyz/p000045.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1655/geom.tar.zst,ald_xyz/a000051.xyz,0.3084830848929982,0.1402629910659953,0,0,,train
5146,5146,Cc1c(-c2ccc(C(=O)NCCN3CCOCC3)cc2)c(=O)oc2c(C(=O)C(O)c3c(O)c(Cl)cc4c(C)c(-c5ccc(C(=O)NCCN6CCOCC6)cc5)c(=O)oc34)c(O)c(Cl)cc12,Cc1c(-c2ccc(C(=O)NCCN3CCOCC3)cc2)c(=O)oc2c(C=O)c(O)c(Cl)cc12,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0051/geom.tar.zst,xyz/p000046.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0051/geom.tar.zst,ald_xyz/a000080.xyz,0.6531142060539992,11.558274453210998,0,0,,test
161790,161790,O=C(c1cnn(-c2cccc(O)c2)c1F)C(O)c1cnn(-c2cccc(O)c2)c1F,O=Cc1cnn(-c2cccc(O)c2)c1F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1617/geom.tar.zst,xyz/p000090.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1617/geom.tar.zst,ald_xyz/a000092.xyz,0.1994557037190105,0.0870459718570018,0,0,,train
174326,174326,O=C(c1cncc(C(F)F)c1Cl)C(O)c1cncc(C(F)F)c1Cl,O=Cc1cncc(C(F)F)c1Cl,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1743/geom.tar.zst,xyz/p000026.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1743/geom.tar.zst,ald_xyz/a000076.xyz,0.1136991258109958,0.045616994539003,0,0,2.1222469126010672,train
163082,163082,O=C(O)c1ccc(COc2cc(F)cc(C(=O)C(O)c3cc(F)cc(OCc4ccc(C(=O)O)cn4)c3)c2)nc1,O=Cc1cc(F)cc(OCc2ccc(C(=O)O)cn2)c1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1630/geom.tar.zst,xyz/p000082.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1630/geom.tar.zst,ald_xyz/a000089.xyz,0.2846384022320052,-7.209029830460004,0,0,,train
174306,174306,O=C(c1ccc(Br)nc1C(F)F)C(O)c1ccc(Br)nc1C(F)F,O=Cc1ccc(Br)nc1C(F)F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1743/geom.tar.zst,xyz/p000006.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1743/geom.tar.zst,ald_xyz/a000057.xyz,0.1046587484670027,0.0380492480810019,0,0,,train
162968,162968,CN(CC(F)F)c1ncnc(Cl)c1C(=O)C(O)c1c(Cl)ncnc1N(C)CC(F)F,CN(CC(F)F)c1ncnc(Cl)c1C=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1629/geom.tar.zst,xyz/p000068.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1629/geom.tar.zst,ald_xyz/a000066.xyz,0.2128382145709935,0.0934166530449971,0,0,,train
166902,166902,CC(CC(=O)C(O)CC(C)c1c(F)c(Br)cc2c1OCO2)c1c(F)c(Br)cc2c1OCO2,CC(CC=O)c1c(F)c(Br)cc2c1OCO2,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1669/geom.tar.zst,xyz/p000002.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1669/geom.tar.zst,ald_xyz/a000005.xyz,0.268037364573999,0.1174189632600004,0,0,,train
174737,174737,Nc1c[nH]c(C(=O)C(O)c2[nH]cc(N)c(=O)c2C(F)F)c(C(F)F)c1=O,Nc1c[nH]c(C=O)c(C(F)F)c1=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1747/geom.tar.zst,xyz/p000037.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1747/geom.tar.zst,ald_xyz/a000056.xyz,0.1479885520910073,0.7914761954829999,0,0,13.672499873212296,train
161740,161740,CC(F)(c1ccccc1C(=O)C(O)c1ccccc1C(C)(F)C1CC1)C1CC1,CC(F)(c1ccccc1C=O)C1CC1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1617/geom.tar.zst,xyz/p000040.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1617/geom.tar.zst,ald_xyz/a000013.xyz,0.3443812487909952,0.1560553909890032,0,0,,train
174281,174281,Cc1cc(OC(F)(F)F)ncc1C(=O)C(O)c1cnc(OC(F)(F)F)cc1C,Cc1cc(OC(F)(F)F)ncc1C=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1742/geom.tar.zst,xyz/p000081.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1742/geom.tar.zst,ald_xyz/a000007.xyz,0.1680349274400043,0.0728787511859963,0,0,,train
1871,1871,O=C(c1c(NCCc2cccc(F)c2)c2ccccc2[nH]c1=O)C(O)c1c(NCCc2cccc(F)c2)c2ccccc2[nH]c1=O,O=Cc1c(NCCc2cccc(F)c2)c2ccccc2[nH]c1=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0018/geom.tar.zst,xyz/p000071.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0018/geom.tar.zst,ald_xyz/a000076.xyz,0.4497048263289969,0.2070141171669917,0,0,,train
172940,172940,N#Cc1c[nH]c(C(F)F)c(C(=O)C(O)c2c(C(F)F)[nH]cc(C#N)c2=O)c1=O,N#Cc1c[nH]c(C(F)F)c(C=O)c1=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1729/geom.tar.zst,xyz/p000040.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1729/geom.tar.zst,ald_xyz/a000051.xyz,0.1154491674950008,0.040444572155998,0,0,,train
166982,166982,CC(CC(=O)C(O)CC(C)c1cc(Br)c(O)cc1C(F)(F)F)c1cc(Br)c(O)cc1C(F)(F)F,CC(CC=O)c1cc(Br)c(O)cc1C(F)(F)F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1669/geom.tar.zst,xyz/p000082.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1669/geom.tar.zst,ald_xyz/a000010.xyz,0.2601791197499921,0.1160300860270027,0,0,2.842661861067141,train
93720,93720,CCNc1cc(Nc2ccc(C(=O)C(O)c3ccc(Nc4cc(NCC)c5c(C(F)(F)F)c[nH]c5n4)c(OC)c3)cc2OC)nc2[nH]cc(C(F)(F)F)c12,CCNc1cc(Nc2ccc(C=O)cc2OC)nc2[nH]cc(C(F)(F)F)c12,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0937/geom.tar.zst,xyz/p000020.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0937/geom.tar.zst,ald_xyz/a000013.xyz,0.4919859812860068,0.2293583856139918,0,0,,test
158066,158066,O=C(c1cccc(F)c1Oc1cncc(Cl)c1)C(O)c1cccc(F)c1Oc1cncc(Cl)c1,O=Cc1cccc(F)c1Oc1cncc(Cl)c1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1580/geom.tar.zst,xyz/p000066.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1580/geom.tar.zst,ald_xyz/a000098.xyz,0.221765659924003,0.0921168234130007,0,0,,train
158006,158006,COCCc1ccc(Oc2c(F)cccc2C(=O)C(O)c2cccc(F)c2Oc2ccc(CCOC)cc2)cc1,COCCc1ccc(Oc2c(F)cccc2C=O)cc1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1580/geom.tar.zst,xyz/p000006.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1580/geom.tar.zst,ald_xyz/a000008.xyz,0.4284992310540048,0.1908262732390042,0,0,,train
162434,162434,CCCCc1ccc(Oc2ccc(F)cc2C(=O)C(O)c2cc(F)ccc2Oc2ccc(CCCC)cc2)cc1,CCCCc1ccc(Oc2ccc(F)cc2C=O)cc1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1624/geom.tar.zst,xyz/p000034.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1624/geom.tar.zst,ald_xyz/a000002.xyz,0.473639969413,0.2163651239729986,0,0,,train
158043,158043,O=C(c1cccc(F)c1Oc1c(Cl)cc([N+](=O)[O-])cc1Cl)C(O)c1cccc(F)c1Oc1c(Cl)cc([N+](=O)[O-])cc1Cl,O=Cc1cccc(F)c1Oc1c(Cl)cc([N+](=O)[O-])cc1Cl,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1580/geom.tar.zst,xyz/p000043.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1580/geom.tar.zst,ald_xyz/a000065.xyz,0.2046243616850063,0.0830158120850015,0,0,,train
167161,167161,Nc1ccc(C(=O)C(O)c2ccc(N)c(C(F)(F)F)c2Cl)c(Cl)c1C(F)(F)F,Nc1ccc(C=O)c(Cl)c1C(F)(F)F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1671/geom.tar.zst,xyz/p000061.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1671/geom.tar.zst,ald_xyz/a000048.xyz,0.129788115563997,0.050839988344002,0,0,,train
175107,175107,O=C(c1c(O)cnc(I)c1OC(F)(F)F)C(O)c1c(O)cnc(I)c1OC(F)(F)F,O=Cc1c(O)cnc(I)c1OC(F)(F)F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1751/geom.tar.zst,xyz/p000007.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1751/geom.tar.zst,ald_xyz/a000041.xyz,0.0799136840309984,0.0208758376899993,0,0,,train
173110,173110,N#Cc1nc(CBr)cc(C(F)F)c1C(=O)C(O)c1c(C(F)F)cc(CBr)nc1C#N,N#Cc1nc(CBr)cc(C(F)F)c1C=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1731/geom.tar.zst,xyz/p000010.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1731/geom.tar.zst,ald_xyz/a000066.xyz,0.1430377663249942,0.0532268803159965,0,0,,train
169682,169682,N#Cc1c(OC(F)F)cc(C(=O)C(O)c2cc(OC(F)F)c(C#N)c(C(=O)O)c2)cc1C(=O)O,N#Cc1c(OC(F)F)cc(C=O)cc1C(=O)O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1696/geom.tar.zst,xyz/p000082.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1696/geom.tar.zst,ald_xyz/a000023.xyz,0.1440503279080047,0.0547216481030048,0,0,,train
93715,93715,O=C(c1c(-c2ccccc2F)nn2c1OCCCC2)C(O)c1c(-c2ccccc2F)nn2c1OCCCC2,O=Cc1c(-c2ccccc2F)nn2c1OCCCC2,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0937/geom.tar.zst,xyz/p000015.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0937/geom.tar.zst,ald_xyz/a000089.xyz,0.3808630652669933,0.1698544996850017,0,0,,test
170508,170508,N#Cc1cc(C(F)F)nc(N)c1C(=O)C(O)c1c(C#N)cc(C(F)F)nc1N,N#Cc1cc(C(F)F)nc(N)c1C=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1705/geom.tar.zst,xyz/p000008.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1705/geom.tar.zst,ald_xyz/a000021.xyz,0.1419645493899963,0.0539349556730002,0,0,15.401044498628552,train
174249,174249,O=C(c1ncc(F)cc1OC(F)(F)F)C(O)c1ncc(F)cc1OC(F)(F)F,O=Cc1ncc(F)cc1OC(F)(F)F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1742/geom.tar.zst,xyz/p000049.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1742/geom.tar.zst,ald_xyz/a000094.xyz,0.1069848422419994,0.0387419390199994,0,0,,train
166114,166114,Cc1cn(C)c2c(F)cc(C(C)CC(=O)C(O)CC(C)c3cc(F)c4c(c3)c(C)cn4C)cc12,Cc1cn(C)c2c(F)cc(C(C)CC=O)cc12,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1661/geom.tar.zst,xyz/p000014.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1661/geom.tar.zst,ald_xyz/a000069.xyz,0.4265147037800005,0.195497886439,0,0,,train
162291,162291,COc1ccc(N(C)CC(=O)C(O)CN(C)c2ccc(OC)c(F)c2)cc1F,COc1ccc(N(C)CC=O)cc1F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1622/geom.tar.zst,xyz/p000091.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1622/geom.tar.zst,ald_xyz/a000014.xyz,0.3023431561510108,0.134307991257998,0,0,,train
94188,94188,COc1cc(C2c3ccc(O)cc3CCC2c2ccccc2)c(F)cc1N1CCC(C(=O)C(O)C2CCN(c3cc(F)c(C4c5ccc(O)cc5CCC4c4ccccc4)cc3OC)CC2)CC1,COc1cc([C@H]2c3ccc(O)cc3CC[C@H]2c2ccccc2)c(F)cc1N1CCC(C=O)CC1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0941/geom.tar.zst,xyz/p000088.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0941/geom.tar.zst,ald_xyz/a000034.xyz,0.8570277324880067,0.4147869139750071,0,0,,train
94151,94151,O=C(c1ccc(-c2cn(Cc3ccc(-c4nnc(C(F)F)o4)cn3)nn2)nc1)C(O)c1ccc(-c2cn(Cc3ccc(-c4nnc(C(F)F)o4)cn3)nn2)nc1,O=Cc1ccc(-c2cn(Cc3ccc(-c4nnc(C(F)F)o4)cn3)nn2)nc1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0941/geom.tar.zst,xyz/p000051.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0941/geom.tar.zst,ald_xyz/a000089.xyz,0.3646134144549933,0.1667927316339899,0,0,,train
93679,93679,COC(=O)c1cc(C(c2ccc(C)c(C(=O)OC=O)c2)(C(F)(F)F)C(F)(F)F)ccc1C(=O)C(O)c1ccc(C(c2ccc(C)c(C(=O)OC=O)c2)(C(F)(F)F)C(F)(F)F)cc1C(=O)OC,COC(=O)c1cc(C(c2ccc(C)c(C(=O)OC=O)c2)(C(F)(F)F)C(F)(F)F)ccc1C=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0936/geom.tar.zst,xyz/p000079.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0936/geom.tar.zst,ald_xyz/a000018.xyz,0.4480522108659954,0.2037658221969991,0,0,6.973309111953193,train
159969,159969,CN(CC1CC2CCC1C2)c1cc(F)cc(C(=O)C(O)c2cc(F)cc(N(C)CC3CC4CCC3C4)c2)c1,CN(CC1CC2CCC1C2)c1cc(F)cc(C=O)c1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1599/geom.tar.zst,xyz/p000069.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1599/geom.tar.zst,ald_xyz/a000040.xyz,0.5429122932460047,0.2562882846419967,0,0,,train
161783,161783,Cc1ccccc1-n1ncc(C(=O)C(O)c2cnn(-c3ccccc3C)c2F)c1F,Cc1ccccc1-n1ncc(C=O)c1F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1617/geom.tar.zst,xyz/p000083.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1617/geom.tar.zst,ald_xyz/a000028.xyz,0.2587207487409984,0.1139979013990029,0,0,,train
163464,163464,O=C(c1cc(F)cc(OC2CCCCCC2O)c1)C(O)c1cc(F)cc(OC2CCCCCC2O)c1,O=Cc1cc(F)cc(OC2CCCCCC2O)c1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1634/geom.tar.zst,xyz/p000064.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1634/geom.tar.zst,ald_xyz/a000061.xyz,0.45205740977201,0.2114364485729964,0,0,,train
