donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair,stratum
RUIXAZHUDDLLKE-UYXSQOIJSA-N,MQDUGLHXZMXKKM-FQEVSTJZSA-N,C[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1C=O,CC(C)(C)C(=O)OC[C@H](CC=O)O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C)(C)C,CBZ3-P-A843B30801B0A855,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
DVVIEBIXPZXZKI-UHFFFAOYSA-N,TUGOSAKTVXOJLY-UHFFFAOYSA-N,CN(CC(CC=O)C1=CC=C(C=C1)F)C(=O)O,C1=C(C2=C(S1)C(=NC(=N2)Cl)C(F)(F)F)CC=O,CBZ3-P-84380037A8ECC1F3,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
TUGOSAKTVXOJLY-UHFFFAOYSA-N,DVVIEBIXPZXZKI-UHFFFAOYSA-N,C1=C(C2=C(S1)C(=NC(=N2)Cl)C(F)(F)F)CC=O,CN(CC(CC=O)C1=CC=C(C=C1)F)C(=O)O,CBZ3-P-84380037A8ECC1F3,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
HNUCJUROXZTSQN-UHFFFAOYSA-N,KAUFURBKZOMSKM-IMJSIDKUSA-N,B1(OC(=O)CN(CC(=O)O1)C)C(C=O)C2=CC=C(C=C2)C(F)(F)F,C[C@H]1[C@@H](O1)C=O,CBZ3-P-7FD9E5E95A255C07,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
KAUFURBKZOMSKM-IMJSIDKUSA-N,HNUCJUROXZTSQN-UHFFFAOYSA-N,C[C@H]1[C@@H](O1)C=O,B1(OC(=O)CN(CC(=O)O1)C)C(C=O)C2=CC=C(C=C2)C(F)(F)F,CBZ3-P-7FD9E5E95A255C07,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
ATCRDZSHXQHZGQ-UHFFFAOYSA-N,ZRYQVHFOVYJWPG-UHFFFAOYSA-N,C1=CC(=C(C=C1C(C=O)F)Cl)O,CCC1(C2=C(CCO1)C3=C(N2)C(=C(C=C3)F)CC=O)CC(=O)O,CBZ3-P-8EA06567C4D66175,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
ZRYQVHFOVYJWPG-UHFFFAOYSA-N,ATCRDZSHXQHZGQ-UHFFFAOYSA-N,CCC1(C2=C(CCO1)C3=C(N2)C(=C(C=C3)F)CC=O)CC(=O)O,C1=CC(=C(C=C1C(C=O)F)Cl)O,CBZ3-P-8EA06567C4D66175,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
OCDGBUATCJVVRV-UHFFFAOYSA-N,VJIKRMZAXPCUMP-SLPGGIOYSA-N,C1=CC(=C(C=C1CCCCCCCCCCC=O)F)F,C([C@H]([C@H]([C@@H]([C@H](C=O)F)F)F)O)O,CBZ3-P-295CD8452D449E3F,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
VJIKRMZAXPCUMP-SLPGGIOYSA-N,OCDGBUATCJVVRV-UHFFFAOYSA-N,C([C@H]([C@H]([C@@H]([C@H](C=O)F)F)F)O)O,C1=CC(=C(C=C1CCCCCCCCCCC=O)F)F,CBZ3-P-295CD8452D449E3F,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
JLCXDRUDGJFARZ-UHFFFAOYSA-N,SROWSFMCIULPSV-UHFFFAOYSA-N,COCOC1CC(C1)C=O,CC(CNC(=O)C1=NNC2=C1C=C(C=C2)C3=C(C(=CC=C3)F)F)C(C)C=O,CBZ3-P-7234106510D9E5D8,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
SROWSFMCIULPSV-UHFFFAOYSA-N,JLCXDRUDGJFARZ-UHFFFAOYSA-N,CC(CNC(=O)C1=NNC2=C1C=C(C=C2)C3=C(C(=CC=C3)F)F)C(C)C=O,COCOC1CC(C1)C=O,CBZ3-P-7234106510D9E5D8,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
CUSPKLRTZGUKDY-UHFFFAOYSA-N,UTTPBEWBTMYEJL-UHFFFAOYSA-N,CCCCCCCCC(CC1CCC2=CC=CC=C2C1=O)C=O,CCCCCCC(=O)ON1C(CC(C1=O)(F)F)C=O,CBZ3-P-04C8835AD92FF319,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
UTTPBEWBTMYEJL-UHFFFAOYSA-N,CUSPKLRTZGUKDY-UHFFFAOYSA-N,CCCCCCC(=O)ON1C(CC(C1=O)(F)F)C=O,CCCCCCCCC(CC1CCC2=CC=CC=C2C1=O)C=O,CBZ3-P-04C8835AD92FF319,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
MHCJTBJWYQBCMG-NSHDSACASA-N,SRSFXXXIAJENEL-UHFFFAOYSA-N,CC(=CCCN1CCC[C@H]1C=O)C,CC(C)(C)OC(=O)N(C)C(C=O)C1=CC(=C(C=C1)F)F,CBZ3-P-C451266F351DC9E2,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
SRSFXXXIAJENEL-UHFFFAOYSA-N,MHCJTBJWYQBCMG-NSHDSACASA-N,CC(C)(C)OC(=O)N(C)C(C=O)C1=CC(=C(C=C1)F)F,CC(=CCCN1CCC[C@H]1C=O)C,CBZ3-P-C451266F351DC9E2,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
AOEQFTBTXAJOQM-UHFFFAOYSA-N,RTDLXXAUBPGANQ-UKRRQHHQSA-N,C=CCOC1=CC(=CC(=N1)CC(C=O)NC(=O)O)C(F)(F)F,CC[C@H](C=O)[C@H](C1=CC=CC=C1)N(CC)CC,CBZ3-P-1E94265F8919B51B,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
RTDLXXAUBPGANQ-UKRRQHHQSA-N,AOEQFTBTXAJOQM-UHFFFAOYSA-N,CC[C@H](C=O)[C@H](C1=CC=CC=C1)N(CC)CC,C=CCOC1=CC(=CC(=N1)CC(C=O)NC(=O)O)C(F)(F)F,CBZ3-P-1E94265F8919B51B,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
HFBCYLHKOSLLQX-UHFFFAOYSA-N,LNNWASGZPHAJHA-AMIUJLCOSA-N,CC(C=O)C1CCC2=C(C1)C=CC=C2F,CN1CC[C@H]([C@H](C1)NC(C=O)NC(=O)C2=C(C=CC(=C2)C(F)(F)F)N)NC(=O)O,CBZ3-P-857F008F4345C0CC,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
LNNWASGZPHAJHA-AMIUJLCOSA-N,HFBCYLHKOSLLQX-UHFFFAOYSA-N,CN1CC[C@H]([C@H](C1)NC(C=O)NC(=O)C2=C(C=CC(=C2)C(F)(F)F)N)NC(=O)O,CC(C=O)C1CCC2=C(C1)C=CC=C2F,CBZ3-P-857F008F4345C0CC,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
GITMHMWSYNPLIN-UHFFFAOYSA-N,NRHPPSVQCZAEGQ-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(CCCC(C)C=O)N)C(=NC(F)F)C(=CN)NC,C(=O)C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CBZ3-P-A1892898A0748376,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
NRHPPSVQCZAEGQ-UHFFFAOYSA-N,GITMHMWSYNPLIN-UHFFFAOYSA-N,C(=O)C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CC1=C(C=C(C=C1)C(CCCC(C)C=O)N)C(=NC(F)F)C(=CN)NC,CBZ3-P-A1892898A0748376,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
HAEWWHRGCWYVBU-OAHLLOKOSA-N,NPKGIVAJUIUSND-UHFFFAOYSA-N,CC1=CC=C(C=C1)CCC(=O)CCC(=O)N2CSC[C@H]2C=O,CC(C)(C)OC(=O)N1CC(C1)(C=O)C(=O)OC,CBZ3-P-E75E6C43DB66D636,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
NPKGIVAJUIUSND-UHFFFAOYSA-N,HAEWWHRGCWYVBU-OAHLLOKOSA-N,CC(C)(C)OC(=O)N1CC(C1)(C=O)C(=O)OC,CC1=CC=C(C=C1)CCC(=O)CCC(=O)N2CSC[C@H]2C=O,CBZ3-P-E75E6C43DB66D636,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
UAXGBEGXWQWHPZ-UHFFFAOYSA-N,YIQPFACVOMJFDT-UHFFFAOYSA-N,C1=CC(=C(C=C1CC=O)C#N)OC2=CN=C(C=C2)C(F)(F)F,C1=CC=C(C(=C1)O)OC(=CCC=O)C(=O)C(=O)O,CBZ3-P-606DB7B75FCC18FD,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
YIQPFACVOMJFDT-UHFFFAOYSA-N,UAXGBEGXWQWHPZ-UHFFFAOYSA-N,C1=CC=C(C(=C1)O)OC(=CCC=O)C(=O)C(=O)O,C1=CC(=C(C=C1CC=O)C#N)OC2=CN=C(C=C2)C(F)(F)F,CBZ3-P-606DB7B75FCC18FD,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
OGNLKTNLSFSROZ-HTQZYQBOSA-N,RZBZPQARLJKYLG-UHFFFAOYSA-N,C[C@@]1(CC=CC[C@H]1Cl)C=O,CCCCCCC(=O)NC(CC=O)C(=O)O,CBZ3-P-1F168FB17409A786,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
RZBZPQARLJKYLG-UHFFFAOYSA-N,OGNLKTNLSFSROZ-HTQZYQBOSA-N,CCCCCCC(=O)NC(CC=O)C(=O)O,C[C@@]1(CC=CC[C@H]1Cl)C=O,CBZ3-P-1F168FB17409A786,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
LWKMTSRRGUVABD-UHFFFAOYSA-N,SKTGZXRFLNRVLR-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCOC(C1)C=O,C1=CC(=C(C=C1F)NCC=O)F,CBZ3-P-7C8CC086D5F61CFA,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
SKTGZXRFLNRVLR-UHFFFAOYSA-N,LWKMTSRRGUVABD-UHFFFAOYSA-N,C1=CC(=C(C=C1F)NCC=O)F,CC(C)(C)OC(=O)N1CCOC(C1)C=O,CBZ3-P-7C8CC086D5F61CFA,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
BFEXGNFZCNYWCG-RULNZFCNSA-N,GDPSCBPOCONUDM-UHFFFAOYSA-N,CC1(O[C@@H]2[C@H]([C@@H](O[C@@H]2O1)C=O)OC)C,C1CN(CC1C=O)C(=O)OCC2=CC=CC=C2,CBZ3-P-CCF8DC613E2261DB,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
GDPSCBPOCONUDM-UHFFFAOYSA-N,BFEXGNFZCNYWCG-RULNZFCNSA-N,C1CN(CC1C=O)C(=O)OCC2=CC=CC=C2,CC1(O[C@@H]2[C@H]([C@@H](O[C@@H]2O1)C=O)OC)C,CBZ3-P-CCF8DC613E2261DB,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
HVSKNBKTGRCWIX-GFCCVEGCSA-N,RSSXUFPRJLLCMA-KNPZVZKISA-N,CC(C)(C)OC(=O)N[C@H](CC=O)C1=C(C=CC(=C1)C(F)(F)F)Br,C[C@H]([C@H]([C@@H]([C@H](C=O)NC(=O)C)O)NC(=O)C)O,CBZ3-P-554A7EABFB863489,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
RSSXUFPRJLLCMA-KNPZVZKISA-N,HVSKNBKTGRCWIX-GFCCVEGCSA-N,C[C@H]([C@H]([C@@H]([C@H](C=O)NC(=O)C)O)NC(=O)C)O,CC(C)(C)OC(=O)N[C@H](CC=O)C1=C(C=CC(=C1)C(F)(F)F)Br,CBZ3-P-554A7EABFB863489,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
PDRZVAYCNDFVJP-UHFFFAOYSA-N,QAPDEVSRKBCHEM-UHFFFAOYSA-N,CC1=NC(=NN1CC=O)C(F)(F)F,CC1=CC=CC=C1N(CC=O)C(=O)C,CBZ3-P-F15AA7A4159AEE37,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
QAPDEVSRKBCHEM-UHFFFAOYSA-N,PDRZVAYCNDFVJP-UHFFFAOYSA-N,CC1=CC=CC=C1N(CC=O)C(=O)C,CC1=NC(=NN1CC=O)C(F)(F)F,CBZ3-P-F15AA7A4159AEE37,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
GDJWRCRRXDERHK-UHFFFAOYSA-N,TYJRXMZXDBSURR-UHFFFAOYSA-N,C1CC1C(CC2=CC(=CC=C2)F)C=O,C1C(C1C2=CC=CC=C2)C=O,CBZ3-P-F85062E5107FEFC0,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
TYJRXMZXDBSURR-UHFFFAOYSA-N,GDJWRCRRXDERHK-UHFFFAOYSA-N,C1C(C1C2=CC=CC=C2)C=O,C1CC1C(CC2=CC(=CC=C2)F)C=O,CBZ3-P-F85062E5107FEFC0,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
GVUBFZQUXOQYAR-HCXXOREESA-N,PGKKLIBIXVSECO-BGZDPUMWSA-N,CC/C=C\C=C\[C@@H]1C[C@@H]1C=O,CC(=O)O[C@@H]1[C@H]2[C@@H]([C@H](O1)C=O)OC(O2)(C)C,CBZ3-P-9BC91FAAC6655974,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
PGKKLIBIXVSECO-BGZDPUMWSA-N,GVUBFZQUXOQYAR-HCXXOREESA-N,CC(=O)O[C@@H]1[C@H]2[C@@H]([C@H](O1)C=O)OC(O2)(C)C,CC/C=C\C=C\[C@@H]1C[C@@H]1C=O,CBZ3-P-9BC91FAAC6655974,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
IGOTXWXCXQUMDH-UHFFFAOYSA-N,PYMOXUUCEITTMD-UHFFFAOYSA-N,CC(C=O)(C1=CC(=C(C=C1Cl)O)OC)F,C1=NNC(=O)C(=C1OCCOCCC=O)C(F)(F)F,CBZ3-P-9EAB24837FAA4A1E,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
PYMOXUUCEITTMD-UHFFFAOYSA-N,IGOTXWXCXQUMDH-UHFFFAOYSA-N,C1=NNC(=O)C(=C1OCCOCCC=O)C(F)(F)F,CC(C=O)(C1=CC(=C(C=C1Cl)O)OC)F,CBZ3-P-9EAB24837FAA4A1E,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
LBESXFIICWNIKT-UHFFFAOYSA-N,XVFBMEAICCZSNP-UHFFFAOYSA-N,C1C(CN1CCC=O)OC2=C(C=CC(=C2F)F)F,CC(C)N1CCN(CC1)C2CC(CCC2OC3=CN=C(C=C3)C(F)(F)F)C=O,CBZ3-P-ADB67EF88705FFBD,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
XVFBMEAICCZSNP-UHFFFAOYSA-N,LBESXFIICWNIKT-UHFFFAOYSA-N,CC(C)N1CCN(CC1)C2CC(CCC2OC3=CN=C(C=C3)C(F)(F)F)C=O,C1C(CN1CCC=O)OC2=C(C=CC(=C2F)F)F,CBZ3-P-ADB67EF88705FFBD,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
VEXABNIMXKSDEG-UHFFFAOYSA-N,YYNAYASFBOTLML-UHFFFAOYSA-N,CC(C1=CC2=C(C=C1CCC=O)OCCCO2)(F)F,CC(C)OC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)N2CCN(CC2)C3=C(C=C(C=C3)CC=O)F,CBZ3-P-F616390BF3522B62,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
YYNAYASFBOTLML-UHFFFAOYSA-N,VEXABNIMXKSDEG-UHFFFAOYSA-N,CC(C)OC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)N2CCN(CC2)C3=C(C=C(C=C3)CC=O)F,CC(C1=CC2=C(C=C1CCC=O)OCCCO2)(F)F,CBZ3-P-F616390BF3522B62,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
GHICDGZYOXICST-UHFFFAOYSA-N,RZFFXAJZRPVKKG-UHFFFAOYSA-N,CC(C)(C=O)C(=O)OCC1=CC=CC=C1,CC(C)C(CC1=CC(=C(C=C1)Cl)F)C=O,CBZ3-P-DE0FF9C23441F133,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
RZFFXAJZRPVKKG-UHFFFAOYSA-N,GHICDGZYOXICST-UHFFFAOYSA-N,CC(C)C(CC1=CC(=C(C=C1)Cl)F)C=O,CC(C)(C=O)C(=O)OCC1=CC=CC=C1,CBZ3-P-DE0FF9C23441F133,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
HTNLNYQXDQKJOF-UHFFFAOYSA-N,QPNVQWDMURDJGV-UHFFFAOYSA-N,CCCCC(CC)(CSC1=C(C=C(C=C1)[N+](=O)[O-])CC2=CC=CC=C2)C=O,CCC(CC=O)CC1=CC=C(C=C1)Cl,CBZ3-P-A31CDF29607A5597,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
QPNVQWDMURDJGV-UHFFFAOYSA-N,HTNLNYQXDQKJOF-UHFFFAOYSA-N,CCC(CC=O)CC1=CC=C(C=C1)Cl,CCCCC(CC)(CSC1=C(C=C(C=C1)[N+](=O)[O-])CC2=CC=CC=C2)C=O,CBZ3-P-A31CDF29607A5597,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
IPSDEZJHIBCZCB-UHFFFAOYSA-N,OPTPTCRPKINQCH-UHFFFAOYSA-N,C1=CC=C(C=C1)CSC2=C(C=CC(=C2)F)CC=O,C1=CC=C(C(=C1)[N+](=O)[O-])OCC=O,CBZ3-P-10349F45278272C6,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
OPTPTCRPKINQCH-UHFFFAOYSA-N,IPSDEZJHIBCZCB-UHFFFAOYSA-N,C1=CC=C(C(=C1)[N+](=O)[O-])OCC=O,C1=CC=C(C=C1)CSC2=C(C=CC(=C2)F)CC=O,CBZ3-P-10349F45278272C6,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
OWWMIFHWUQTTSD-UHFFFAOYSA-N,SRGPRWXCMDYEPP-UHFFFAOYSA-N,CCN1C(=NNC1(C=O)S)C(F)F,C1=CC(=CC(=C1)OC(F)(F)F)CNC2=NC=C(C=N2)C(=O)NCC=O,CBZ3-P-6CF9A7A8B62EFEBC,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
SRGPRWXCMDYEPP-UHFFFAOYSA-N,OWWMIFHWUQTTSD-UHFFFAOYSA-N,C1=CC(=CC(=C1)OC(F)(F)F)CNC2=NC=C(C=N2)C(=O)NCC=O,CCN1C(=NNC1(C=O)S)C(F)F,CBZ3-P-6CF9A7A8B62EFEBC,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
WUGWGLDTFZIALC-UHFFFAOYSA-N,YFRCFNYSCWBWJM-UHFFFAOYSA-N,CC(CC=O)C1=CC=CC=C1C(C)(C)C,CC1=C(C=C(C=C1)C(C)F)C(C)CC=O,CBZ3-P-C22728CEBD1A1D2B,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
YFRCFNYSCWBWJM-UHFFFAOYSA-N,WUGWGLDTFZIALC-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(C)F)C(C)CC=O,CC(CC=O)C1=CC=CC=C1C(C)(C)C,CBZ3-P-C22728CEBD1A1D2B,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
HISCEIYSEGJXCO-UHFFFAOYSA-N,WVBLYROOZXIUBZ-UHFFFAOYSA-N,CCCCC1CCC2=C3C1=C4CN5C(=CC(=C(C5=O)COC)C(CC)C=O)C4=NC3=CC(=C2C)F,COC1=CC=C(C=C1)CN(CC2=CC=C(C=C2)OC)C3=CC(=C(C(=C3F)F)CC=O)Br,CBZ3-P-2C187AAF55E7A5DE,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
WVBLYROOZXIUBZ-UHFFFAOYSA-N,HISCEIYSEGJXCO-UHFFFAOYSA-N,COC1=CC=C(C=C1)CN(CC2=CC=C(C=C2)OC)C3=CC(=C(C(=C3F)F)CC=O)Br,CCCCC1CCC2=C3C1=C4CN5C(=CC(=C(C5=O)COC)C(CC)C=O)C4=NC3=CC(=C2C)F,CBZ3-P-2C187AAF55E7A5DE,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
FRJIMKUTCMLFLR-QMMMGPOBSA-N,JGNALEWPWJJGBG-UHFFFAOYSA-N,C1=CC(=CC=C1C[C@@H](C=O)N[N+](=O)[O-])O,C1CC1C(CCS(=N)(=O)CCC(CO)(C=O)N)(C(F)(F)F)O,CBZ3-P-58BF975D4A293CD6,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
JGNALEWPWJJGBG-UHFFFAOYSA-N,FRJIMKUTCMLFLR-QMMMGPOBSA-N,C1CC1C(CCS(=N)(=O)CCC(CO)(C=O)N)(C(F)(F)F)O,C1=CC(=CC=C1C[C@@H](C=O)N[N+](=O)[O-])O,CBZ3-P-58BF975D4A293CD6,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
ANRVNAYWHCZAQU-UPHRSURJSA-N,SDSFCQNOPXJJHE-UHFFFAOYSA-N,C1=CC=C(C(=C1)C/C=C\CC=O)F,CC(C=O)(C1=NC=C(S1)CCCCCCC(F)(F)F)F,CBZ3-P-57FECA4594295C66,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
SDSFCQNOPXJJHE-UHFFFAOYSA-N,ANRVNAYWHCZAQU-UPHRSURJSA-N,CC(C=O)(C1=NC=C(S1)CCCCCCC(F)(F)F)F,C1=CC=C(C(=C1)C/C=C\CC=O)F,CBZ3-P-57FECA4594295C66,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
QUQKSHSSVOXKHP-UHFFFAOYSA-N,UKTMLHDASLRYIB-UHFFFAOYSA-N,CC1=C(C(=C(C=C1)Cl)F)N(CCC=O)C(=O)OC2=CC=CC=C2,C1CN(C(C2=CC=CC=C21)C(CC=O)F)C3=CC=CC=C3,CBZ3-P-99B9D734B2580241,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
UKTMLHDASLRYIB-UHFFFAOYSA-N,QUQKSHSSVOXKHP-UHFFFAOYSA-N,C1CN(C(C2=CC=CC=C21)C(CC=O)F)C3=CC=CC=C3,CC1=C(C(=C(C=C1)Cl)F)N(CCC=O)C(=O)OC2=CC=CC=C2,CBZ3-P-99B9D734B2580241,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
BRZMRZVKWQWYPJ-ZCFIWIBFSA-N,FKOVEFJVSLHJDY-UHFFFAOYSA-N,CCCC[C@H](C=O)O,C1COC(N1S(=O)(=O)C2=CC=C(C=C2)C(F)(F)F)C=O,CBZ3-P-ABDECDF9DC4DE643,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
FKOVEFJVSLHJDY-UHFFFAOYSA-N,BRZMRZVKWQWYPJ-ZCFIWIBFSA-N,C1COC(N1S(=O)(=O)C2=CC=C(C=C2)C(F)(F)F)C=O,CCCC[C@H](C=O)O,CBZ3-P-ABDECDF9DC4DE643,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
BXBJGXURUKGZMU-UHFFFAOYSA-N,QVGZSEIXXBYRKH-UHFFFAOYSA-N,C1=CC=C2C=C(C=CC2=C1)C(=O)NC3=CC=C(C=C3)CNC4=C(C=C(C=C4)F)C(=N)CC=O,C1=CSC2=CC(=C(C=C21)[N+](=O)[O-])CC=O,CBZ3-P-30EF5D1CAD8CB5D0,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
QVGZSEIXXBYRKH-UHFFFAOYSA-N,BXBJGXURUKGZMU-UHFFFAOYSA-N,C1=CSC2=CC(=C(C=C21)[N+](=O)[O-])CC=O,C1=CC=C2C=C(C=CC2=C1)C(=O)NC3=CC=C(C=C3)CNC4=C(C=C(C=C4)F)C(=N)CC=O,CBZ3-P-30EF5D1CAD8CB5D0,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
HOCOFESCURVVBA-CVEARBPZSA-N,NWAFNEBXHPVCDE-UHFFFAOYSA-N,CC(C)(C)[Si](C)(C)O[C@@H](CCC1=CC=CC=C1)[C@@H](C=O)Cl,COC1=CC2=C(C(=C1)OC)C(=O)OC2CCC=O,CBZ3-P-560E3AC28E34EA23,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
NWAFNEBXHPVCDE-UHFFFAOYSA-N,HOCOFESCURVVBA-CVEARBPZSA-N,COC1=CC2=C(C(=C1)OC)C(=O)OC2CCC=O,CC(C)(C)[Si](C)(C)O[C@@H](CCC1=CC=CC=C1)[C@@H](C=O)Cl,CBZ3-P-560E3AC28E34EA23,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
GDWQZOMDWCEHOQ-UHFFFAOYSA-N,JXRKSYPTADMDFW-PVAVHDDUSA-N,CN1C=C(C=N1)C2=C3C4=CC=CC=C4C(C3=CC(=C2)OCC=O)(C(F)(F)F)O,C[C@H](C1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C=O,CBZ3-P-09A1ABA60119DE77,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
JXRKSYPTADMDFW-PVAVHDDUSA-N,GDWQZOMDWCEHOQ-UHFFFAOYSA-N,C[C@H](C1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C=O,CN1C=C(C=N1)C2=C3C4=CC=CC=C4C(C3=CC(=C2)OCC=O)(C(F)(F)F)O,CBZ3-P-09A1ABA60119DE77,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
JIVADDDEIJCMOQ-UHFFFAOYSA-N,NQJPQZNYMMPJQU-ZSAGQLGGSA-N,C1=NN(C(=O)C(=C1F)Cl)CCC=O,C(CC(=O)O)[C@@H](C(=O)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)N,CBZ3-P-71E0BBE5454C1B8B,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
NQJPQZNYMMPJQU-ZSAGQLGGSA-N,JIVADDDEIJCMOQ-UHFFFAOYSA-N,C(CC(=O)O)[C@@H](C(=O)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)N,C1=NN(C(=O)C(=C1F)Cl)CCC=O,CBZ3-P-71E0BBE5454C1B8B,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
WBXVTOWMOVDWRN-UHFFFAOYSA-N,YMJKHICAQPZQCG-UHFFFAOYSA-N,C(C=O)NC(=O)NCC(=O)NCC(F)(F)F,CNC(=O)C(CCC=O)(N1CC2=C(C1=O)C=C(C=C2NCC3=C(C(=CC=C3)OC)F)F)O,CBZ3-P-5C0E584867CF7EAE,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
YMJKHICAQPZQCG-UHFFFAOYSA-N,WBXVTOWMOVDWRN-UHFFFAOYSA-N,CNC(=O)C(CCC=O)(N1CC2=C(C1=O)C=C(C=C2NCC3=C(C(=CC=C3)OC)F)F)O,C(C=O)NC(=O)NCC(=O)NCC(F)(F)F,CBZ3-P-5C0E584867CF7EAE,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
