pid,dG_r2scan_kcal,dG_b973c_kcal,dG_gxtb_kcal
explore_203033_136101,1.318552217324807,5.327906363970341,2.3825207652501827
explore_204451_212462,0.359514372058219,4.370393115250461,0.9767159667891844
explore_204665_214593,2.27702248827208,5.6268398121665895,-4.441330952691098
explore_20483_49668,-0.0074756748728837,4.944017999699513,1.7596118905287184
explore_205270_4766,6.34111614328024,11.838430844353798,7.738176244394413
explore_205337_85707,5.832566887071973,9.420095529558752,7.310695016637369
explore_205685_198512,-5.508513914579303,-0.5313749344641568,-4.280087566658344
explore_205853_204176,-8.534656889964644,-7.020322825149629,-14.538087953111775
explore_206231_63211,2.261535697260457,7.5172130157807455,3.836164533514418
explore_206464_1082,2.734360893885164,8.251777434492771,1.3210409258251488
explore_206519_123662,5.363662462867168,10.116042216850229,3.4592417433071363
explore_2073_92833,0.8960259117759463,6.495366856272587,3.3854596545864006
explore_207796_132362,5.782188138769357,11.338091814301944,6.438883086204589
explore_207809_200971,0.8473508098506396,5.166433689998648,1.982376025891335
explore_208419_137313,-2.398107341626106,3.109462535454547,-0.6928647821526712
explore_208614_187351,7.762662158543945,12.764406089583314,7.577867135037971
explore_208687_26923,-0.7886333328550346,3.7583731106496527,-2.534393152741956
explore_208975_78810,-3.004988996150196,1.931499135359782,-0.7074250617999299
explore_209048_43843,4.593016934600779,12.023432820450145,8.544689203944365
explore_20932_217483,-1.3127309329240633,3.3751927221039,2.639593072737802
explore_20944_179615,1.8762296073957705,6.013984722050822,2.722175894823049
explore_209582_133344,9.633080698506504,14.20585028810676,9.960981813033198
explore_209869_87626,5.424188921965432,11.808230321428637,7.421882745134597
explore_209917_69840,5.872427081388072,9.285024578347546,3.161950564491092
explore_210346_187736,8.062079926713862,14.217740904870638,3.400591444214247
explore_211586_33891,0.9290504494427247,5.8042937560207,5.084168680408552
explore_21172_116675,6.474984755394337,11.892766449200394,10.629478293088525
explore_212107_196352,1.459924064356276,5.179868775302522,1.0911454875205109
explore_212690_9543,1.4903142723434604,6.378298706297258,1.9189409219222475
explore_212864_148348,2.243256896149457,6.956514918363087,6.033036576552737
explore_212953_73254,-8.042524592499229,-3.157495456425956,-2.7955329396882904
explore_213308_130277,7.560056782130931,11.015250644028702,6.454792131195231
explore_213542_34595,6.257071359504648,11.285100967869228,9.092638284115369
explore_213680_37543,-5.576935467709067,-0.9953304566642196,-1.46169581462389
explore_213815_202463,-0.7121764794730682,3.665155406281226,1.5383399091169652
explore_214098_193809,2.3262761434621577,6.705413453757547,3.9600632198129326
explore_214303_204829,5.684869436046313,10.461698707944215,4.761193483633325
explore_214382_103790,-6.0301046799766,-0.543192806342148,-4.608965716800746
explore_214447_203969,-2.7262770990993297,2.2714947113681263,1.2208183865181454
explore_214638_6148,-4.483148545088015,0.967150391146664,-3.0189287446902155
explore_214787_83198,5.519605362034644,10.67159356010473,7.175203137792386
explore_214812_81104,1.3246618232281335,7.973490654384787,6.590029315512978
explore_215113_144637,7.568967550928836,12.230467735899802,8.426772563836327
explore_215659_152997,-3.106932415119868,2.6604446729372024,-1.861698390560994
explore_216123_42099,4.0448117195566695,6.673565021702651,6.466323372675093
explore_216553_118551,0.5099552455871585,5.756531896371497,3.879837599510912
explore_216626_177788,4.888869404929923,8.955367342340379,5.095709016827225
explore_216637_129489,8.68295641148626,15.39288572786832,12.979669891836815
explore_216704_182733,3.025585004584617,7.791088788660256,3.363299588908112
explore_217153_23737,5.957780419174956,11.264434602070237,7.760939597407664
explore_217178_147688,2.76566124351682,7.925498051255445,3.579109623678523
explore_217741_185583,2.6217614398797613,7.594098728900346,5.4366209823637135
explore_217994_130830,0.5977758360000092,5.128590385826411,1.995354698047667
explore_218089_21201,1.014031165186619,5.575484273656379,1.7448789007128849
explore_218552_159542,3.766877881687179,8.529010860628876,5.0568645919451365
explore_219096_167463,1.1130373158533822,6.965761640737503,13.519993525990348
explore_219324_198761,4.835066204209764,10.128098027588502,3.1054885183202248
explore_21943_6247,5.046379414817444,9.594737181617056,2.492567914883564
explore_219539_153575,-1.135587594342594,4.402596052379759,-0.5448782533536703
explore_219819_217843,1.5127362712322436,7.337356789101083,0.4115247460202111
explore_2198_25037,-0.4035141540489462,4.154468645036137,-0.0643233556379148
explore_219948_175662,7.688469851614002,13.655340973457388,10.260605240478466
explore_220667_186837,4.966185955462654,10.72660504928525,8.438978476164063
explore_22709_181723,2.254474891793918,7.04294892233268,4.044952848412002
explore_22892_27481,-1.646745862174562,2.318164068637248,1.510552425954075
explore_23386_203506,1.7848234523556867,6.8447954233011385,4.156302776690629
explore_23672_155947,-1.6375057818706007,2.8229311546474736,-0.0848109296415219
explore_23919_183434,2.2332604549860164,7.148177599308283,3.908084398842375
explore_24225_80623,1.4133585484982492,6.817039595501962,3.929918401461824
explore_25005_70397,1.4671706016740298,6.317742317753443,2.0294686752371955
explore_25383_29232,-4.260151913218061,0.0875675941953648,-1.5490018623405568
explore_25431_197772,-1.873509857715273,2.538344206240139,-0.726227371920685
explore_25873_172532,-2.034764496280726,2.6789886683330177,1.9764749292790893
explore_26274_206211,4.409485544791819,9.899258560490464,2.388109808325223
explore_2630_97143,2.1200722490825776,7.439745283434815,5.324035984394298
explore_26651_157138,-0.569112418800737,4.9330043314206735,2.107748781203593
explore_26714_124388,4.109070900544992,10.81016130526545,8.506523779080482
explore_2672_120891,1.7259548584302191,7.465632599258316,5.532454842870871
explore_2682_29741,0.4721968135279447,5.5112964017738015,1.1403671062509035
explore_27111_62810,0.0526437150873726,5.366763124747803,2.442902982305718
explore_27321_87083,3.9355896344248182,9.31831422911471,8.050248831404934
explore_27449_1182,4.940408493085309,10.208676943901931,6.925113803946205
explore_27705_49885,14.503600424039334,19.493459680258766,14.93865926977013
explore_27776_145082,0.2326823747339577,4.563618708796159,-0.0622230029082084
explore_27842_184901,1.240175007505781,6.3325471517931184,1.5480350220764936
explore_28008_8161,0.537742147261232,5.203845862696055,1.890519898025866
explore_28128_170527,1.2985678776258034,5.895194371917425,4.739408813894438
explore_2872_114016,6.430995855148906,11.19679872886416,3.3470685106881333
explore_29136_83361,6.838095569223682,12.287065003724436,6.34636423529937
explore_29330_183701,-2.4759249473250047,1.7285066289325857,1.4149082064210845
explore_29749_207770,2.10952416351128,7.198843754112185,10.186080437586842
explore_29824_169159,7.640238675986338,12.757423718975245,10.484715334614531
explore_29865_208716,8.944105360715959,11.29862461125891,5.031305282755659
explore_30156_200204,-4.263649328677888,0.8988888485296448,-0.0351724377903458
explore_30180_117821,-1.066357935482003,2.9279799957731174,-0.6500104113897603
explore_30206_67350,-3.764391775012213,1.157091487451582,-2.428414601314391
explore_30336_154947,1.156284291228904,5.872812635653883,4.672597825342844
explore_30748_24245,0.4605933232218831,5.432295708709214,3.1192483340241437
explore_3105_204570,4.461412254847708,7.625935649031875,3.7551456537449934
explore_31153_124173,3.123905566382039,7.893575995054493,0.8357243497375666
explore_31196_139469,3.1808402752845093,7.192709809573891,6.111844876826341
explore_31278_28672,10.096641238346164,14.38209840771186,5.419815754099764
explore_31506_18449,7.56544692278644,13.92455579444095,7.916209069389948
explore_31583_38632,0.0252440941679883,5.620910008797644,4.299486863118081
explore_31765_163857,10.482483526674878,16.943690182283774,15.497060853047422
explore_3205_105165,0.310867070734423,5.880827230452624,3.699487677268909
explore_32132_174481,3.13617963389323,9.027056702105655,4.462804398001236
explore_32499_82212,1.5414613206815937,5.62168898537019,3.3480403251748965
explore_33572_14985,9.609331148164898,15.126247205321636,10.29818126404023
explore_34488_186657,2.016839106109179,6.268535454542543,4.743571175905661
explore_35665_32355,6.173533302676217,12.557638805449445,6.277362551658332
explore_35717_44384,-2.0894838422266795,3.662611254809024,0.8905993050443123
explore_35877_194804,-0.952162315648745,5.594851834067351,-0.5277160436762415
explore_36081_139115,3.953011513922277,9.077026185438369,3.2350082692434943
explore_36208_42214,-1.1847336601903766,4.996802106847163,0.9946039570496648
explore_3650_16617,6.631109774633391,11.284607104587565,5.228350015519475
explore_36603_124434,4.878180674114223,10.070619678863032,7.695455003537802
explore_37163_191968,-0.5498247449370971,5.328915985360405,1.973401943084382
explore_37563_41639,5.98512539270134,11.398311968548049,6.657099767855929
explore_37582_64949,7.916448581145019,15.60520598878804,10.508083709584334
explore_37613_41555,-0.8968591948810387,5.694246608170808,0.278846007983231
explore_37807_43912,0.2080983959304995,6.035563841877916,1.3893087304154053
explore_38151_203408,-3.0421616472476725,1.4203657898631243,-1.7993447559154692
explore_38391_172777,2.341719742717228,6.259491870089135,5.240229692788676
explore_38752_89877,0.6354639054155242,5.743070612752804,2.6417046064466208
explore_38795_186972,-0.3769233365256917,4.448374966749561,1.2112137314884546
explore_39516_133993,8.246967460874394,13.540284104980447,9.471452166127587
explore_39828_515,-8.325800015744955,-5.4680950665287975,-9.204129583732517
explore_40061_4810,4.765628144494236,10.018400662347648,7.075278872999099
explore_40344_160773,2.330703522764729,6.483090339816714,-2.3195966026132204
explore_40404_111250,0.8520089922732287,5.723457833135984,2.8677873963637115
explore_41305_219022,-5.40218710392783,0.6222905324548428,-0.193560161565124
explore_41412_176355,5.338636243020677,9.245249280542602,3.5027255363702925
explore_41515_176728,-6.6801596562669125,-1.6278859055453787,-0.3354661788767096
explore_41_152331,-1.0014917526501057,3.329087918315768,0.7675660169267787
explore_42208_113227,0.0686809027064731,6.49266250452439,4.07134310911548
explore_42242_210290,9.722435305570624,14.241609490845503,10.323694826589216
explore_42828_178761,0.1624134328464888,4.983028183494035,1.4098219163939243
explore_42852_71783,0.2970313188760667,5.538511857815577,2.184848701933587
explore_42875_172746,-0.8998325416008613,3.8189168101672335,0.828972524713673
explore_42981_18147,1.480999540960365,6.357004538105586,2.873498465412672
explore_43174_38512,5.337080027992812,11.03967547966588,4.537301968653685
explore_43233_210828,-0.3224341494321198,3.343297405185709,1.615896405292018
explore_43529_150487,8.99181746158738,14.136630435297796,7.987702335089116
explore_43779_162744,3.398380485049247,8.895749823385588,3.522085649429769
explore_44016_63114,6.093816908489095,12.599457836694103,2.5006788853006263
explore_44086_188143,3.2817495819191733,7.931866281069398,0.2258973745995388
explore_44138_212523,7.69303134987464,12.041286787729335,5.008800129467965
explore_44557_160370,-0.0980372558231492,5.0956906785633,4.505548990866592
explore_44650_75732,0.5922885683778516,6.808195456362195,-0.2710854901964269
explore_4498_37845,11.12906398072935,14.806617733470576,7.662061538575587
explore_45319_116208,2.9924712466581616,6.847355254068896,4.272327265601147
explore_45723_205457,3.017583984136146,6.975513659415388,4.039814988509454
explore_45856_49987,4.287437116956462,9.191633494859415,3.579484087209774
explore_46293_135641,4.903664447970624,10.317330895840293,8.820314887196222
explore_46486_180274,0.170425887886235,7.746886870534403,0.980675578181914
explore_4752_149819,4.2052965766491415,8.614292258454217,4.590692920626521
explore_47586_178051,0.8577864618376351,4.846499475061249,5.893751552987311
explore_47690_88007,4.155808846421111,9.075648435898705,5.96982229879378
explore_47815_120533,6.054232614886119,9.62978438529312,10.265754767325262
explore_48176_103424,3.221371613776953,7.48432272976363,8.64441317212895
explore_49518_100401,-0.7309902166231046,3.097984709262012,1.5361064962510569
explore_50024_59388,2.651640420605833,8.99887001342263,4.8435539915790775
explore_50169_157731,3.6646202272596216,8.146146140039528,2.4264783462126043
explore_50293_113972,-5.12608620976635,0.6056216117042186,-3.643100904329546
explore_51100_32374,-0.7785094022482173,4.010055534304208,3.0450068912891948
explore_51420_207823,-0.5543577170014806,3.4345213440598164,0.246330276812013
explore_52230_171088,-4.648864296512701,1.2225940381327003,-0.5390643008770012
explore_52522_106676,6.657874930329825,11.29175991255692,6.080720798848501
explore_52897_188277,3.6798365619799127,10.125960096099432,3.850636881579952
explore_53426_27962,1.4814673305574348,6.658536705409399,1.1977279821076838
explore_53468_154589,-0.4054993325065063,4.5499565799674855,1.032008661421745
explore_53902_178269,-2.023070901425376,4.076778607753516,3.514886885081589
explore_5407_101673,2.2957890738201776,8.159219064320608,7.044954064276527
explore_54260_121208,-0.5752975685265486,3.506533334772997,3.628244099058074
explore_54420_26709,3.580731268575675,9.182210334324637,5.349205257766321
explore_54615_169555,2.39520274056734,7.209674390599771,6.911705583768089
explore_54895_94289,4.895072733261707,10.053752046026844,4.809518017572293
explore_55533_211215,3.7453743498417618,9.39961254589963,2.548498963886949
explore_55723_37510,-0.2605279566267961,4.402074652096287,1.4188765554127312
explore_56207_78545,2.621974107197548,6.963116287168525,5.19926200961115
explore_56232_126226,1.5682901037817976,6.538617768878852,1.9569963671402797
explore_56362_109802,4.216057724830771,9.708237113823104,3.736721053319841
explore_56573_199323,0.4447750370357054,4.718173227401587,-2.415222347267014
explore_56666_138979,1.172498661080062,7.572924547155691,4.878963519716886
explore_56826_135913,1.445893575310391,6.882007777293607,0.7430551370674796
explore_56838_207170,3.849259617506048,10.175612872343596,6.721261504987242
explore_57148_144135,1.674293669644055,6.857036182368152,1.7928757093810848
explore_57258_133488,-0.8651900402299657,4.052519769802305,2.5979563734432385
explore_57773_83928,13.63036778138169,19.59247772159066,16.441953674448193
explore_57889_122074,2.949304255993217,7.727675665838781,1.4740226440233066
explore_57954_78344,-2.9141849905076294,3.625721083216928,-0.0948602721620431
explore_58315_127823,-3.3473788562847475,2.3534345575270024,-0.5899783760168051
explore_58458_118705,-6.786267490400568,-1.9920758294274423,-5.105093985795757
explore_58460_82467,-0.7400625064064221,2.77169493456057,-1.811129726840894
explore_58636_133146,0.9183202739051458,5.372608062995004,1.6235300974501234
explore_59595_112629,-1.7095687794829704,2.465913408354824,1.4044536946065844
explore_59717_183750,3.2626211326916,8.05560433085046,5.015153040536537
explore_60218_57172,-1.1916760697969004,2.900169387746665,1.3423175151625957
explore_60310_20726,4.604482218155873,9.66656302303554,6.063219174412753
explore_60481_209918,1.1339389206667143,5.051820519390053,1.6505731010731828
explore_61187_202156,5.596056311068626,9.774478357406354,4.481079184406722
explore_61208_39360,1.5321088429624905,6.697094544979964,2.615969118986822
explore_6143_94058,1.313035425537182,6.333022903171306,2.6469437295126155
explore_61798_4458,0.1575426689276131,6.183323843935947,2.2065471595883497
explore_61957_77423,6.3831951987599,11.345943875307428,3.19230657928078
explore_62032_26362,-7.787942165977747,-1.9990522965436048,-2.378687769819162
explore_62115_169484,1.169664391418264,6.613983015442001,6.207265510306684
explore_62212_205290,1.454135551712142,6.851327601286616,2.506992064653021
explore_62353_67694,-8.889795000944877,-5.381295513477658,-6.666697525348173
explore_63100_87032,-2.426572950041421,0.8844579859922221,-8.520488518013758
explore_64232_48716,-10.636598966006916,-5.047740785434409,-9.77936360846527
explore_64644_209452,1.819028380716824,7.891065029108393,4.190499349333556
explore_64753_166774,-2.4266303126183697,1.4714030007351646,1.3214051449944726
explore_64893_185705,11.060443015815542,17.5920303685996,16.790771792790615
explore_64915_61659,0.186685135176592,5.121283770961779,1.860818995699502
explore_65240_18288,0.9052720553724488,6.776035672965459,-0.9233628283542286
explore_65357_105640,1.144641313580354,6.663519413380464,4.129071172366979
explore_65422_102561,6.865547780102934,10.399204201123124,6.589067453609309
explore_65928_3572,6.619909226150314,10.91873077945592,7.66376404551732
explore_65969_199231,7.117225182664692,11.16562439016334,4.491773669043919
explore_66015_75476,-0.5810842509540723,4.058274103088818,-1.370376909658641
explore_66180_49838,4.033686495883606,9.812115567345897,12.319253670514644
explore_66194_17756,4.576488983118875,9.157901654271027,4.9130736214557365
explore_66296_16280,-1.2614484521950815,3.458485129691568,-1.7118472800971234
explore_67764_208128,-7.871931465903907,-2.9970095626982247,-5.645876355841817
explore_67769_119966,2.223819667656819,5.300054040202993,1.0074679694704831
explore_67986_59584,-3.2840492828693693,2.6907472742943925,0.6899064144592076
explore_68514_158845,1.19407640391082,5.635957390519034,0.0923854160222671
explore_68951_187406,7.111925771742773,12.227758126853502,6.028651513170846
explore_69039_37045,3.280345621508928,9.34800293116222,3.678597617266485
explore_69645_39142,3.1068990534563725,6.239992256785318,0.0447333081603366
explore_69792_74379,-3.137702661040787,1.4447398785268286,-5.963954548150324
explore_69894_52866,-1.4922852581863864,1.7059995884279666,-3.164807165435101
explore_70051_56202,-2.4583511931644653,2.113745220865256,-5.879656776717996
explore_70236_24777,-3.464379633314982,2.2751155408915125,-2.248710249012451
explore_70286_19384,-1.993682427668325,3.906944008743024,1.5294425896824078
explore_70286_57041,-1.6319316922823546,4.09754525879316,1.4523975631089794
explore_70292_175708,5.110524802132605,9.71545530871533,3.6174453506438726
explore_71088_37771,-3.4041021433869445,2.5516408071751178,1.6299116907345843
explore_71226_93139,0.7277662481519688,4.9460268807641246,0.5685351151911741
explore_71325_207565,1.1495709130955731,5.508241039947964,4.984891273733902
explore_71348_170725,-0.6846552057570423,3.771147765054089,1.4110911664410866
explore_71499_107005,4.959776593536809,10.531335470685184,4.482563832721663
explore_71973_95245,1.325918052377392,5.827049369047549,4.006128990798633
explore_72144_62680,5.698094549740646,9.965985589148088,3.846770159012831
explore_72186_106009,1.308893842316496,6.238835508808443,3.2339963632037736
explore_72187_50549,5.730579732167525,9.835316512131213,7.193276315654519
explore_73461_24680,5.625104875969512,10.399304591446958,5.624183052042786
explore_73485_166228,1.6107523362075122,6.214730222998909,1.5995630327664805
explore_7417_168932,5.574332834627456,9.859547250140087,8.826922854340959
explore_74332_99340,0.7005700487283733,6.76648847724917,2.018702760573687
explore_74860_16593,-1.1755619179845211,2.279953254401427,-0.3827429591425444
explore_74871_188058,3.847282245559037,10.54694556129603,2.584996841407573
explore_75302_26881,-1.0786049574496688,5.011746932161423,0.602619875403414
explore_75599_177769,1.7716759537568474,6.352742156450921,7.642936323313298
explore_76043_143595,3.99148073976217,9.52110288800622,5.82851922167882
explore_76076_176901,-1.788646199287085,4.982542979480442,-0.5747076948138103
explore_76161_30698,-5.651757338048919,0.649999656236528,1.0206729558472123
explore_7660_145380,16.380196856567498,20.339946732738483,13.346799613437502
explore_77323_193946,-2.552961703145647,2.9060604127100773,1.6132983977966404
explore_78135_189725,-4.799129573830853,0.3115293777218137,-0.7022330678639106
explore_78511_134983,5.097604219146718,10.403848929687973,8.417950994252925
explore_78571_155396,2.9760511805777576,8.748525664306516,5.926751426782033
explore_78605_59578,-1.356795482146503,3.253930186641465,1.8417234927251205
explore_7902_32621,2.7862337134608657,9.25595219487714,4.8098788379819295
explore_79580_32855,7.201554160734854,12.943663727066587,5.563070458851924
explore_79865_105001,2.122984515863256,7.470576788856571,1.7719067433936873
explore_80973_178091,-2.0361068044658146,3.6412719097659862,0.6730705228795727
explore_81121_122883,3.653042048410543,8.704008224256352,2.791597901709045
explore_81249_170718,1.606057897875165,7.972324262867825,8.124108514818047
explore_8140_3501,3.617549702239885,8.816745704202589,5.151673685315303
explore_81457_59681,-0.7548547738385608,3.7910487864871945,0.9766153418295112
explore_81585_18129,0.8659382404492822,6.178329390475771,1.3866888166789622
explore_81773_111357,6.468831434815426,12.150109218044456,8.546466433376139
explore_82735_100448,-0.3172610661173773,5.745002982345033,3.912096404724556
explore_82914_116028,3.74702397097844,9.067111192302717,4.604104358290481
explore_83922_190029,4.779419415276031,11.080276313740915,9.218183278755053
explore_83980_165634,1.2533654711440263,6.675721805029194,4.030379585890829
explore_84032_138293,5.731552156678933,11.553798559223129,8.084635293069706
explore_84125_91191,-22.653063056259697,-16.230461385973463,-19.23105054381791
explore_843_119998,-3.385828243660946,1.9298436715838452,-6.329410939194352
explore_84494_55514,-2.5754457625359333,2.606115703811838,-1.2478369652566998
explore_84553_194806,6.653592037836041,12.40091683275895,5.292993588652049
explore_84738_101798,10.182918339211904,15.386475151743031,12.21014132618377
explore_85537_68908,-0.2087621324914881,5.882153504356467,1.1562822426418766
explore_85572_156000,0.4430939852549515,4.537865996041031,4.029836838454483
explore_85633_66629,2.035702843806792,6.989646791046601,3.913245915373623
explore_85638_92136,9.345681568594337,15.134827608071992,10.342401578785774
explore_85988_25460,-0.4573594475752868,5.484162100839551,3.5887607433814552
explore_87004_174377,-2.4124919787631978,2.7132449666047345,-1.871214391624497
explore_87050_189365,-2.800772550146212,1.5465575485958982,-4.813462797825586
explore_87101_201638,11.082314326888731,16.13242520209866,9.839211242541287
explore_87242_184808,5.809989496194061,11.389956484473464,7.100789229405232
explore_87721_51068,9.068773064654703,13.44638427392324,8.851452887518745
explore_87975_176920,0.3081784274596657,6.261520805776331,0.9193473520874356
explore_8834_109671,-2.900279510000313,1.8446424721310857,-0.7306619619770747
explore_88579_42314,2.468337713918956,6.827579683337,3.96413493384571
explore_89058_93353,0.5118528443454115,6.41480097747918,2.510375954177084
explore_89092_95896,5.773405968887786,11.549868824484667,7.780384729325655
explore_89433_94688,-1.0026802581489551,4.096554444867358,-0.5458008787091004
explore_89576_178842,-5.285942311654874,-0.2511979768391335,-4.045050745560624
explore_89781_180916,4.428119612384429,9.88577881747326,6.544440427065651
explore_8983_190440,1.3849858469574532,6.01194667537341,4.748997176750346
explore_89879_158300,2.481454308003032,7.318335753863146,3.071208256302969
explore_89986_214332,1.3309488477115057,6.573534776916377,4.231473294841016
explore_90117_127307,-30.34394902615234,-20.5924164308274,-25.595252326596203
explore_90996_80018,2.0277849835357373,6.985364866131373,4.267920100151076
explore_91191_99925,-14.958687043280838,-8.913838319779082,-17.82905639003002
explore_91425_77324,-0.2163967951530733,3.960861069339464,1.5590715477668562
explore_91580_17162,67.52000948886955,70.40769219621933,66.84967905201302
explore_91740_189920,-6.544016718686865,-0.6633215118778633,-2.4576071482252813
explore_9178_62520,6.9743979056510215,10.370012311891708,5.645941038643151
explore_92081_40382,-1.5738409506535158,3.2585023243425564,1.924008275574547
explore_92196_92639,-1.036713682550929,4.314271529961333,-0.936068392242138
explore_92679_114032,-1.5135109154955204,3.959178339866096,-7.330500060455601
explore_92742_218561,0.2460640492448987,5.765390236793656,4.476469465663402
explore_93341_1183,0.711944796878859,5.381633949528448,2.0007295238101324
explore_93413_107301,7.243256345828926,12.771429483011062,8.158734020036308
explore_93586_143278,4.711955075563702,9.279390029046358,5.917244153900624
explore_93667_68345,2.022113955459981,7.826335880597338,4.052315490519554
explore_94179_119028,-0.5752743937966288,4.4817814488286825,1.593517216136402
explore_94297_128964,5.76377107479882,10.588182230385057,5.394898764619643
explore_94513_92325,8.254771773451118,14.615611930500329,0.0092459447017878
explore_94533_39732,0.8878334323357635,4.84076207393578,3.309199953521689
explore_9470_103093,-3.004756273639108,0.6406495737434116,1.293915415637793
explore_94830_124089,-2.772007374187516,0.9940035973478832,-0.8480197268770187
explore_95034_192874,2.124572000165094,6.362202841526995,0.2617483736697473
explore_95210_84096,0.7732528302373494,6.808727153370837,5.223357743908639
explore_95700_169620,-1.1243069802498713,4.851430536324211,2.665629708197766
explore_96170_65567,0.4626451076528444,4.999706815628676,5.072443047595385
explore_96205_38382,-4.805929342468566,1.084623721473604,-1.3471180591882477
explore_96275_124603,-0.2854532988288658,5.476614324920382,1.2481455636759609
explore_96764_204707,6.208511430888404,10.147863653870012,4.059564331962666
explore_96972_190787,-0.6905996280302091,5.194295071251535,3.800665170883255
explore_97007_135912,5.126422884157853,9.73947140023279,0.35939277990021
explore_97111_148227,4.56580371056006,9.177054955921134,4.227775679009564
explore_97202_100839,5.612284756858555,9.395789212271628,7.686738161295917
explore_97261_90513,-0.8504990877537996,4.002811854064802,2.5603755079936734
explore_97785_32854,2.52365139094518,8.39558144813802,2.215632093168616
explore_98146_189556,0.1289611124555306,5.1223031726498816,2.7012089501709644
explore_98459_169583,-3.1336199652089705,2.2364464835768976,-1.5038450432693566
explore_98831_78112,9.691137952343492,15.905819635329795,11.425702169933588
explore_99400_28683,8.33748907968168,13.37831122342799,6.408488335884447
explore_99432_143601,4.00205419803547,8.606831186291473,5.44675433357447
explore_99617_54786,-4.612582880433434,0.9802606290179332,-4.8126025218255695
explore_99692_125688,-1.2915125753648586,3.546827035065768,-0.8215206831775984
