donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_reaction_id,source_pair_id,split,orientation,class_pair
BUDSKUFYPGJDKP-UHFFFAOYSA-N,AMXAGLAPRRVGDY-UHFFFAOYSA-N,CC(CC=O)C1=CC(=C(C(=C1OC)OC)SC)F,CC1(OC(C(O1)C=O)C=C)C,CBZ3-R-0D865AA8D38E7F3A-BA,CBZ3-P-0D865AA8D38E7F3A,train,B_donor_A_acceptor,aliphatic__aliphatic
HEVCOCUJSGRKPU-UHFFFAOYSA-N,IOBBNJOMTIOGLB-UHFFFAOYSA-N,C(C=O)NC(=O)C(F)(F)F,C1C2=C(C=CC(=C2)Br)C(=O)N1C(C=O)OC(=O)C(F)(F)F,CBZ3-R-31674EC9B4EAB71D-AB,CBZ3-P-31674EC9B4EAB71D,train,A_donor_B_acceptor,aliphatic__aliphatic
IOBBNJOMTIOGLB-UHFFFAOYSA-N,HEVCOCUJSGRKPU-UHFFFAOYSA-N,C1C2=C(C=CC(=C2)Br)C(=O)N1C(C=O)OC(=O)C(F)(F)F,C(C=O)NC(=O)C(F)(F)F,CBZ3-R-31674EC9B4EAB71D-BA,CBZ3-P-31674EC9B4EAB71D,train,B_donor_A_acceptor,aliphatic__aliphatic
AEOMWHIIQMSPLH-LQWHRVPQSA-N,AHLKGAUBZKDFPI-UHFFFAOYSA-N,C[C@@H](COCC1=CC=CC=C1)[C@H]([C@H](C)C=O)OCC2=CC=CC=C2,CC(C)(C)C1C(N(CCN1C(=O)O)C2=NC(=C(C=C2)Cl)C(F)(F)F)C=O,CBZ3-R-2D69A75FA7C96E1D-AB,CBZ3-P-2D69A75FA7C96E1D,train,A_donor_B_acceptor,aliphatic__aliphatic
AHLKGAUBZKDFPI-UHFFFAOYSA-N,AEOMWHIIQMSPLH-LQWHRVPQSA-N,CC(C)(C)C1C(N(CCN1C(=O)O)C2=NC(=C(C=C2)Cl)C(F)(F)F)C=O,C[C@@H](COCC1=CC=CC=C1)[C@H]([C@H](C)C=O)OCC2=CC=CC=C2,CBZ3-R-2D69A75FA7C96E1D-BA,CBZ3-P-2D69A75FA7C96E1D,train,B_donor_A_acceptor,aliphatic__aliphatic
IAHZBRPNDIVNNR-UHFFFAOYSA-N,PZNBUHNRAAGERK-UHFFFAOYSA-N,CCOCC=O,C1CC(CN(C1)C2=C(C=C(C=C2)NC(=O)C3CC3)F)(CCNC45CC6CC(C4)C(C(C6)C5)O)C=O,CBZ3-R-FD221187F43C5E1D-AB,CBZ3-P-FD221187F43C5E1D,train,A_donor_B_acceptor,aliphatic__aliphatic
PZNBUHNRAAGERK-UHFFFAOYSA-N,IAHZBRPNDIVNNR-UHFFFAOYSA-N,C1CC(CN(C1)C2=C(C=C(C=C2)NC(=O)C3CC3)F)(CCNC45CC6CC(C4)C(C(C6)C5)O)C=O,CCOCC=O,CBZ3-R-FD221187F43C5E1D-BA,CBZ3-P-FD221187F43C5E1D,train,B_donor_A_acceptor,aliphatic__aliphatic
FVHDOECMFMCTOZ-UHFFFAOYSA-N,YMYWHCUMGSTCLF-XZBKPIIZSA-N,CC1=CC=CC=C1N2C(C(C2=O)OC3=CC=C(C=C3)Cl)C=O,CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)C=O)F)C,CBZ3-R-6676BA6D574EBCD3-AB,CBZ3-P-6676BA6D574EBCD3,train,A_donor_B_acceptor,aliphatic__aliphatic
YMYWHCUMGSTCLF-XZBKPIIZSA-N,FVHDOECMFMCTOZ-UHFFFAOYSA-N,CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)C=O)F)C,CC1=CC=CC=C1N2C(C(C2=O)OC3=CC=C(C=C3)Cl)C=O,CBZ3-R-6676BA6D574EBCD3-BA,CBZ3-P-6676BA6D574EBCD3,train,B_donor_A_acceptor,aliphatic__aliphatic
HLBZFEBPQQEQFP-KWSQCTBMSA-N,QWHPXDYSPNALLF-SFVWDYPZSA-N,CC1=CN(C=N1)C2=C(C=C(C=C2)/C=C/3\CCCN4C3=NO[C@]4(C=O)C5=CC=C(C=C5)F)OC,C1COCCN1C2=C(C=C(C=C2)N3C[C@@H](OC3C=O)CN)F,CBZ3-R-82E61FC3E004831D-AB,CBZ3-P-82E61FC3E004831D,train,A_donor_B_acceptor,aliphatic__aliphatic
QWHPXDYSPNALLF-SFVWDYPZSA-N,HLBZFEBPQQEQFP-KWSQCTBMSA-N,C1COCCN1C2=C(C=C(C=C2)N3C[C@@H](OC3C=O)CN)F,CC1=CN(C=N1)C2=C(C=C(C=C2)/C=C/3\CCCN4C3=NO[C@]4(C=O)C5=CC=C(C=C5)F)OC,CBZ3-R-82E61FC3E004831D-BA,CBZ3-P-82E61FC3E004831D,train,B_donor_A_acceptor,aliphatic__aliphatic
IOSOLULHNROHSZ-VXGLHPTQSA-N,LTVMIUHTQIUJKI-GFCCVEGCSA-N,C1CC[C@@H]2CN([C@@H](C[C@H]2C1)CN[C@@H](CC3=CN=CN3)C=O)C(=O)C4=CC=CC(=C4)C5=CC=CC=C5,C1=CC=C(C(=C1)[C@@H](CC=O)NC2=CC(=C(C=C2[N+](=O)[O-])F)Br)OC(F)F,CBZ3-R-EFEAC136C6F2A972-AB,CBZ3-P-EFEAC136C6F2A972,train,A_donor_B_acceptor,aliphatic__aliphatic
LTVMIUHTQIUJKI-GFCCVEGCSA-N,IOSOLULHNROHSZ-VXGLHPTQSA-N,C1=CC=C(C(=C1)[C@@H](CC=O)NC2=CC(=C(C=C2[N+](=O)[O-])F)Br)OC(F)F,C1CC[C@@H]2CN([C@@H](C[C@H]2C1)CN[C@@H](CC3=CN=CN3)C=O)C(=O)C4=CC=CC(=C4)C5=CC=CC=C5,CBZ3-R-EFEAC136C6F2A972-BA,CBZ3-P-EFEAC136C6F2A972,train,B_donor_A_acceptor,aliphatic__aliphatic
UDPWTJMBGAVMFR-UHFFFAOYSA-N,VZZLSNMWFMAXGJ-LLVKDONJSA-N,C1CCN(C(C1)C=O)S(=O)(=O)C2=CC(=C(C=C2)F)Cl,CCN[C@H](CC1=CC=CC=C1)C=O,CBZ3-R-D2D99FBFF0794A59-AB,CBZ3-P-D2D99FBFF0794A59,train,A_donor_B_acceptor,aliphatic__aliphatic
VZZLSNMWFMAXGJ-LLVKDONJSA-N,UDPWTJMBGAVMFR-UHFFFAOYSA-N,CCN[C@H](CC1=CC=CC=C1)C=O,C1CCN(C(C1)C=O)S(=O)(=O)C2=CC(=C(C=C2)F)Cl,CBZ3-R-D2D99FBFF0794A59-BA,CBZ3-P-D2D99FBFF0794A59,train,B_donor_A_acceptor,aliphatic__aliphatic
JHFDMMFXFJPIDD-HNNXBMFYSA-N,MGNXRFOAPPKDDR-UHFFFAOYSA-N,C1CCC(CC1)C(=O)[C@@H](CC=O)C2=CC=CC=C2,CCN1C(=CC2=C1C(=CC=C2)F)CC=O,CBZ3-R-6E65D0136FB1E2D9-AB,CBZ3-P-6E65D0136FB1E2D9,train,A_donor_B_acceptor,aliphatic__aliphatic
MGNXRFOAPPKDDR-UHFFFAOYSA-N,JHFDMMFXFJPIDD-HNNXBMFYSA-N,CCN1C(=CC2=C1C(=CC=C2)F)CC=O,C1CCC(CC1)C(=O)[C@@H](CC=O)C2=CC=CC=C2,CBZ3-R-6E65D0136FB1E2D9-BA,CBZ3-P-6E65D0136FB1E2D9,train,B_donor_A_acceptor,aliphatic__aliphatic
AERVDSZVYPTPAP-UHFFFAOYSA-N,RZVRPNPEKVOYOJ-MSOLQXFVSA-N,CC(C)(C)C(C=O)C1=CC2=C(C=C1)OC(C(=C2)C(=O)O)C(F)(F)F,CC1=CC=C(C=C1)S(=O)(=O)N2[C@H](CC[C@H]2C=O)CC3=CC=CC=C3,CBZ3-R-6484A97B8E1F0466-AB,CBZ3-P-6484A97B8E1F0466,train,A_donor_B_acceptor,aliphatic__aliphatic
RZVRPNPEKVOYOJ-MSOLQXFVSA-N,AERVDSZVYPTPAP-UHFFFAOYSA-N,CC1=CC=C(C=C1)S(=O)(=O)N2[C@H](CC[C@H]2C=O)CC3=CC=CC=C3,CC(C)(C)C(C=O)C1=CC2=C(C=C1)OC(C(=C2)C(=O)O)C(F)(F)F,CBZ3-R-6484A97B8E1F0466-BA,CBZ3-P-6484A97B8E1F0466,train,B_donor_A_acceptor,aliphatic__aliphatic
DLKQDUZZEODIOZ-UHFFFAOYSA-N,NYSOVIGMBWTAKX-UHFFFAOYSA-N,CCC(=O)C(C)CCC=O,CN(CC=O)C(=O)C1=C(C=CC=N1)C(=O)C2=CC=C(C=C2)F,CBZ3-R-974F6C420F40B201-AB,CBZ3-P-974F6C420F40B201,train,A_donor_B_acceptor,aliphatic__aliphatic
NYSOVIGMBWTAKX-UHFFFAOYSA-N,DLKQDUZZEODIOZ-UHFFFAOYSA-N,CN(CC=O)C(=O)C1=C(C=CC=N1)C(=O)C2=CC=C(C=C2)F,CCC(=O)C(C)CCC=O,CBZ3-R-974F6C420F40B201-BA,CBZ3-P-974F6C420F40B201,train,B_donor_A_acceptor,aliphatic__aliphatic
CIHMXRXLWPQFTH-UHFFFAOYSA-N,WIONJUJPDZKHEJ-UHFFFAOYSA-N,CC1=CC=CC=C1CCC=O,CC(C)(C)OC(=O)NC1=CC(=C(C=C1)CCC=O)F,CBZ3-R-67863E6DC39FFAB9-AB,CBZ3-P-67863E6DC39FFAB9,train,A_donor_B_acceptor,aliphatic__aliphatic
WIONJUJPDZKHEJ-UHFFFAOYSA-N,CIHMXRXLWPQFTH-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC1=CC(=C(C=C1)CCC=O)F,CC1=CC=CC=C1CCC=O,CBZ3-R-67863E6DC39FFAB9-BA,CBZ3-P-67863E6DC39FFAB9,train,B_donor_A_acceptor,aliphatic__aliphatic
AYONTZGQIVZZFF-ZJUUUORDSA-N,RPYOPAAXKAXVEX-UHFFFAOYSA-N,C=CC[C@@H]1CCCC[C@H]1C=O,CC(C=O)(C1=CN=CC=C1)C2=CN=CC=C2,CBZ3-R-208E32EEAF832B25-AB,CBZ3-P-208E32EEAF832B25,train,A_donor_B_acceptor,aliphatic__aliphatic
RPYOPAAXKAXVEX-UHFFFAOYSA-N,AYONTZGQIVZZFF-ZJUUUORDSA-N,CC(C=O)(C1=CN=CC=C1)C2=CN=CC=C2,C=CC[C@@H]1CCCC[C@H]1C=O,CBZ3-R-208E32EEAF832B25-BA,CBZ3-P-208E32EEAF832B25,train,B_donor_A_acceptor,aliphatic__aliphatic
OSCXOYKBCUELHX-UHFFFAOYSA-N,ZVZHGJGRNFIPBE-MGPLVRAMSA-N,CN(CC#N)CC(CC=O)C1=C(C=C2C(=C1)CCO2)F,C[C@H]1CCCC([C@@]1(C=O)C2=CC(=C(C(=C2)F)F)F)(C)C,CBZ3-R-6CB1403EA12BE9FA-AB,CBZ3-P-6CB1403EA12BE9FA,train,A_donor_B_acceptor,aliphatic__aliphatic
ZVZHGJGRNFIPBE-MGPLVRAMSA-N,OSCXOYKBCUELHX-UHFFFAOYSA-N,C[C@H]1CCCC([C@@]1(C=O)C2=CC(=C(C(=C2)F)F)F)(C)C,CN(CC#N)CC(CC=O)C1=C(C=C2C(=C1)CCO2)F,CBZ3-R-6CB1403EA12BE9FA-BA,CBZ3-P-6CB1403EA12BE9FA,train,B_donor_A_acceptor,aliphatic__aliphatic
DITOWOBHZBBZCK-IAXKEJLGSA-N,JSCRDBQINYEDQN-DONZVVMHSA-N,CC(C)[C@@H](C(=O)NC(CC1=CC=CC=C1)C=O)NC(=O)CCC2=CC(=CC=C2)C(F)(F)F,CCC([C@@H](C1=CC(=C(C=C1F)F)F)OC(C=O)C(F)(F)F)NC(=O)C(C)C(C)C,CBZ3-R-E2A8ED0BA53BAB7A-AB,CBZ3-P-E2A8ED0BA53BAB7A,train,A_donor_B_acceptor,aliphatic__aliphatic
JSCRDBQINYEDQN-DONZVVMHSA-N,DITOWOBHZBBZCK-IAXKEJLGSA-N,CCC([C@@H](C1=CC(=C(C=C1F)F)F)OC(C=O)C(F)(F)F)NC(=O)C(C)C(C)C,CC(C)[C@@H](C(=O)NC(CC1=CC=CC=C1)C=O)NC(=O)CCC2=CC(=CC=C2)C(F)(F)F,CBZ3-R-E2A8ED0BA53BAB7A-BA,CBZ3-P-E2A8ED0BA53BAB7A,train,B_donor_A_acceptor,aliphatic__aliphatic
QQXHCWVASSFMJS-JSGCOSHPSA-N,XCTPHUOIXBFPOX-UHFFFAOYSA-N,CC(C)C[C@@H](C=O)NC(=O)[C@H](C(C)C)NC(=O)C1=CC=CN1,CN(C1=CC=CC=C1)C(=O)N(CF)C(C=O)(F)F,CBZ3-R-DBD4E50388CB1B18-AB,CBZ3-P-DBD4E50388CB1B18,train,A_donor_B_acceptor,aliphatic__aliphatic
XCTPHUOIXBFPOX-UHFFFAOYSA-N,QQXHCWVASSFMJS-JSGCOSHPSA-N,CN(C1=CC=CC=C1)C(=O)N(CF)C(C=O)(F)F,CC(C)C[C@@H](C=O)NC(=O)[C@H](C(C)C)NC(=O)C1=CC=CN1,CBZ3-R-DBD4E50388CB1B18-BA,CBZ3-P-DBD4E50388CB1B18,train,B_donor_A_acceptor,aliphatic__aliphatic
GBNSWXKSRDNEIW-UHFFFAOYSA-N,XASBMIBZAVGLLU-UHFFFAOYSA-N,C1CC(COC1)(CC(F)F)C=O,C1=CC=C(C=C1)NC(=O)CN(CC=O)C(=O)C2=CC3=C(N2)C(=CC=C3)F,CBZ3-R-8F18B82AAF77F3A1-AB,CBZ3-P-8F18B82AAF77F3A1,train,A_donor_B_acceptor,aliphatic__aliphatic
XASBMIBZAVGLLU-UHFFFAOYSA-N,GBNSWXKSRDNEIW-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CN(CC=O)C(=O)C2=CC3=C(N2)C(=CC=C3)F,C1CC(COC1)(CC(F)F)C=O,CBZ3-R-8F18B82AAF77F3A1-BA,CBZ3-P-8F18B82AAF77F3A1,train,B_donor_A_acceptor,aliphatic__aliphatic
TZIVJHYBRMGBQX-DTIOYNMSSA-N,WHBZLVHJXVMCBS-UHFFFAOYSA-N,CC(C)[C@]1(CCC(=C)CC1O)C=O,CN(CC1=CC=CC=C1F)CC2(CCCCCC2)C=O,CBZ3-R-03FBBEBE645B68B3-AB,CBZ3-P-03FBBEBE645B68B3,train,A_donor_B_acceptor,aliphatic__aliphatic
WHBZLVHJXVMCBS-UHFFFAOYSA-N,TZIVJHYBRMGBQX-DTIOYNMSSA-N,CN(CC1=CC=CC=C1F)CC2(CCCCCC2)C=O,CC(C)[C@]1(CCC(=C)CC1O)C=O,CBZ3-R-03FBBEBE645B68B3-BA,CBZ3-P-03FBBEBE645B68B3,train,B_donor_A_acceptor,aliphatic__aliphatic
HDWYYBALLQSFBO-XARGGIHNSA-N,PVHRRWFTTANTCN-UHFFFAOYSA-N,C1CCC(CC1)[C@@H]2C[C@H](N(C2)C(=O)C3=CC4=CC=CC=C4N3)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O,CC(C)N1CCN(CC1)C2=C(C=CC(=C2)NC3CCC(CC3)C=O)S(=O)(=O)C(F)(F)F,CBZ3-R-E2F4611A38BFBBF5-AB,CBZ3-P-E2F4611A38BFBBF5,train,A_donor_B_acceptor,aliphatic__aliphatic
PVHRRWFTTANTCN-UHFFFAOYSA-N,HDWYYBALLQSFBO-XARGGIHNSA-N,CC(C)N1CCN(CC1)C2=C(C=CC(=C2)NC3CCC(CC3)C=O)S(=O)(=O)C(F)(F)F,C1CCC(CC1)[C@@H]2C[C@H](N(C2)C(=O)C3=CC4=CC=CC=C4N3)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O,CBZ3-R-E2F4611A38BFBBF5-BA,CBZ3-P-E2F4611A38BFBBF5,train,B_donor_A_acceptor,aliphatic__aliphatic
JPJSAFPXNYGWSL-UHFFFAOYSA-N,ZYAGDYVQAUJFAU-UHFFFAOYSA-N,C(COCCC(F)(F)F)C=O,COC1=C(C(=CC=C1)OC(F)F)CCC=O,CBZ3-R-6F21B2D1264B47AC-AB,CBZ3-P-6F21B2D1264B47AC,train,A_donor_B_acceptor,aliphatic__aliphatic
ZYAGDYVQAUJFAU-UHFFFAOYSA-N,JPJSAFPXNYGWSL-UHFFFAOYSA-N,COC1=C(C(=CC=C1)OC(F)F)CCC=O,C(COCCC(F)(F)F)C=O,CBZ3-R-6F21B2D1264B47AC-BA,CBZ3-P-6F21B2D1264B47AC,train,B_donor_A_acceptor,aliphatic__aliphatic
CVFQCYNIQPQUNC-MHTLYPKNSA-N,URYHGLJASKDYSV-PMPSAXMXSA-N,C(C=O)[C@@H](N[C@@](CC(=O)O)(C(=O)O)O)O,C1=CC(=CC=C1[C@H]2[C@H]([C@@H]2S(=O)(=O)C3=CC=C(C=C3)Cl)C=O)F,CBZ3-R-FEE311367A4851A6-AB,CBZ3-P-FEE311367A4851A6,train,A_donor_B_acceptor,aliphatic__aliphatic
URYHGLJASKDYSV-PMPSAXMXSA-N,CVFQCYNIQPQUNC-MHTLYPKNSA-N,C1=CC(=CC=C1[C@H]2[C@H]([C@@H]2S(=O)(=O)C3=CC=C(C=C3)Cl)C=O)F,C(C=O)[C@@H](N[C@@](CC(=O)O)(C(=O)O)O)O,CBZ3-R-FEE311367A4851A6-BA,CBZ3-P-FEE311367A4851A6,train,B_donor_A_acceptor,aliphatic__aliphatic
JFAPLWXSPWUKIU-UHFFFAOYSA-N,XAVDRQHFYUOTFG-UHFFFAOYSA-N,CC(CC=O)(CC1=C(C=C(C=C1)F)Br)O,C1=CC=C(C=C1)CNC2=CC(=NC(=N2)C3=CC(=C(C=C3)I)F)OCC=O,CBZ3-R-3091FEADE843BE7C-AB,CBZ3-P-3091FEADE843BE7C,train,A_donor_B_acceptor,aliphatic__aliphatic
XAVDRQHFYUOTFG-UHFFFAOYSA-N,JFAPLWXSPWUKIU-UHFFFAOYSA-N,C1=CC=C(C=C1)CNC2=CC(=NC(=N2)C3=CC(=C(C=C3)I)F)OCC=O,CC(CC=O)(CC1=C(C=C(C=C1)F)Br)O,CBZ3-R-3091FEADE843BE7C-BA,CBZ3-P-3091FEADE843BE7C,train,B_donor_A_acceptor,aliphatic__aliphatic
FQTUQAHGXVGQFA-CTNYNGJSSA-N,QSBLJZNMLOFKQB-UHFFFAOYSA-N,CC1(O[C@H]2[C@@H](O[C@H]([C@@H]2O1)N3C=NC4=C(N=CN=C43)NC5=CC=C(C=C5)F)C=O)C,CC(C)C(C=O)S,CBZ3-R-A7651702A73E0686-AB,CBZ3-P-A7651702A73E0686,train,A_donor_B_acceptor,aliphatic__aliphatic
QSBLJZNMLOFKQB-UHFFFAOYSA-N,FQTUQAHGXVGQFA-CTNYNGJSSA-N,CC(C)C(C=O)S,CC1(O[C@H]2[C@@H](O[C@H]([C@@H]2O1)N3C=NC4=C(N=CN=C43)NC5=CC=C(C=C5)F)C=O)C,CBZ3-R-A7651702A73E0686-BA,CBZ3-P-A7651702A73E0686,train,B_donor_A_acceptor,aliphatic__aliphatic
OLKHLZIKDICYPE-UHFFFAOYSA-N,RUZMKQMRCRJYCZ-UHFFFAOYSA-N,C1C2=CC=CC=C2C3=CC=CC(=C31)CCC=O,CC(C1=CC=CC=C1F)N(C)CC(C)(C)C=O,CBZ3-R-4DF39D145A81F3AF-AB,CBZ3-P-4DF39D145A81F3AF,train,A_donor_B_acceptor,aliphatic__aliphatic
RUZMKQMRCRJYCZ-UHFFFAOYSA-N,OLKHLZIKDICYPE-UHFFFAOYSA-N,CC(C1=CC=CC=C1F)N(C)CC(C)(C)C=O,C1C2=CC=CC=C2C3=CC=CC(=C31)CCC=O,CBZ3-R-4DF39D145A81F3AF-BA,CBZ3-P-4DF39D145A81F3AF,train,B_donor_A_acceptor,aliphatic__aliphatic
DEMZPWFGDVSLFN-UHFFFAOYSA-N,IGOTXWXCXQUMDH-UHFFFAOYSA-N,CC(C)(C=O)N1C=C(C(=N1)C2=C(C=CC=N2)Cl)F,CC(C=O)(C1=CC(=C(C=C1Cl)O)OC)F,CBZ3-R-3D34E67F1CCB43A5-AB,CBZ3-P-3D34E67F1CCB43A5,train,A_donor_B_acceptor,aliphatic__aliphatic
IGOTXWXCXQUMDH-UHFFFAOYSA-N,DEMZPWFGDVSLFN-UHFFFAOYSA-N,CC(C=O)(C1=CC(=C(C=C1Cl)O)OC)F,CC(C)(C=O)N1C=C(C(=N1)C2=C(C=CC=N2)Cl)F,CBZ3-R-3D34E67F1CCB43A5-BA,CBZ3-P-3D34E67F1CCB43A5,train,B_donor_A_acceptor,aliphatic__aliphatic
WZOJJIQMGJZFLA-OAHLLOKOSA-N,ZISIPSHIECKBKB-UHFFFAOYSA-N,C1=CC=C(C=C1)C[C@H](C=O)NC(=S)NC2=CC=C(C=C2)F,CC(C=O)C1=CC(=CC(=C1)S)C(F)F,CBZ3-R-9CBD9813119BBC5D-AB,CBZ3-P-9CBD9813119BBC5D,train,A_donor_B_acceptor,aliphatic__aliphatic
ZISIPSHIECKBKB-UHFFFAOYSA-N,WZOJJIQMGJZFLA-OAHLLOKOSA-N,CC(C=O)C1=CC(=CC(=C1)S)C(F)F,C1=CC=C(C=C1)C[C@H](C=O)NC(=S)NC2=CC=C(C=C2)F,CBZ3-R-9CBD9813119BBC5D-BA,CBZ3-P-9CBD9813119BBC5D,train,B_donor_A_acceptor,aliphatic__aliphatic
KYWJSBSNSVCWRX-UHFFFAOYSA-N,ZRWWQYMPIFJGCQ-UHFFFAOYSA-N,C1CC1(C(CC=O)C2=CC=NC=C2)C(F)(F)F,CC(C)(C)OC(=O)NC(C=O)C1=CC(=CC=C1)SC(F)(F)F,CBZ3-R-FCC51C3EDF3B31E1-AB,CBZ3-P-FCC51C3EDF3B31E1,train,A_donor_B_acceptor,aliphatic__aliphatic
ZRWWQYMPIFJGCQ-UHFFFAOYSA-N,KYWJSBSNSVCWRX-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC(C=O)C1=CC(=CC=C1)SC(F)(F)F,C1CC1(C(CC=O)C2=CC=NC=C2)C(F)(F)F,CBZ3-R-FCC51C3EDF3B31E1-BA,CBZ3-P-FCC51C3EDF3B31E1,train,B_donor_A_acceptor,aliphatic__aliphatic
NGBKFLTYGSREKK-VQTJNVASSA-N,ZVJHVQJZBXPRIQ-VXGBXAGGSA-N,CC(C)[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C=O)NC(=O)OCC2=CC=CC=C2,CC(C)N1[C@@H]([C@H](C(=O)C1=O)C2=CC=CC=C2F)C=O,CBZ3-R-8E415E9E0D173F71-AB,CBZ3-P-8E415E9E0D173F71,train,A_donor_B_acceptor,aliphatic__aliphatic
ZVJHVQJZBXPRIQ-VXGBXAGGSA-N,NGBKFLTYGSREKK-VQTJNVASSA-N,CC(C)N1[C@@H]([C@H](C(=O)C1=O)C2=CC=CC=C2F)C=O,CC(C)[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C=O)NC(=O)OCC2=CC=CC=C2,CBZ3-R-8E415E9E0D173F71-BA,CBZ3-P-8E415E9E0D173F71,train,B_donor_A_acceptor,aliphatic__aliphatic
BZWGNTOSJBXESO-UHFFFAOYSA-N,QMOUIIQCABQVBO-JFMKVQEESA-N,CC(C)(C)OC(=O)CCC1=CC(=C(C=C1)CC=O)OC(F)(F)F,C([C@H]([C@@H]([C@H](C=O)O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O)O,CBZ3-R-6AB2E5C0B39EE441-AB,CBZ3-P-6AB2E5C0B39EE441,train,A_donor_B_acceptor,aliphatic__aliphatic
QMOUIIQCABQVBO-JFMKVQEESA-N,BZWGNTOSJBXESO-UHFFFAOYSA-N,C([C@H]([C@@H]([C@H](C=O)O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O)O,CC(C)(C)OC(=O)CCC1=CC(=C(C=C1)CC=O)OC(F)(F)F,CBZ3-R-6AB2E5C0B39EE441-BA,CBZ3-P-6AB2E5C0B39EE441,train,B_donor_A_acceptor,aliphatic__aliphatic
COHGAODHKRCFTC-UHFFFAOYSA-N,KYOODDMDAHAZDH-UHFFFAOYSA-N,CCCCCC(C=O)OC1=C(C(=CC(=C1F)F)F)F,C(CF)C(C=O)NC(=O)N,CBZ3-R-7500330A97788FAC-AB,CBZ3-P-7500330A97788FAC,train,A_donor_B_acceptor,aliphatic__aliphatic
KYOODDMDAHAZDH-UHFFFAOYSA-N,COHGAODHKRCFTC-UHFFFAOYSA-N,C(CF)C(C=O)NC(=O)N,CCCCCC(C=O)OC1=C(C(=CC(=C1F)F)F)F,CBZ3-R-7500330A97788FAC-BA,CBZ3-P-7500330A97788FAC,train,B_donor_A_acceptor,aliphatic__aliphatic
IJRLGUUSKMRPPC-UHFFFAOYSA-N,IKEWUFGPPNTNKQ-UHFFFAOYSA-N,C1C(N2C3=C(C=C2C4=C1C=CC(=N4)Cl)C(=CC=C3)F)CC=O,C1CCN(C2=C(C1)C=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O)C(CC=O)C3=CC=CC=C3,CBZ3-R-57CFD6DCC31EF2CA-AB,CBZ3-P-57CFD6DCC31EF2CA,train,A_donor_B_acceptor,aliphatic__aliphatic
IKEWUFGPPNTNKQ-UHFFFAOYSA-N,IJRLGUUSKMRPPC-UHFFFAOYSA-N,C1CCN(C2=C(C1)C=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O)C(CC=O)C3=CC=CC=C3,C1C(N2C3=C(C=C2C4=C1C=CC(=N4)Cl)C(=CC=C3)F)CC=O,CBZ3-R-57CFD6DCC31EF2CA-BA,CBZ3-P-57CFD6DCC31EF2CA,train,B_donor_A_acceptor,aliphatic__aliphatic
FEFZPJNXPTZDLS-UHFFFAOYSA-N,JMRBWJYOVQQTKO-UHFFFAOYSA-N,CC(C)(CC=O)C(C(=O)Cl)(F)F,CC(C=O)C1=CC(=C(C=C1)C(F)(F)F)Cl,CBZ3-R-4FE0F7AA384A8115-AB,CBZ3-P-4FE0F7AA384A8115,train,A_donor_B_acceptor,aliphatic__aliphatic
JMRBWJYOVQQTKO-UHFFFAOYSA-N,FEFZPJNXPTZDLS-UHFFFAOYSA-N,CC(C=O)C1=CC(=C(C=C1)C(F)(F)F)Cl,CC(C)(CC=O)C(C(=O)Cl)(F)F,CBZ3-R-4FE0F7AA384A8115-BA,CBZ3-P-4FE0F7AA384A8115,train,B_donor_A_acceptor,aliphatic__aliphatic
AXJQOFQBOSZSMB-UHFFFAOYSA-N,ZSCMSMXTFCVTNG-KIYNQFGBSA-N,C1=CC(C(C=C1Cl)C=O)(O)Cl,CC(C1=C(N=C(O1)C2=C3C=CC(=NC3=C(C=C2)OC)C(F)(F)F)C(=O)N4CCC[C@H]4C=O)N,CBZ3-R-C5E7A62A985D5B2E-AB,CBZ3-P-C5E7A62A985D5B2E,train,A_donor_B_acceptor,aliphatic__aliphatic
ZSCMSMXTFCVTNG-KIYNQFGBSA-N,AXJQOFQBOSZSMB-UHFFFAOYSA-N,CC(C1=C(N=C(O1)C2=C3C=CC(=NC3=C(C=C2)OC)C(F)(F)F)C(=O)N4CCC[C@H]4C=O)N,C1=CC(C(C=C1Cl)C=O)(O)Cl,CBZ3-R-C5E7A62A985D5B2E-BA,CBZ3-P-C5E7A62A985D5B2E,train,B_donor_A_acceptor,aliphatic__aliphatic
OHNCNHUIRDREEJ-UHFFFAOYSA-N,SPNKSBWAAVVNMV-UHFFFAOYSA-N,CC(C(C=O)O)F,CC1COC(OC1)C(C)CC=O,CBZ3-R-123639F8731A4AFB-AB,CBZ3-P-123639F8731A4AFB,train,A_donor_B_acceptor,aliphatic__aliphatic
