donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_reaction_id,source_pair_id,split,orientation,class_pair
BHPRWYOOJBALAV-UHFFFAOYSA-N,VUHURUKGTXOSNU-UHFFFAOYSA-N,CC1=C(C(=NN1C(C=O)N2CC3CN(CC3C2)CC4=CC(=C(C=C4)Cl)OC)C(F)(F)F)Cl,C(=O)C(C(N1C(C(C(C1(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CBZ3-R-00D68ED80AF24B77-AB,CBZ3-P-00D68ED80AF24B77,train,A_donor_B_acceptor,aliphatic__aliphatic
ZWWLRKPPYUEOOA-UHFFFAOYSA-N,KHFRSICZYOYLKB-UHFFFAOYSA-N,CC1=CC(=C(C=C1F)OC)C(C)CC=O,CCCCOP(=O)(C1=CC=CC=C1)C(C=O)O,CBZ3-R-5E21B5259B79D304-BA,CBZ3-P-5E21B5259B79D304,train,B_donor_A_acceptor,aliphatic__aliphatic
ZHDPUQANZFCVLQ-UHFFFAOYSA-N,CNEHXYAKIOENGJ-RFZPGFLSSA-N,CCC(C=O)(C1=CC=CC=C1)OC(=O)C,C(C[C@H]([C@H](C(=O)O)N)C(=O)O)C=O,CBZ3-R-48FF46C21573D255-BA,CBZ3-P-48FF46C21573D255,train,B_donor_A_acceptor,aliphatic__aliphatic
XJILYNPEKUYHEX-UHFFFAOYSA-N,AWPSOPFZRFNJNJ-UHFFFAOYSA-N,CC1=C(C(C2=C(N1)COC2=O)C3=C(C(=CC=C3)F)CC=O)C(=O)O,C(=O)C1(C2C3C(N=C(NC34C(C1OC(C4O)(O2)O)O)N)O)O,CBZ3-R-2664A0F290219254-BA,CBZ3-P-2664A0F290219254,train,B_donor_A_acceptor,aliphatic__aliphatic
JKAJIBQVWRIXMP-BYPYZUCNSA-N,LFLJTMIVTFTLOA-RKFOHNIOSA-N,C1=C([C@@H](C(=C1)Cl)C=O)C(F)(F)F,C[C@]12CC[C@@H]3[C@H]([C@@]14[C@H](O4)C[C@@H]2C5=COC(=O)C=C5)CC[C@H]6[C@@]3(CC[C@@H](C6)O)C=O,CBZ3-R-820BF781EE12A480-AB,CBZ3-P-820BF781EE12A480,train,A_donor_B_acceptor,aliphatic__aliphatic
KHFRSICZYOYLKB-UHFFFAOYSA-N,ZWWLRKPPYUEOOA-UHFFFAOYSA-N,CCCCOP(=O)(C1=CC=CC=C1)C(C=O)O,CC1=CC(=C(C=C1F)OC)C(C)CC=O,CBZ3-R-5E21B5259B79D304-AB,CBZ3-P-5E21B5259B79D304,train,A_donor_B_acceptor,aliphatic__aliphatic
UDNXWDJVEBMPHN-KCJUWKMLSA-N,YKCNFEBBVURIRD-UHFFFAOYSA-N,C[C@H](C=O)[C@@H]1CCC2=C(O1)C=CC(=C2)F,C1=CC(=CC(=C1)F)C2=CSC(=N2)CC=O,CBZ3-R-7F07D3E0453ED201-AB,CBZ3-P-7F07D3E0453ED201,train,A_donor_B_acceptor,aliphatic__aliphatic
LFLJTMIVTFTLOA-RKFOHNIOSA-N,JKAJIBQVWRIXMP-BYPYZUCNSA-N,C[C@]12CC[C@@H]3[C@H]([C@@]14[C@H](O4)C[C@@H]2C5=COC(=O)C=C5)CC[C@H]6[C@@]3(CC[C@@H](C6)O)C=O,C1=C([C@@H](C(=C1)Cl)C=O)C(F)(F)F,CBZ3-R-820BF781EE12A480-BA,CBZ3-P-820BF781EE12A480,train,B_donor_A_acceptor,aliphatic__aliphatic
HPFJVSILDZWSEE-YUPRTTJUSA-N,COVMOKSENHORPG-UHFFFAOYSA-N,C([C@@H]([C@@H]([C@H](C=O)OP(=O)(O)OP(=O)(O)O)O)O)O,CC1=NN=C(S1)N2C(N(C3=C(C=CC=C32)C(F)(F)F)C)C=O,CBZ3-R-CE69813336E4F33F-BA,CBZ3-P-CE69813336E4F33F,train,B_donor_A_acceptor,aliphatic__aliphatic
JLEPSOGNXRPCKX-UHFFFAOYSA-N,YBWHHRCKLAQYLJ-UHFFFAOYSA-N,CC1=C(C(=NN1C2CNCCN2CC=O)C(F)(F)F)Cl,CC(CCC1=CC=C(C=C1)C(F)(F)F)C=O,CBZ3-R-D6D57148A2F8250E-AB,CBZ3-P-D6D57148A2F8250E,train,A_donor_B_acceptor,aliphatic__aliphatic
KAYICJKNGFCHMY-UHFFFAOYSA-N,MJSCXDHPASNMON-UHFFFAOYSA-N,CC1=CC(=C(C=C1)F)C(C=O)(C(F)(F)F)O,C1COCCN1C2=C(C=C(C=C2)NC3=C4C(NC=CC4=CC(=N3)C5=CC=CC=C5)C=O)F,CBZ3-R-CA3CDC3083459F49-AB,CBZ3-P-CA3CDC3083459F49,train,A_donor_B_acceptor,aliphatic__aliphatic
VKISBDCRJLMINS-UHFFFAOYSA-N,VDRCYOOQHVDCBT-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)C2C(C2(C=O)C#N)S(=O)(=O)C3=CC=C(C=C3)Cl,CCOC(=O)C1=CC2=C(C=C1)N(N=C2)CCC=O,CBZ3-R-B29CB70998B96F44-BA,CBZ3-P-B29CB70998B96F44,train,B_donor_A_acceptor,aliphatic__aliphatic
LURAMQWEUZQWCD-UHFFFAOYSA-N,DHRMTCGBBJWXGD-QHCPKHFHSA-N,CCC(CC)(C=O)C(=O)OCC,CC1=C(NC2=CC=CC=C12)[C@@](C=O)(C3=CC=C(C=C3)O)C4=CC(=C(C=C4)F)F,CBZ3-R-517E2A1563823EA2-BA,CBZ3-P-517E2A1563823EA2,train,B_donor_A_acceptor,aliphatic__aliphatic
RDKOCJGOPRZBLY-UHFFFAOYSA-N,SDPFQTFVAMZEIB-UHFFFAOYSA-N,CC(C)(C)OC(=O)CC(C)(C=O)C1=CC(=CC(=C1)F)F,C1C(CC1OC2=NC3=C(C(=C(C=C3N2)F)C4=CC=C(C=C4)C5=CC=CC=C5)F)C=O,CBZ3-R-D20EACE3A40EF4CB-AB,CBZ3-P-D20EACE3A40EF4CB,train,A_donor_B_acceptor,aliphatic__aliphatic
DHRMTCGBBJWXGD-QHCPKHFHSA-N,LURAMQWEUZQWCD-UHFFFAOYSA-N,CC1=C(NC2=CC=CC=C12)[C@@](C=O)(C3=CC=C(C=C3)O)C4=CC(=C(C=C4)F)F,CCC(CC)(C=O)C(=O)OCC,CBZ3-R-517E2A1563823EA2-AB,CBZ3-P-517E2A1563823EA2,train,A_donor_B_acceptor,aliphatic__aliphatic
ZZRVUPRYXRUEGK-UHFFFAOYSA-N,JYQKGDRMMKVQAP-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC(C=O)(C1CC1)C2=C(C=CC(=C2)Br)F,C(CCC=O)CCC(F)(F)F,CBZ3-R-6A17895CFBB5DC8E-BA,CBZ3-P-6A17895CFBB5DC8E,train,B_donor_A_acceptor,aliphatic__aliphatic
MVQCWXUGEGTFPL-UHFFFAOYSA-N,DKXNBNKWCZZMJT-JUUDDBOJSA-N,C1=CC2=C(C=C1C(C=O)C(=O)NC3=CN=CC(=C3)C(=O)O)OC(=O)C=C2C4=C(C=C(C=C4)F)Cl,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)O)O)O)O,CBZ3-R-92FCC6DD4D324AE4-BA,CBZ3-P-92FCC6DD4D324AE4,train,B_donor_A_acceptor,aliphatic__aliphatic
JYQKGDRMMKVQAP-UHFFFAOYSA-N,ZZRVUPRYXRUEGK-UHFFFAOYSA-N,C(CCC=O)CCC(F)(F)F,CC(C)(C)OC(=O)NC(C=O)(C1CC1)C2=C(C=CC(=C2)Br)F,CBZ3-R-6A17895CFBB5DC8E-AB,CBZ3-P-6A17895CFBB5DC8E,train,A_donor_B_acceptor,aliphatic__aliphatic
VDRCYOOQHVDCBT-UHFFFAOYSA-N,VKISBDCRJLMINS-UHFFFAOYSA-N,CCOC(=O)C1=CC2=C(C=C1)N(N=C2)CCC=O,C1=CC(=CC(=C1)F)C2C(C2(C=O)C#N)S(=O)(=O)C3=CC=C(C=C3)Cl,CBZ3-R-B29CB70998B96F44-AB,CBZ3-P-B29CB70998B96F44,train,A_donor_B_acceptor,aliphatic__aliphatic
GMKIMFLTIYFTLF-UHFFFAOYSA-N,KZYCXTNUSKEVFE-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)O)CC=O,C1=CC2=C(C(=C1C3=CC(=CC(=C3)CC=O)F)C=NO)C(=C(C(=O)N2)F)C(F)(F)F,CBZ3-R-337E727C23599EB8-AB,CBZ3-P-337E727C23599EB8,train,A_donor_B_acceptor,aliphatic__aliphatic
MREXDYJUMGFDMP-UHFFFAOYSA-N,FZLYUOSDSYAXOC-UHFFFAOYSA-N,C1=CC2=C(C=C1F)NC=C2C3=CSC(=C3)C(CCC=O)C(=O)O,CNC(=O)CCC(C=O)NC1=CC(=C(C=C1)N2CCN(CC2)CCCCCCCC(=O)O)F,CBZ3-R-03A8E989E023835D-BA,CBZ3-P-03A8E989E023835D,train,B_donor_A_acceptor,aliphatic__aliphatic
BCANUVDATRDSNB-UHFFFAOYSA-N,FOHUADLQAUEULU-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC(C2(C=O)O)O,CC(C)(C)[Si](C)(C)OCCC(C=O)C(C[N+](=O)[O-])C1=C(C(=CC=C1)F)O,CBZ3-R-F954E0F08FDDF215-AB,CBZ3-P-F954E0F08FDDF215,train,A_donor_B_acceptor,aliphatic__aliphatic
HTQVEMURKLNHPJ-UHFFFAOYSA-N,LTQSPWYUOUQQBS-UHFFFAOYSA-N,CC1=CC(=CC=C1)CC(C)(C=O)C2=CC=CC=C2F,C1=CC=C(C=C1)C(=O)OCC(C=O)OC(=O)C2=CC=CC=C2,CBZ3-R-814302BE5F64DEB3-AB,CBZ3-P-814302BE5F64DEB3,train,A_donor_B_acceptor,aliphatic__aliphatic
LTQSPWYUOUQQBS-UHFFFAOYSA-N,HTQVEMURKLNHPJ-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)OCC(C=O)OC(=O)C2=CC=CC=C2,CC1=CC(=CC=C1)CC(C)(C=O)C2=CC=CC=C2F,CBZ3-R-814302BE5F64DEB3-BA,CBZ3-P-814302BE5F64DEB3,train,B_donor_A_acceptor,aliphatic__aliphatic
CYVKOCKVEPINAI-UHFFFAOYSA-N,NZLVLVDRAHANRT-FKEBYFGASA-N,CC1=CC(=NC(=N1)NC2=C(C(=C(C=C2)OC)N3C=C4CN(CCC4=N3)CC=O)F)NC,CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C=O)C2=CC(=CC=C2)Cl)(C#N)C3=C(C=C(C=C3)Cl)F,CBZ3-R-5FBAB631C2E83EF1-AB,CBZ3-P-5FBAB631C2E83EF1,train,A_donor_B_acceptor,aliphatic__aliphatic
KZYCXTNUSKEVFE-UHFFFAOYSA-N,GMKIMFLTIYFTLF-UHFFFAOYSA-N,C1=CC2=C(C(=C1C3=CC(=CC(=C3)CC=O)F)C=NO)C(=C(C(=O)N2)F)C(F)(F)F,COC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)O)CC=O,CBZ3-R-337E727C23599EB8-BA,CBZ3-P-337E727C23599EB8,train,B_donor_A_acceptor,aliphatic__aliphatic
FOHUADLQAUEULU-UHFFFAOYSA-N,BCANUVDATRDSNB-UHFFFAOYSA-N,CC(C)(C)[Si](C)(C)OCCC(C=O)C(C[N+](=O)[O-])C1=C(C(=CC=C1)F)O,C1=CC=C2C(=C1)C=CC(C2(C=O)O)O,CBZ3-R-F954E0F08FDDF215-BA,CBZ3-P-F954E0F08FDDF215,train,B_donor_A_acceptor,aliphatic__aliphatic
NHXPLXSGVMPCSA-UHFFFAOYSA-N,YASRGDWUCKWNGG-UHFFFAOYSA-N,CC(CC(=O)N(CC1=CC=CC=C1)CC2=CC=CC=C2)C=O,CN1CCC(C(C1C2=CC=C(C=C2)F)C=O)(C3=CC=C(C=C3)F)O,CBZ3-R-9DF041E49E3742BB-AB,CBZ3-P-9DF041E49E3742BB,train,A_donor_B_acceptor,aliphatic__aliphatic
OIKYNOWCZKCNIX-NGJRWZKOSA-N,UCOIUNVDBJXYKS-UHFFFAOYSA-N,C[C@](C=O)([C@](C)([C@@H]([C@@H](CO)O)O)O)O,COC1=CC2=C(C=C1)C3(CCCC3)C(C2=O)CC=O,CBZ3-R-BCE7D7C6602B0722-AB,CBZ3-P-BCE7D7C6602B0722,train,A_donor_B_acceptor,aliphatic__aliphatic
SBUHSZHUBGLHPK-JXMROGBWSA-N,AIPLCFMSMOTLGU-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=C(C(=C(C=C2)/C=C/C3CCC(CO3)C=O)C(F)(F)F)F,C1CC(CC(C1)N2C=C(C3=C(N=CN=C32)N)C4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl)C=O,CBZ3-R-B47E9C2DB5436C53-BA,CBZ3-P-B47E9C2DB5436C53,train,B_donor_A_acceptor,aliphatic__aliphatic
ZKDZPGWKPHOQPJ-LJQANCHMSA-N,LMHKDVPFDHNVFB-FNCVBFRFSA-N,C[C@@H](CCO[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C)(C)C)CC=O,COC[C@H]([C@H]([C@@H]([C@@H](C=O)OC)O)OC)O,CBZ3-R-E0F9452C6F0AB5DE-BA,CBZ3-P-E0F9452C6F0AB5DE,train,B_donor_A_acceptor,aliphatic__aliphatic
AIPLCFMSMOTLGU-UHFFFAOYSA-N,SBUHSZHUBGLHPK-JXMROGBWSA-N,C1CC(CC(C1)N2C=C(C3=C(N=CN=C32)N)C4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl)C=O,CC1=CC=C(C=C1)C2=C(C(=C(C=C2)/C=C/C3CCC(CO3)C=O)C(F)(F)F)F,CBZ3-R-B47E9C2DB5436C53-AB,CBZ3-P-B47E9C2DB5436C53,train,A_donor_B_acceptor,aliphatic__aliphatic
LMHKDVPFDHNVFB-FNCVBFRFSA-N,ZKDZPGWKPHOQPJ-LJQANCHMSA-N,COC[C@H]([C@H]([C@@H]([C@@H](C=O)OC)O)OC)O,C[C@@H](CCO[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C)(C)C)CC=O,CBZ3-R-E0F9452C6F0AB5DE-AB,CBZ3-P-E0F9452C6F0AB5DE,train,A_donor_B_acceptor,aliphatic__aliphatic
YASRGDWUCKWNGG-UHFFFAOYSA-N,NHXPLXSGVMPCSA-UHFFFAOYSA-N,CN1CCC(C(C1C2=CC=C(C=C2)F)C=O)(C3=CC=C(C=C3)F)O,CC(CC(=O)N(CC1=CC=CC=C1)CC2=CC=CC=C2)C=O,CBZ3-R-9DF041E49E3742BB-BA,CBZ3-P-9DF041E49E3742BB,train,B_donor_A_acceptor,aliphatic__aliphatic
YJHSAKNKRMOCKW-QGZVFWFLSA-N,IDGJEKPFSORVPL-UHFFFAOYSA-N,CN(C[C@@H](CC=O)C1=CC=C(C=C1)F)C(=O)C2=CC(=CC3=C2CCCC3)F,C1C(CC2=C(C=NC=C21)F)C=O,CBZ3-R-DF1AC5AC17943BA0-BA,CBZ3-P-DF1AC5AC17943BA0,train,B_donor_A_acceptor,aliphatic__aliphatic
QQPPZDFVPKSETR-WNXMRAAYSA-N,UUXFCTBPGRICST-UHFFFAOYSA-N,C=C/C(=C\C(=C\Cl)\F)/OCC=O,C1CC1C(C=O)OC2=CC=C(C=C2)CC=NOCC3=CSC(=N3)C(F)(F)F,CBZ3-R-24BE72E8DAA937EE-AB,CBZ3-P-24BE72E8DAA937EE,train,A_donor_B_acceptor,aliphatic__aliphatic
ZEQCZWYBADIRRX-ZPHPHTNESA-N,KWHXYYDIFLTBCM-UHFFFAOYSA-N,C#CCC/C(=C(\C#N)/C(=O)NC1=CC(=C(C=C1)C(F)(F)F)OCCCCCC(=O)NCC=O)/O,CC(CCC=O)N(C1=C(C=C(C(=N1)NC2=CC3=C(C=CC=N3)C=C2)C(=O)N)F)N,CBZ3-R-169D77FFAFDB4BBF-BA,CBZ3-P-169D77FFAFDB4BBF,train,B_donor_A_acceptor,aliphatic__aliphatic
IPKSOGRIMJTYKC-LBPRGKRZSA-N,XBZFOSGJFVROJV-UHFFFAOYSA-N,CC(C)(C=O)[C@H](CCC1=CC=CC=C1)O,COC(=O)C(CC=C=C)(CC=O)C(=O)OC,CBZ3-R-ACF7DD6DDCA9E55A-AB,CBZ3-P-ACF7DD6DDCA9E55A,train,A_donor_B_acceptor,aliphatic__aliphatic
UUXFCTBPGRICST-UHFFFAOYSA-N,QQPPZDFVPKSETR-WNXMRAAYSA-N,C1CC1C(C=O)OC2=CC=C(C=C2)CC=NOCC3=CSC(=N3)C(F)(F)F,C=C/C(=C\C(=C\Cl)\F)/OCC=O,CBZ3-R-24BE72E8DAA937EE-BA,CBZ3-P-24BE72E8DAA937EE,train,B_donor_A_acceptor,aliphatic__aliphatic
DUXJCZWPOQDVOS-UHFFFAOYSA-N,HSZXXMSUZKVEFS-UHFFFAOYSA-N,C1CC(CN(C1)S(=O)(=O)C2=CC=CC=C2F)C=O,C[Si](C)(CC(=C)CCC=O)C1=CC=CC=C1,CBZ3-R-2DCDCF3B67E8BB5B-AB,CBZ3-P-2DCDCF3B67E8BB5B,train,A_donor_B_acceptor,aliphatic__aliphatic
NFRDXWRPGBYQJT-UHFFFAOYSA-N,YQZVGRVJINFQJQ-UHFFFAOYSA-N,C(=O)C(O)(Br)Br,CC(C=O)OC1=C(C=CC(=C1F)Cl)F,CBZ3-R-D7E61478635CBAE2-AB,CBZ3-P-D7E61478635CBAE2,train,A_donor_B_acceptor,aliphatic__aliphatic
JIDWTSHYXLZLJR-LBPRGKRZSA-N,QLPIZKKHQJMPRJ-SECBINFHSA-N,CC1=C(C(=CC=C1)C)N2C(=O)C[C@@H](C2=O)C(C)(C)C=O,CCC[C@H](C=O)N1C=CC=C1,CBZ3-R-641AEFBE47697E2C-AB,CBZ3-P-641AEFBE47697E2C,train,A_donor_B_acceptor,aliphatic__aliphatic
UCOIUNVDBJXYKS-UHFFFAOYSA-N,OIKYNOWCZKCNIX-NGJRWZKOSA-N,COC1=CC2=C(C=C1)C3(CCCC3)C(C2=O)CC=O,C[C@](C=O)([C@](C)([C@@H]([C@@H](CO)O)O)O)O,CBZ3-R-BCE7D7C6602B0722-BA,CBZ3-P-BCE7D7C6602B0722,train,B_donor_A_acceptor,aliphatic__aliphatic
HSZXXMSUZKVEFS-UHFFFAOYSA-N,DUXJCZWPOQDVOS-UHFFFAOYSA-N,C[Si](C)(CC(=C)CCC=O)C1=CC=CC=C1,C1CC(CN(C1)S(=O)(=O)C2=CC=CC=C2F)C=O,CBZ3-R-2DCDCF3B67E8BB5B-BA,CBZ3-P-2DCDCF3B67E8BB5B,train,B_donor_A_acceptor,aliphatic__aliphatic
CDYASQVVGJAAIH-UHFFFAOYSA-N,JAAFXLIBVGYSRZ-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCC(C=O)F,CC1=CC=C(C=C1)C2=NN(C(=O)C(C2)(CNCC(C(C)C)O)C=O)C3=CC(=CC=C3)F,CBZ3-R-E33CA4B3D03B8120-AB,CBZ3-P-E33CA4B3D03B8120,train,A_donor_B_acceptor,aliphatic__aliphatic
OEJCYAZXEDLHBW-UHFFFAOYSA-N,SULGYDZSCOTUED-UHFFFAOYSA-N,C=CCC1(CCCCC1)CC=O,C1=CC(=C(C=C1F)F)SCCC=O,CBZ3-R-2E16474F8CD44B86-AB,CBZ3-P-2E16474F8CD44B86,train,A_donor_B_acceptor,aliphatic__aliphatic
XBZFOSGJFVROJV-UHFFFAOYSA-N,IPKSOGRIMJTYKC-LBPRGKRZSA-N,COC(=O)C(CC=C=C)(CC=O)C(=O)OC,CC(C)(C=O)[C@H](CCC1=CC=CC=C1)O,CBZ3-R-ACF7DD6DDCA9E55A-BA,CBZ3-P-ACF7DD6DDCA9E55A,train,B_donor_A_acceptor,aliphatic__aliphatic
JFIQBUYLOGSUSB-UHFFFAOYSA-N,QCNRYIFGXSLIHG-HOTGVXAUSA-N,C1C(O1)C(=O)CCCCCC(C=O)N,C1C[C@H](N(C1)C(=O)[C@@H]2CCCN2SC(=O)OCC3=CC=CC=C3)C=O,CBZ3-R-AAA7512858BBCF2B-AB,CBZ3-P-AAA7512858BBCF2B,train,A_donor_B_acceptor,aliphatic__aliphatic
JAAFXLIBVGYSRZ-UHFFFAOYSA-N,CDYASQVVGJAAIH-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=NN(C(=O)C(C2)(CNCC(C(C)C)O)C=O)C3=CC(=CC=C3)F,CC(C)(C)OC(=O)NCC(C=O)F,CBZ3-R-E33CA4B3D03B8120-BA,CBZ3-P-E33CA4B3D03B8120,train,B_donor_A_acceptor,aliphatic__aliphatic
LCHKQDOSWZOLPJ-MDWZMJQESA-N,MJCILODXVMAQAD-PJNDWRKASA-N,C1=CC=C2C(=C1)NC(=N2)/N=C/CCCC=O,C/1C#C[C@@H](C(=C/C=C1/F)C(=O)O)C=O,CBZ3-R-E02C1D4244043503-AB,CBZ3-P-E02C1D4244043503,train,A_donor_B_acceptor,aliphatic__aliphatic
ROJBIQZOQURDHA-RMDSEJHCSA-N,MFBUTXPSYFSXST-UHFFFAOYSA-N,CC(C)C[C@@H](C=O)NCN[C@@](C)(CC1=CC=CC=C1F)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)C,CC(CC(C=O)NC(=O)O)CNC1=C(C=C(C=C1)Br)C(F)(F)F,CBZ3-R-791F2EFC5D46B242-BA,CBZ3-P-791F2EFC5D46B242,train,B_donor_A_acceptor,aliphatic__aliphatic
MFBUTXPSYFSXST-UHFFFAOYSA-N,ROJBIQZOQURDHA-RMDSEJHCSA-N,CC(CC(C=O)NC(=O)O)CNC1=C(C=C(C=C1)Br)C(F)(F)F,CC(C)C[C@@H](C=O)NCN[C@@](C)(CC1=CC=CC=C1F)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)C,CBZ3-R-791F2EFC5D46B242-AB,CBZ3-P-791F2EFC5D46B242,train,A_donor_B_acceptor,aliphatic__aliphatic
PLVBIBPBUCVLHC-UHFFFAOYSA-N,XEOBCOZTRNTVFP-UHFFFAOYSA-N,CC1CN(CCC1C=O)C(=O)OC(C)(C)C,CN(C)CCC(CCN(C)C)(C=O)C1=CC=CC2=CC=CC=C21,CBZ3-R-AEC858DC2F4D4099-AB,CBZ3-P-AEC858DC2F4D4099,train,A_donor_B_acceptor,aliphatic__aliphatic
WJTFLHHEGVHOKU-UHFFFAOYSA-N,PPNVQCFSKPIRKK-UHFFFAOYSA-N,C1CN(C(CN1)C=O)C2=CN=CC(=C2)C(F)(F)F,C=CC(C=O)O,CBZ3-R-CD76B2FF06BC4AFF-BA,CBZ3-P-CD76B2FF06BC4AFF,train,B_donor_A_acceptor,aliphatic__aliphatic
MJCILODXVMAQAD-PJNDWRKASA-N,LCHKQDOSWZOLPJ-MDWZMJQESA-N,C/1C#C[C@@H](C(=C/C=C1/F)C(=O)O)C=O,C1=CC=C2C(=C1)NC(=N2)/N=C/CCCC=O,CBZ3-R-E02C1D4244043503-BA,CBZ3-P-E02C1D4244043503,train,B_donor_A_acceptor,aliphatic__aliphatic
XEOBCOZTRNTVFP-UHFFFAOYSA-N,PLVBIBPBUCVLHC-UHFFFAOYSA-N,CN(C)CCC(CCN(C)C)(C=O)C1=CC=CC2=CC=CC=C21,CC1CN(CCC1C=O)C(=O)OC(C)(C)C,CBZ3-R-AEC858DC2F4D4099-BA,CBZ3-P-AEC858DC2F4D4099,train,B_donor_A_acceptor,aliphatic__aliphatic
XNPRBDVYBVDNPV-UHFFFAOYSA-N,JRVIFIREWVQSDU-UHFFFAOYSA-N,C1=CC=C(C=C1)CNC2=NC=CC(=C2)C3=C(C=CC(=C3N)F)CC=O,C(CCCCC=O)CCCCBr,CBZ3-R-F651DB8C6AAEF2E5-BA,CBZ3-P-F651DB8C6AAEF2E5,train,B_donor_A_acceptor,aliphatic__aliphatic
LMFHYXWBBPHCRP-UHFFFAOYSA-N,ZNHRQKFOTDSFKZ-UHFFFAOYSA-N,CC(C)CCCCCCC(C)C=O,CC1=C(C=C(C=C1)CC(CCCCCCCN2CC(C2)C=O)C3=CC(=CC(=C3)F)F)C,CBZ3-R-CAFF08FC6949684B-AB,CBZ3-P-CAFF08FC6949684B,train,A_donor_B_acceptor,aliphatic__aliphatic
YPZQHCLBLRWNMJ-IVZWLZJFSA-N,PGUSAVXDLIVZMG-UHFFFAOYSA-N,C[C@@H](C=O)[C@H]1CC[C@@](O1)(C)C=C,CN1CCC(C1)(C=O)C2=CC3=C(C=C2)N(C(=N3)NC(=O)C4=CC(=CC=C4)C(F)(F)F)CCCO,CBZ3-R-886D577CF1C6B2B7-BA,CBZ3-P-886D577CF1C6B2B7,train,B_donor_A_acceptor,aliphatic__aliphatic
ZSLAWDLJYAZBQH-UHFFFAOYSA-N,HJOLIRJXSKKYSI-HXUWFJFHSA-N,CN1C(NC2=NC(=NC=C21)CCC3=CC(=CC=C3)F)C=O,COC1=CC(=CC(=C1OC)OC)C[C@@](C=O)(C(=O)OC)SC2=CC=CC=C2,CBZ3-R-7E6C9B4D45ED02FD-BA,CBZ3-P-7E6C9B4D45ED02FD,train,B_donor_A_acceptor,aliphatic__aliphatic
JSNATCKSNRWYFP-FQEVSTJZSA-N,JLOYXPLJLDEUCH-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CC2(C1)CN(C[C@@]2(C=O)F)C(=O)OCC3=CC=CC=C3,C1CC2=C(C(=CC=C2)COC3=CC(=C(C=C3)CCC=O)F)N(C1)S(=O)(=O)C4=CC=CC=C4,CBZ3-R-A0749EAE547E4DDC-BA,CBZ3-P-A0749EAE547E4DDC,train,B_donor_A_acceptor,aliphatic__aliphatic
QCNRYIFGXSLIHG-HOTGVXAUSA-N,JFIQBUYLOGSUSB-UHFFFAOYSA-N,C1C[C@H](N(C1)C(=O)[C@@H]2CCCN2SC(=O)OCC3=CC=CC=C3)C=O,C1C(O1)C(=O)CCCCCC(C=O)N,CBZ3-R-AAA7512858BBCF2B-BA,CBZ3-P-AAA7512858BBCF2B,train,B_donor_A_acceptor,aliphatic__aliphatic
CAEJNJBVPSLWDQ-UHFFFAOYSA-N,CRKBNRQSAKCDPE-UHFFFAOYSA-N,CC(C)(CCCC(C=O)(C(=O)O)N)N,C1C(CC1(F)F)CC=O,CBZ3-R-C33D4E6CEB9C1F2A-AB,CBZ3-P-C33D4E6CEB9C1F2A,train,A_donor_B_acceptor,aliphatic__aliphatic
JRVIFIREWVQSDU-UHFFFAOYSA-N,XNPRBDVYBVDNPV-UHFFFAOYSA-N,C(CCCCC=O)CCCCBr,C1=CC=C(C=C1)CNC2=NC=CC(=C2)C3=C(C=CC(=C3N)F)CC=O,CBZ3-R-F651DB8C6AAEF2E5-AB,CBZ3-P-F651DB8C6AAEF2E5,train,A_donor_B_acceptor,aliphatic__aliphatic
PGUSAVXDLIVZMG-UHFFFAOYSA-N,YPZQHCLBLRWNMJ-IVZWLZJFSA-N,CN1CCC(C1)(C=O)C2=CC3=C(C=C2)N(C(=N3)NC(=O)C4=CC(=CC=C4)C(F)(F)F)CCCO,C[C@@H](C=O)[C@H]1CC[C@@](O1)(C)C=C,CBZ3-R-886D577CF1C6B2B7-AB,CBZ3-P-886D577CF1C6B2B7,train,A_donor_B_acceptor,aliphatic__aliphatic
