donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_reaction_id,source_pair_id,split,orientation,class_pair
RLPCSKLTDDVXPC-UHFFFAOYSA-N,OXEFOCQSHGAYAL-UHFFFAOYSA-N,C1C2=CC=CC=C2N=C1COC3=C(C=C(C(=C3)F)C=O)F,COC1=C(C=C(C=C1)F)C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)CCC=O,CBZ3-R-2ED2B10A40249E6B-BA,CBZ3-P-2ED2B10A40249E6B,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
LXQMVYFFBDVPPY-UHFFFAOYSA-N,WVBYIKBQZVFNBC-GJZGRUSLSA-N,C1=CC=C(C=C1)COC(=O)NCC#CC2=C(C=C(C=C2)F)C=O,CC1=CC=C(C=C1)S(=O)(=O)N[C@H]2CCCC[C@@]2(C)C=O,CBZ3-R-81D3127D08A6A667-AB,CBZ3-P-81D3127D08A6A667,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
IZCAGWBVBMFEEV-UHFFFAOYSA-N,FQXXPGOVLZBGCT-UHFFFAOYSA-N,C1CC1CC(=O)C(C2=CC=CC=C2)(C(CC=O)C3=CC=C(C=C3)F)C(=O)O,C1=CC(=C(C(=C1)F)OC2=C(C(=CC=C2)F)C#N)C=O,CBZ3-R-3383CB4B2D6CA35D-BA,CBZ3-P-3383CB4B2D6CA35D,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
JORFZHQKDXRSOJ-UHFFFAOYSA-N,RNCJCRJLNVRWJX-UHFFFAOYSA-N,C1CCN(C(C1)C=O)C2=C(C=C(C=C2)F)[N+](=O)[O-],CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2C)C(=O)O)O)C=O)O)O)C(=O)O)OC,CBZ3-R-791F0F18BDC7B171-AB,CBZ3-P-791F0F18BDC7B171,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
SICCPCWPYFZINN-UHFFFAOYSA-N,URSGCAHCROISHU-UHFFFAOYSA-N,C1=CC(=CC=C1C(CN)(C=O)F)OS(=O)(=O)C(F)(F)F,CCSC1=C(C2=CC=CC=C2C=C1)C=O,CBZ3-R-6A0A2AC5A5453B3F-AB,CBZ3-P-6A0A2AC5A5453B3F,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
WQYIYIKKKDJPAS-UHFFFAOYSA-N,PUIQGFAROJWJGD-UHFFFAOYSA-N,C1CN(CCC1(C2=CC(=CC=C2)C(F)(F)F)O)C(C=O)C3=CC4=C(C=C3)N=CC=C4,CCOC1=CC=CC(=C1OCC2=NC=CN2C(F)F)C=O,CBZ3-R-789E2B8EE3D4F911-BA,CBZ3-P-789E2B8EE3D4F911,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
RSSXUFPRJLLCMA-CTIUBKRGSA-N,HYKGBHMQZUCERX-UHFFFAOYSA-N,C[C@@H]([C@H]([C@@H]([C@@H](C=O)NC(=O)C)O)NC(=O)C)O,CC(C)CCC1=CC=CC=C1C=O,CBZ3-R-B06B3CCFCE4FD865-BA,CBZ3-P-B06B3CCFCE4FD865,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
GNPPRXBOBKZACL-UHFFFAOYSA-N,MRNZJXLYBGPLFU-UHFFFAOYSA-N,CC(C)(C)C(=O)N(C)C1=C(C=CC(=C1)OC)C=O,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(=O)CC=O,CBZ3-R-BA62B4BDB2838B5B-AB,CBZ3-P-BA62B4BDB2838B5B,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
CUOHKDXHDNAZEY-UHFFFAOYSA-N,YNOJBXNDAMLZFE-UHFFFAOYSA-N,C1CSCC1CC(C=O)F,CC1=C(C=C(C=C1)F)CC(C)NC2=C(C(=O)NC=C2)C3=NC4=C(N3)C=C(C(=C4)C=O)CNC,CBZ3-R-94049B10D30A757E-AB,CBZ3-P-94049B10D30A757E,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
LRJQCVVCNPQOCF-UHFFFAOYSA-N,ZKRRCCXDIMXRGJ-LBPRGKRZSA-N,CCOC1=C(C(=CC(=C1)C=O)Cl)OC(=O)C2=CC(=CC=C2)[N+](=O)[O-],C[C@@H](C1=CC=C(C=C1)OC)C2(OCC(CO2)(C)C)C=O,CBZ3-R-0531CEC67F57B818-AB,CBZ3-P-0531CEC67F57B818,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
DVVIEBIXPZXZKI-UHFFFAOYSA-N,CTNZLXNYXBJHQF-UHFFFAOYSA-N,CN(CC(CC=O)C1=CC=C(C=C1)F)C(=O)O,C1=CC(=C2C=CC=C(C2=C1)OC3=C(C=C(C=C3)C#N)F)C=O,CBZ3-R-B491EA3C0111353F-BA,CBZ3-P-B491EA3C0111353F,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
MRNZJXLYBGPLFU-UHFFFAOYSA-N,GNPPRXBOBKZACL-UHFFFAOYSA-N,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(=O)CC=O,CC(C)(C)C(=O)N(C)C1=C(C=CC(=C1)OC)C=O,CBZ3-R-BA62B4BDB2838B5B-BA,CBZ3-P-BA62B4BDB2838B5B,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
CLNVRRLJJRYERK-UHFFFAOYSA-N,SQZGXFIPFGNXAP-UHFFFAOYSA-N,C1=CC(=C(C=C1C(C=O)Br)Cl)F,COC1=C(C=CC(=C1)C2CC(=O)NC3=NCC=C23)OCC4=C(C=C(C=C4)C=O)C(F)(F)F,CBZ3-R-59666B5A07786135-AB,CBZ3-P-59666B5A07786135,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
RZBWPJSJARBYRI-UHFFFAOYSA-N,VJTQMGSMYFYCOB-UHFFFAOYSA-N,C1CN(CCN1C2=C(C=C(C=C2)Cl)Cl)C(C=O)OCC3=C(C=CC=C3F)F,CN(C)C(=O)C1=CC=C(C=C1)OC2=C(C=CC(=C2)COC3=C(C(=C(C(=C3F)F)C=O)F)F)[N+](=O)[O-],CBZ3-R-B75216AA02C50911-AB,CBZ3-P-B75216AA02C50911,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
GCPOQKMTMAHXKJ-GFMRDNFCSA-N,PFWLTWQZNGVDPE-UHFFFAOYSA-N,CN/N=C(/CC1=CC(=C(C=C1)F)C(=O)O)\C2=C(C=CC(=C2)OC3CCC3)C=O,CN(CCC=O)C(=O)OC1=NC=CC(=C1F)Cl,CBZ3-R-E093C02A51948180-AB,CBZ3-P-E093C02A51948180,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
SFBUAPKMYRYHRR-UHFFFAOYSA-N,MPFSTMVZOVFYDR-UHFFFAOYSA-N,COC1=CC(=C(C=C1)CN2CCCCC2C=O)F,CC1=C2C(=CC(=N1)C3=CC=C(C=C3)C=O)NC(=C2F)C4=CC=C(C=C4)S(=O)(=O)C,CBZ3-R-1F0B2549C75CFE6B-BA,CBZ3-P-1F0B2549C75CFE6B,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
NRYIWAXXKYCNCF-OAHLLOKOSA-N,PGMKCMNIQVEOPZ-UHFFFAOYSA-N,CCOC(=O)NN(C(=O)OCC)[C@](C)(C=O)C1=CC=CC=C1Cl,COC1=C(C=CC(=C1)C=O)OC2=CC(=C(C=C2)N)C(F)(F)F,CBZ3-R-510348D788FD0ED4-AB,CBZ3-P-510348D788FD0ED4,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
BKFWNTXDPDHTAL-UHFFFAOYSA-N,BQMNWHQHJVPPST-XMMPIXPASA-N,C1=CC=C(C=C1)OC2=C(C=CC=C2F)C=O,CC1=CC=C(C=C1)[C@](C=O)(C2=CC=C(C=C2)O)C3=C(C4=CC=CC=C4N3)C,CBZ3-R-FF5622F1F2C69D4B-AB,CBZ3-P-FF5622F1F2C69D4B,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
YNOJBXNDAMLZFE-UHFFFAOYSA-N,CUOHKDXHDNAZEY-UHFFFAOYSA-N,CC1=C(C=C(C=C1)F)CC(C)NC2=C(C(=O)NC=C2)C3=NC4=C(N3)C=C(C(=C4)C=O)CNC,C1CSCC1CC(C=O)F,CBZ3-R-94049B10D30A757E-BA,CBZ3-P-94049B10D30A757E,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
ATILWOLEHLKWTE-ZCFIWIBFSA-N,AWKBPIBKZOGZFV-UHFFFAOYSA-N,C(CCN)C[C@H](C=O)NC(=O)C(F)(F)F,CC1=C(C=C(C=C1)C=O)N2C(=NC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C,CBZ3-R-660AE2D598DE07BF-AB,CBZ3-P-660AE2D598DE07BF,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
PGMKCMNIQVEOPZ-UHFFFAOYSA-N,NRYIWAXXKYCNCF-OAHLLOKOSA-N,COC1=C(C=CC(=C1)C=O)OC2=CC(=C(C=C2)N)C(F)(F)F,CCOC(=O)NN(C(=O)OCC)[C@](C)(C=O)C1=CC=CC=C1Cl,CBZ3-R-510348D788FD0ED4-BA,CBZ3-P-510348D788FD0ED4,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
YBEHWVSNCOVYGX-UHFFFAOYSA-N,NGYGDBSTHXNBFS-UHFFFAOYSA-N,C1=CC(=CC=C1C=O)SCCCC(F)(F)F,CC(C)(C)OC(=O)NC(C=O)C1=CC(=C(C=C1Cl)Cl)F,CBZ3-R-2EABDE43C8E41382-BA,CBZ3-P-2EABDE43C8E41382,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
XNGYWQSXATYFNB-UHFFFAOYSA-N,NIMGURNZEPZDCY-UHFFFAOYSA-N,CC(=CCCCCCC=O)C,CCOC1=C(C=C(C=C1)C=O)OC(F)(F)F,CBZ3-R-60562849D62598ED-BA,CBZ3-P-60562849D62598ED,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
KXJZRVMZEAKFSI-UHFFFAOYSA-N,VQOQIFUAFHMMQG-UHFFFAOYSA-N,C1=CC=C(C=C1)CN2C3=CC=CC(=C3C4=C(C=C(C(=C42)F)C=O)OCC(=O)O)N,CNC1=C(C=C(C(=C1)NPI)C=N)N(CC=O)C2=CC=C(C=C2)F,CBZ3-R-B7B0DEBB0A3B0BA4-AB,CBZ3-P-B7B0DEBB0A3B0BA4,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
KNGUZDVQDOEMFM-UHFFFAOYSA-N,WQEUVTNFAQAQLA-MUGJNUQGSA-N,C1=CC=C(C=C1)C2OC3=C(O2)C=C(C=C3)C=O,CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C=O)NC(=O)[C@H](CC(=O)O)N,CBZ3-R-239323C5928F4411-AB,CBZ3-P-239323C5928F4411,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
OPHSUAWZBZXNNE-UHFFFAOYSA-N,DRLLUSPWXGBKPT-JCKWVBRZSA-N,COC1=CC=C(C=C1)CN2C(CC3=CSC(=C3C2C4=C(C=CC(=C4)F)Cl)N)C=O,CC1=CC(=C(C(=C1)[C@H]2C[C@@H]3CC[C@]2(C3(C)C)C)O)C=O,CBZ3-R-C5A700C5983FDC63-BA,CBZ3-P-C5A700C5983FDC63,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
MNDBHGFGDLYKII-UHFFFAOYSA-N,RNWXSPTYFSCJKJ-PXBUCIJWSA-N,C1CN(CCN1C2=CC=C(C=C2)C=O)S(=O)(=O)C3=CC=CC=C3Cl,C[C@H]([C@H]([C@@H]([C@H](C=O)NC(=O)C)O)N)O,CBZ3-R-23313699278B33FB-AB,CBZ3-P-23313699278B33FB,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
FEKKZYZRVYVEQO-UHFFFAOYSA-N,LYAOLEMQHDCJLO-UHFFFAOYSA-N,CC1=CC(=CC2=C1N=C(N2C)CC3=C(C=CC(=C3Cl)C=O)Cl)C(F)(F)F,CC1=C(C(=NN1C(C=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC)C4=CC=C(C=C4)F)Cl,CBZ3-R-74A5408DA39A87D3-AB,CBZ3-P-74A5408DA39A87D3,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
RUDFZPIFFLCVHG-UHFFFAOYSA-N,FSUFFEUJUFKPOW-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2CC=CC2=C(CC=O)C3=CC=CC=C3,CCCCCCCCCC(=O)OC1=C(C=C(C=C1)C=O)OC,CBZ3-R-BB52AC133BF6B5E5-BA,CBZ3-P-BB52AC133BF6B5E5,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
CXANNMZOMWEXTN-UHFFFAOYSA-N,CIUBOJHYVWGADI-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C=O)S(=O)(=O)O,CCC(C(CCC=O)C1=CC=C(C=C1)C2=NN(C3=C2C(=O)NC=C3)C4=C(C=CC=C4F)F)(F)F,CBZ3-R-13449316CE9BBB83-BA,CBZ3-P-13449316CE9BBB83,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
IUZNBLQXSBTQNU-UHFFFAOYSA-N,YBMIYEUINQBDHA-UHFFFAOYSA-N,CC(=CCCC1=CC(=C(C=C1)C=O)C2=CC=CC=C2)C,CCOC1=C(C=CC(=C1)F)N2C=C(C3=C(C2C=O)SC=C3)Cl,CBZ3-R-68C8FD2EC0A400BD-AB,CBZ3-P-68C8FD2EC0A400BD,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
UMHGFFAORKOGIN-HSZRJFAPSA-N,HUEQJPMZVCQZAU-JSGCOSHPSA-N,CC1=C(C=C(C=C1)[C@@H](CCCOC2=CC=C(C=C2)C=O)C3=CC(=C(C=C3)F)F)C,C[C@@]1([C@@H](CCCC12OCCO2)C3=CC=CO3)CC=O,CBZ3-R-BF292FEDB66AA359-BA,CBZ3-P-BF292FEDB66AA359,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
FSUFFEUJUFKPOW-UHFFFAOYSA-N,RUDFZPIFFLCVHG-UHFFFAOYSA-N,CCCCCCCCCC(=O)OC1=C(C=C(C=C1)C=O)OC,COC1=CC=C(C=C1)C2CC=CC2=C(CC=O)C3=CC=CC=C3,CBZ3-R-BB52AC133BF6B5E5-AB,CBZ3-P-BB52AC133BF6B5E5,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
VJYZFSZIZWYTDA-UHFFFAOYSA-N,NRCRHQQFDDIHJI-KVQBGUIXSA-N,COCCOCCOCCOC1=CC(=CC(=C1)C=O)F,C=C([C@H]([C@@H]([C@H](C=O)O)O)O)O,CBZ3-R-022262156A0E4E3B-BA,CBZ3-P-022262156A0E4E3B,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
CIUBOJHYVWGADI-UHFFFAOYSA-N,CXANNMZOMWEXTN-UHFFFAOYSA-N,CCC(C(CCC=O)C1=CC=C(C=C1)C2=NN(C3=C2C(=O)NC=C3)C4=C(C=CC=C4F)F)(F)F,COC1=C(C=C(C=C1)C=O)S(=O)(=O)O,CBZ3-R-13449316CE9BBB83-AB,CBZ3-P-13449316CE9BBB83,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
VQOQIFUAFHMMQG-UHFFFAOYSA-N,KXJZRVMZEAKFSI-UHFFFAOYSA-N,CNC1=C(C=C(C(=C1)NPI)C=N)N(CC=O)C2=CC=C(C=C2)F,C1=CC=C(C=C1)CN2C3=CC=CC(=C3C4=C(C=C(C(=C42)F)C=O)OCC(=O)O)N,CBZ3-R-B7B0DEBB0A3B0BA4-BA,CBZ3-P-B7B0DEBB0A3B0BA4,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
BWNZCFHNBNMWNA-UHFFFAOYSA-N,DHKHIAVEQXTIAI-UHFFFAOYSA-N,C1=CC(=CC(=C1)OC2=C(C=C(C=C2)Br)F)CC=O,C1=CC(=CC=C1CF)C=O,CBZ3-R-0F062EACC7807C2C-AB,CBZ3-P-0F062EACC7807C2C,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
BNUHFLZZFXHEKQ-UHFFFAOYSA-N,DULRKOLDHBXJDB-LJQANCHMSA-N,CCOC1(C=CC(=CC1F)Br)C=O,CC1=NN(C=C1C(=O)NC2=CC(=C(C=C2)C=O)O[C@@H]3CC3(F)F)C4=CC=C(C=C4)F,CBZ3-R-EBBC9233FC2A1E16-AB,CBZ3-P-EBBC9233FC2A1E16,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
WQEUVTNFAQAQLA-MUGJNUQGSA-N,KNGUZDVQDOEMFM-UHFFFAOYSA-N,CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C=O)NC(=O)[C@H](CC(=O)O)N,C1=CC=C(C=C1)C2OC3=C(O2)C=C(C=C3)C=O,CBZ3-R-239323C5928F4411-BA,CBZ3-P-239323C5928F4411,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
JFUPTDVDELCDKB-UHFFFAOYSA-N,SWNHTZRORXKNTO-FNORWQNLSA-N,C1=C(C=C(C(=C1C=O)F)Cl)F,CC(CC/C=C/C[Si](C)(C)C)C=O,CBZ3-R-FE52A5FCEB4DFC43-AB,CBZ3-P-FE52A5FCEB4DFC43,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
JORUZNDMYUFYFA-UHFFFAOYSA-N,JAJKXFWRTUNFHG-UHFFFAOYSA-N,CC(C=O)(C1=C(C=CC2=CC=CC=C21)OC(F)F)N,CCN(CC)CCCCOC1=C(C=C(C(=C1)F)C=O)OC,CBZ3-R-456374A6DC19D763-BA,CBZ3-P-456374A6DC19D763,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
DULRKOLDHBXJDB-LJQANCHMSA-N,BNUHFLZZFXHEKQ-UHFFFAOYSA-N,CC1=NN(C=C1C(=O)NC2=CC(=C(C=C2)C=O)O[C@@H]3CC3(F)F)C4=CC=C(C=C4)F,CCOC1(C=CC(=CC1F)Br)C=O,CBZ3-R-EBBC9233FC2A1E16-BA,CBZ3-P-EBBC9233FC2A1E16,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
HUEQJPMZVCQZAU-JSGCOSHPSA-N,UMHGFFAORKOGIN-HSZRJFAPSA-N,C[C@@]1([C@@H](CCCC12OCCO2)C3=CC=CO3)CC=O,CC1=C(C=C(C=C1)[C@@H](CCCOC2=CC=C(C=C2)C=O)C3=CC(=C(C=C3)F)F)C,CBZ3-R-BF292FEDB66AA359-AB,CBZ3-P-BF292FEDB66AA359,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
GSXXASFBNUNZBP-VIFPVBQESA-N,OLEHZIAJJPIPNL-UHFFFAOYSA-N,C1=CC=C(C=C1)[C@H](CC=O)O,C1CCN(C1)C2=CC=C(C=C2)NS(=N)(=O)C3=CC(=C(C(=C3)F)O)C=O,CBZ3-R-B8BB3DC01D3AC283-AB,CBZ3-P-B8BB3DC01D3AC283,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
GPUFHKMGRRCBPF-UHFFFAOYSA-N,JANIZHHSUIBEIC-JOCHJYFZSA-N,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)C=O)F,C[C@@](C=O)(C1=CC=CC=C1)C(C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl,CBZ3-R-757DA57143406B0D-AB,CBZ3-P-757DA57143406B0D,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
CTNZEYGQCHOLKL-UHFFFAOYSA-N,XRJVTYLULYYEHV-UHFFFAOYSA-N,CN1C(C(=O)N(C1(CC2=CC=CC=C2)C=O)C)CC3=CNC4=C3C(=C(C=C4)F)[N+](=O)[O-],CC1=CC(=C(C(=C1)F)C2=C(C=CC(=C2)C=O)F)C,CBZ3-R-F2F2F8CFF75C9076-AB,CBZ3-P-F2F2F8CFF75C9076,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
ACLBTJCUYMJBFH-UHFFFAOYSA-N,FAYNOYXSTREXGS-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C=O)OCC(=O)NC2=CC(=CC=C2)F,CC1CC(NN=C1C2=CC(=C(C(=C2)Cl)OCC(CO)(F)F)F)C=O,CBZ3-R-8E1AD41A77929BE4-AB,CBZ3-P-8E1AD41A77929BE4,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
SWWSQYSDOMUCAP-UHFFFAOYSA-N,WRLQCCOPYJRARV-UHFFFAOYSA-N,C1C2=C(ON=C2C3=C(O1)C=C(C=C3)C=O)C4=C(C(=NO4)C5=CC=CC=C5)C(F)(F)F,CC(C)(C)OC(=O)NC(C)(C=O)C1=C(C=C(C=C1)F)F,CBZ3-R-EA529E01A34B91C0-AB,CBZ3-P-EA529E01A34B91C0,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
NYZHMTXKRRJSCN-UHFFFAOYSA-N,AJTGCSWYDUZIRF-KJCUYJGMSA-N,C1=CC(=C(C(=C1)OCCI)OCCI)C=O,C1=CC=C(C=C1)C[C@@H](C(=O)N/C(=C/C2=CC=CC=C2)/C(=O)NCC=O)NC(=O)C(F)(F)F,CBZ3-R-90EA0F67E152A34D-BA,CBZ3-P-90EA0F67E152A34D,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
CARQKXAAJSLTBW-UHFFFAOYSA-N,DCHQWHVYSQDOIV-UHFFFAOYSA-N,CC(OC1=CC=CC(=C1)OC2=CC=C(C=C2)C=O)(F)F,C1CC(=CC2=C1CN(C2=O)CC(C=O)(C3=CC=C(C=C3)C4=CNN=C4)NC(=O)N)F,CBZ3-R-F1281B6F20EECD0E-AB,CBZ3-P-F1281B6F20EECD0E,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
VCUILRLOJMHSMR-JRTVQGFMSA-N,QSCAYALTUFMLAM-UHFFFAOYSA-N,C[C@H]([C@@H]([C@@H]([C@H](C=O)OC)O)O)O,C1=CC(=C(C(=C1)F)C(C(CO)O)O)C=O,CBZ3-R-E09F084974B2B675-BA,CBZ3-P-E09F084974B2B675,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
LKPNMWUJLMAMAO-JTQLQIEISA-N,PSXCKMDQPXQLAJ-ZALBZXLWSA-N,C[C@@H](C(=O)NC1=C(C(=C(C=C1)F)F)F)OC(=O)COC2=CC=CC=C2C=O,CC(C)(C)[C@H](C(=O)O)N1CC(C(C1)C2=CC(=CC=C2)F)C=O,CBZ3-R-8656852E1F2E106C-AB,CBZ3-P-8656852E1F2E106C,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
UEJMARXLQDCOBY-UHFFFAOYSA-N,ZWDOUDNVAUDVHB-UHFFFAOYSA-N,CC1CC(N(C1C=O)CC2=CC3=C(N2C)C=CC(=C3)F)C4=C(C=CC=C4OC)OC,C1=CC(=CC=C1C=O)OC2=C3C=CC(=CC3=NC=C2)Cl,CBZ3-R-72CBA733D8477BA1-AB,CBZ3-P-72CBA733D8477BA1,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
YZSCAJYEPQTMQG-UHFFFAOYSA-N,JQKCZUWMOKUDFQ-UHFFFAOYSA-N,C1CC(CCN(C1)CCC(F)(F)F)C=O,CC1CN(CC(O1)C)C2=C(C3=C(C=C2C=O)C(=NO3)C4=CN=C(C=N4)SC)F,CBZ3-R-8239CECE500390D0-BA,CBZ3-P-8239CECE500390D0,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
KGMRDMFJDMOCOX-UHFFFAOYSA-N,VHNLTWFOWWICND-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=NC(=CC(=O)S2)SC3=C(C=C(C=C3)[N+](=O)[O-])C=O,C=C1CCCCC1CCC=O,CBZ3-R-4F0B7720EC16F550-AB,CBZ3-P-4F0B7720EC16F550,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
ZWDOUDNVAUDVHB-UHFFFAOYSA-N,UEJMARXLQDCOBY-UHFFFAOYSA-N,C1=CC(=CC=C1C=O)OC2=C3C=CC(=CC3=NC=C2)Cl,CC1CC(N(C1C=O)CC2=CC3=C(N2C)C=CC(=C3)F)C4=C(C=CC=C4OC)OC,CBZ3-R-72CBA733D8477BA1-BA,CBZ3-P-72CBA733D8477BA1,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
BJZJRUGVVIDDGG-UHFFFAOYSA-N,BTSBSZIWBHVIGT-UHFFFAOYSA-N,COC1=CC=CC(=C1F)C(C=O)C2=CNC3=C2C=C(C=N3)C4=CC(=CC(=C4)F)F,C1CC2(C1)CC(CCO2)OC3=C(C=C(C=C3F)C=O)F,CBZ3-R-B48B32AC864D3B6C-AB,CBZ3-P-B48B32AC864D3B6C,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
STUMUDHAJSBDOR-UHFFFAOYSA-N,NMYTWCJLORDAKN-UHFFFAOYSA-N,C1COCC1OC2=CC=CC=C2C=O,CC(C)N(C(C)C)C(C)CC=O,CBZ3-R-C643913BA38C070B-BA,CBZ3-P-C643913BA38C070B,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
LBHILRGEZJCRQD-UHFFFAOYSA-N,FTCHMIRINHOBAB-UHFFFAOYSA-N,C1=CC(=C(C=C1C=O)C(F)(F)F)C2=NOC=N2,CN(CC1=CN=CC=C1)C2=CC3=C(C(N(C3)CC4=CC=C(C=C4)OC(F)(F)F)C=O)C(=C2)Cl,CBZ3-R-00E6C6BE43ECAB61-BA,CBZ3-P-00E6C6BE43ECAB61,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
FTCHMIRINHOBAB-UHFFFAOYSA-N,LBHILRGEZJCRQD-UHFFFAOYSA-N,CN(CC1=CN=CC=C1)C2=CC3=C(C(N(C3)CC4=CC=C(C=C4)OC(F)(F)F)C=O)C(=C2)Cl,C1=CC(=C(C=C1C=O)C(F)(F)F)C2=NOC=N2,CBZ3-R-00E6C6BE43ECAB61-AB,CBZ3-P-00E6C6BE43ECAB61,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
QBGRJKGMLMUNEL-UHFFFAOYSA-N,RMTHZGDHZPIVAO-UHFFFAOYSA-N,C1CNC2=CC=CC=C2C1C=O,C1=CC=C(C=C1)CN(CCOC2=CC=C(C=C2)C=O)C3=NC4=CC=CC=C4S3,CBZ3-R-A9C4326D9753A1CA-AB,CBZ3-P-A9C4326D9753A1CA,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
OWWHXUVATABNJV-UHFFFAOYSA-N,PTHNSEXHXBVQCD-UHFFFAOYSA-N,CCC1=CC(=C(C(=C1)F)C(CCC=O)C(=O)NC)F,CCOC(=O)CC1CN(C2=C(O1)C=C3C=C(NC3=C2C=O)C(=O)OCC)CC4=CC=CC=C4,CBZ3-R-1024DF56E73300D5-AB,CBZ3-P-1024DF56E73300D5,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
HKUPDWHLFKNFFQ-UHFFFAOYSA-N,KWFUMGGLWWDEDF-UHFFFAOYSA-N,CN(C)CCC1=CC2=C(C=C1C=O)OCO2,CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C3=C(C=C2)OCC(O3)C=O)C)C,CBZ3-R-3018DFDFEA366779-AB,CBZ3-P-3018DFDFEA366779,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
