donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair,stratum
XNFRXEYTVYVNRE-UHFFFAOYSA-N,FNUABGPADYMEDL-UHFFFAOYSA-N,CC1=C(N(C2=CC=CC=C12)S(=O)(=O)C3=CC=CC=C3)CC=O,CC(CC=O)(CC1=C(C=CC(=C1)Br)F)O,CBZ3-P-D3DD66B2B85E453A,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
FZEZGXYEJPKKOU-UHFFFAOYSA-N,OXSYZKRGFMOBBW-UHFFFAOYSA-N,C1=CC(=C(C=C1F)C=CCC=O)CO,CC(C)C1=C(C=C2C(=C1)N(N=C2N(CCC=O)C(=O)NC)C)F,CBZ3-P-B90EF6C5012EE065,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
OXSYZKRGFMOBBW-UHFFFAOYSA-N,FZEZGXYEJPKKOU-UHFFFAOYSA-N,CC(C)C1=C(C=C2C(=C1)N(N=C2N(CCC=O)C(=O)NC)C)F,C1=CC(=C(C=C1F)C=CCC=O)CO,CBZ3-P-B90EF6C5012EE065,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
QFFAMDJDKSUZKE-UHFFFAOYSA-N,YZGDVQVVJRQPGE-UHFFFAOYSA-N,CC(C=O)C(C(=O)C1=CC(=CC=C1)C(F)(F)F)SC(=O)C,C1=C(C(=C(C(=C1F)F)CC(C=O)Cl)F)F,CBZ3-P-C53319A531DDC22A,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
WSDFAUSWWVDWED-UHFFFAOYSA-N,YDOUTBMBUBYASG-UHFFFAOYSA-N,C1=CC(=CC=C1CCC=O)C2=CC(=CC(=C2)F)F,CC1=NC=C(C(=C1O)CO)OP(=O)(C(C=O)(F)F)O,CBZ3-P-C882E24D260A3C07,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
NQHDOSNYVZANCY-UHFFFAOYSA-N,CYMALQCKCZYYAK-UHFFFAOYSA-N,C1=CC=C(C(=C1)C2=C(N3C(=CSC3=N2)CC=O)NC4=CC=C(C=C4)F)F,C1=CC(=NC=C1OC2=NC=C(C(=C2)C(F)(F)F)CC=O)Cl,CBZ3-P-D41A975D290E9D67,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
YXPVBGKFSBGLQJ-BYCLXTJYSA-N,RMTYISABNWTSDT-UHFFFAOYSA-N,COC1=CC=C(C=C1)/C(=N/OC)/COC2=CC=C(C=C2)COC3=CC(=C(C=C3)CCC=O)F,CCC1(CCC(=O)N(C1)CC2=CC=CC=C2)CCC=O,CBZ3-P-020817B5086F774A,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
JKTZYVFIMOBARF-UHFFFAOYSA-N,NIDKROTZMSJPKA-UHFFFAOYSA-N,C1COC2=C(O1)C=C(C(=C2CCC=O)F)O,COC1=CC=CC(=C1F)C=CCCC=O,CBZ3-P-0349372BA30977CC,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
NIDKROTZMSJPKA-UHFFFAOYSA-N,JKTZYVFIMOBARF-UHFFFAOYSA-N,COC1=CC=CC(=C1F)C=CCCC=O,C1COC2=C(O1)C=C(C(=C2CCC=O)F)O,CBZ3-P-0349372BA30977CC,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
FGRUOECXXJKSFQ-UHFFFAOYSA-N,VEEJGCQCHXIGLW-UHFFFAOYSA-N,CC1CC(C(=O)O1)CC(C)C=O,C1CC(CCC1C=O)C2=CC(=C(C(=C2)F)OCC3=CC(=C(C(=C3)F)F)F)F,CBZ3-P-2BB60CA02D78E87B,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
VEEJGCQCHXIGLW-UHFFFAOYSA-N,FGRUOECXXJKSFQ-UHFFFAOYSA-N,C1CC(CCC1C=O)C2=CC(=C(C(=C2)F)OCC3=CC(=C(C(=C3)F)F)F)F,CC1CC(C(=O)O1)CC(C)C=O,CBZ3-P-2BB60CA02D78E87B,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
AOGKSOOUQIGFLF-UHFFFAOYSA-N,JDZPCXLQZLJIPR-UHFFFAOYSA-N,CNC(=O)N(CCCCCSNC(C1CC1)C2=CC(=CC(=C2)F)NCC3CC3)CC=O,CC(C=O)C1=CC=C(C=C1)OC,CBZ3-P-C6347EAAA6A2C3F3,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
PWOKSBQVZCPHOA-UHFFFAOYSA-N,UXGRIPTYEVVVDL-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Br)C(CC=O)NC2=C(C=CC(=C2)Cl)[N+](=O)[O-])OC(F)F,C1=C(C=NC(=N1)CC=O)F,CBZ3-P-F9697565C295010B,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
UXGRIPTYEVVVDL-UHFFFAOYSA-N,PWOKSBQVZCPHOA-UHFFFAOYSA-N,C1=C(C=NC(=N1)CC=O)F,C1=CC(=C(C(=C1)Br)C(CC=O)NC2=C(C=CC(=C2)Cl)[N+](=O)[O-])OC(F)F,CBZ3-P-F9697565C295010B,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
AMUIYJWBZNWKNX-SECBINFHSA-N,JKDPFEBZVIXIEZ-IRXDYDNUSA-N,C1=CC=C(C=C1)C[C@H](C=O)NC2=C(C(=C(C(=C2F)F)F)F)F,CC(=O)N[C@@H](CC1=CC(=CC(=C1)F)F)C(=O)N[C@@H](CCC(C)(C)C)C=O,CBZ3-P-129534DED2A592E1,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
JKDPFEBZVIXIEZ-IRXDYDNUSA-N,AMUIYJWBZNWKNX-SECBINFHSA-N,CC(=O)N[C@@H](CC1=CC(=CC(=C1)F)F)C(=O)N[C@@H](CCC(C)(C)C)C=O,C1=CC=C(C=C1)C[C@H](C=O)NC2=C(C(=C(C(=C2F)F)F)F)F,CBZ3-P-129534DED2A592E1,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
YHPVZOLVFATRDB-UHFFFAOYSA-N,NVFHZLAQJWSTDV-UHFFFAOYSA-N,CCC(C=O)(C1=NC(=NC=C1)N(CC2=CC=C(C=C2)OC)S(=O)(=O)C3CC3)F,C1CCN(C(C1)C=O)S(=O)(=O)C2=CC(=C(C=C2)Br)F,CBZ3-P-B643024E160C3D65,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
NDPLTPPHJNFGRH-UHFFFAOYSA-N,XMKMNRUTIFQMAT-RTEQTXKPSA-N,C1C2=C(C=CC(=C2F)Br)C(=O)N1C(CCC(=O)O)C=O,C[C@@]12CCC[C@@H]([C@H]1CC[C@]3([C@H]2CC[C@@]4([C@@H]3CCC5=C4C=C(C=C5)C#N)C)C#N)C=O,CBZ3-P-0AE8654F494F3E83,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
AUKAZWJCLYBLAY-UHFFFAOYSA-N,XECIWDGSPHQZFE-UHFFFAOYSA-N,C1=CC(=C(N=C1)C2=CC(=C(C=C2)CC=O)[N+](=O)[O-])C(F)(F)F,CC1=C(C=CC(=C1)F)C(=O)N(C=O)C(CCC=O)C(=O)NC,CBZ3-P-BABD300C9EBC459F,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
XECIWDGSPHQZFE-UHFFFAOYSA-N,AUKAZWJCLYBLAY-UHFFFAOYSA-N,CC1=C(C=CC(=C1)F)C(=O)N(C=O)C(CCC=O)C(=O)NC,C1=CC(=C(N=C1)C2=CC(=C(C=C2)CC=O)[N+](=O)[O-])C(F)(F)F,CBZ3-P-BABD300C9EBC459F,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
UNFBAQMPPDBMSW-VHSXEESVSA-N,VDUUVPYLCMRZSS-UHFFFAOYSA-N,C1=CC=C(C=C1)[C@H](C=O)[C@@H](C[N+](=O)[O-])NC(=O)C(F)(F)F,CC(C)(C=O)C1=CC(=C(C=C1)I)F,CBZ3-P-6638706F82650C5A,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
DKERXLVXSGSFQE-UHFFFAOYSA-N,YYQWNJQKDSNAES-QRTARXTBSA-N,CC(C)(C)OC(=O)N(C)C(C=O)C1CC(C1)(F)F,C[C@@H](C(=O)N[C@@H](CC(=O)O)C=O)NC(=O)[C@H](C(C)C)NC(=O)OCC1=CC=CC=C1,CBZ3-P-5ED3D47376CDD5AA,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
YYQWNJQKDSNAES-QRTARXTBSA-N,DKERXLVXSGSFQE-UHFFFAOYSA-N,C[C@@H](C(=O)N[C@@H](CC(=O)O)C=O)NC(=O)[C@H](C(C)C)NC(=O)OCC1=CC=CC=C1,CC(C)(C)OC(=O)N(C)C(C=O)C1CC(C1)(F)F,CBZ3-P-5ED3D47376CDD5AA,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
SYLKDJHDOSDFAK-CHWSQXEVSA-N,GWNZKQPWTHNEGG-UHFFFAOYSA-N,C1CN(C[C@H]([C@H]1C=O)F)C(=O)OCC2=CC=CC=C2,CCCCCCC(C)C(C=O)SC1=NC(=CC(=N1)OC)OC,CBZ3-P-B00EFD496E7AEDAA,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
YBTCLVAXNXEWMW-UHFFFAOYSA-N,CHZYWVVRIGCJHB-UHFFFAOYSA-N,C1=CC(=C(N=C1)N2C(=CC(=N2)C(F)(F)F)C3=NC4=C(C=C(C=C4)Cl)C(O3)C=O)Cl,COC1=CC(=CC(=C1OC)OC)CCCCCCCCC=O,CBZ3-P-3AE1EBCDF753F4B5,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
NXPOZVKJEVZMCB-UHFFFAOYSA-N,QCFKCLWFCGQSOK-UHFFFAOYSA-N,CC1=C(C=C(C=C1)F)NC(=O)CN2CCCC(C2)C=O,COC1=CC2=C(C=C(S2)OC(=O)CCC=O)C(=C1Br)F,CBZ3-P-82FC534ECCA05694,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
DILVWDXOASDRPN-MROZADKFSA-N,FKLJQFFEWHWVOP-UHFFFAOYSA-N,C([C@H]([C@H]([C@H](C=O)OP(=O)(O)O)O)O)O,CCCCCCCC(C=O)[Se]C1=CC=CC=C1,CBZ3-P-05DD2CE91F8D0B50,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
FKLJQFFEWHWVOP-UHFFFAOYSA-N,DILVWDXOASDRPN-MROZADKFSA-N,CCCCCCCC(C=O)[Se]C1=CC=CC=C1,C([C@H]([C@H]([C@H](C=O)OP(=O)(O)O)O)O)O,CBZ3-P-05DD2CE91F8D0B50,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
DAYZMYWMHZGBSP-UHFFFAOYSA-N,OKAVOLRDZALSKN-YADHBBJMSA-N,C1=CC=C(C=C1)OC2=C(C=CC(=C2)CC=O)F,CC(C)C[C@H]([C@](C)(C=O)SC1=CC=CC=C1)[Si](C)(C)C2=CC=CC=C2,CBZ3-P-7194CD9992BC7F2C,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
OKAVOLRDZALSKN-YADHBBJMSA-N,DAYZMYWMHZGBSP-UHFFFAOYSA-N,CC(C)C[C@H]([C@](C)(C=O)SC1=CC=CC=C1)[Si](C)(C)C2=CC=CC=C2,C1=CC=C(C=C1)OC2=C(C=CC(=C2)CC=O)F,CBZ3-P-7194CD9992BC7F2C,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
XJBYKSBGWWCLLP-RIYZIHGNSA-N,YMBXKZBSQNRSOL-UHFFFAOYSA-N,C/C(=C\CCC1=CC(=CC(=C1)OC)OC)/CCCC=O,CN1C=C(C(=CC1=O)C(F)(F)F)CC=O,CBZ3-P-4838183652C09CAB,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
YMBXKZBSQNRSOL-UHFFFAOYSA-N,XJBYKSBGWWCLLP-RIYZIHGNSA-N,CN1C=C(C(=CC1=O)C(F)(F)F)CC=O,C/C(=C\CCC1=CC(=CC(=C1)OC)OC)/CCCC=O,CBZ3-P-4838183652C09CAB,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
BIYZKURBMIKFDB-UHFFFAOYSA-N,XVEZVWHFWXVGBZ-WVRFHGKMSA-N,CNC(CC=O)CC1=CC=CC=C1F,C1=CC=C(C=C1)[C@@H](C=O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](/C=C/CN=C(N)N)N,CBZ3-P-12D9A314ACD42F00,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
CJQAVABWVDASKZ-UHFFFAOYSA-N,DLMQFOIUZJZVEV-JTQLQIEISA-N,C1=CC(=C(C=C1C#CCC=O)C(F)(F)F)C(=O)O,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C=O)NC=O,CBZ3-P-41FC760A215F5F9D,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
FOOHMDOIUFSJQT-UHFFFAOYSA-N,VVNBMUQUMJKMRE-UHFFFAOYSA-N,CCCCC(C=O)C1CC(=O)N(C1=O)C2=CC=C(C=C2)Br,COC1=NC=C(C(=N1)C(F)(F)F)CC=O,CBZ3-P-97908CE65D865BA1,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
VVNBMUQUMJKMRE-UHFFFAOYSA-N,FOOHMDOIUFSJQT-UHFFFAOYSA-N,COC1=NC=C(C(=N1)C(F)(F)F)CC=O,CCCCC(C=O)C1CC(=O)N(C1=O)C2=CC=C(C=C2)Br,CBZ3-P-97908CE65D865BA1,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
BKVKFFINIXHUHI-IBGZPJMESA-N,HVAFLFRNUVFTBL-PBXRRBTRSA-N,C[C@@H](CCCC=O)O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C)(C)C,C[C@@H]1OC[C@H]([C@@H](O1)C=O)O,CBZ3-P-4BE6DB802A6D7623,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
HVAFLFRNUVFTBL-PBXRRBTRSA-N,BKVKFFINIXHUHI-IBGZPJMESA-N,C[C@@H]1OC[C@H]([C@@H](O1)C=O)O,C[C@@H](CCCC=O)O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C)(C)C,CBZ3-P-4BE6DB802A6D7623,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
NFBSXIROFDHRTQ-UHFFFAOYSA-N,SQXBJJUQJZTQQJ-OCCSQVGLSA-N,CC(C)(C)CC(C=O)C1=C(N=CC=C1)NC(=O)C(C)(C)C,C[C@H](C(=O)N1CCC[C@H]1C=O)NC(=O)OCC2=CC=CC=C2,CBZ3-P-9FC8B0C08B0179E5,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
SQXBJJUQJZTQQJ-OCCSQVGLSA-N,NFBSXIROFDHRTQ-UHFFFAOYSA-N,C[C@H](C(=O)N1CCC[C@H]1C=O)NC(=O)OCC2=CC=CC=C2,CC(C)(C)CC(C=O)C1=C(N=CC=C1)NC(=O)C(C)(C)C,CBZ3-P-9FC8B0C08B0179E5,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
RPJGEHBYOXRURE-TVUZUIDESA-N,KNVSDPMDAJMCKU-SECBINFHSA-N,CCC[C@@H]1[C@H](C2CC1C=C2)C=O,C1=CC(=NC=C1OC2=NC(=C(C=C2)[C@@H](C=O)Cl)C(F)(F)F)C(F)(F)F,CBZ3-P-66176E4CFEA57A2F,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
WFFTYGYMPZZLQR-UHFFFAOYSA-N,JKSTWMGTIKKYPB-UHFFFAOYSA-N,CC(C)C(C=O)C1=CC(=C(C=C1)Cl)F,CC(C)(C)OC(=O)NC(C=O)C1=C(C=CC(=C1)F)Cl,CBZ3-P-EC455054E5555DD7,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
FWYCSCVZRHEXHA-UHFFFAOYSA-N,VVGUTJDDQAKFLR-UHFFFAOYSA-N,CC(CC1=C(C=C(C=C1)F)C(=O)O)C=O,CC(C=O)(C1=CNC2=C1C=CC(=C2)Br)F,CBZ3-P-4E83CEDB62A9CCE7,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
IVPFQNVFPDAYKJ-UHFFFAOYSA-N,RHIKSEGESQPGML-YGRLFVJLSA-N,CC(C=O)C1=C(C=CC(=C1)C2=NN=C(C=C2)NC(=O)C=C)F,C[C@H](C=O)[C@@H](C1=CC2=CC=CC=C2C=C1)O,CBZ3-P-8240342A129CF837,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
AMTMQHVNNDZOPR-UHFFFAOYSA-N,OTVXGMCCLKUQTP-UHFFFAOYSA-N,CCC(C=O)N(C1=CC=CC=C1F)C(=O)OC(C)(C)C,COC1=NN=C(C=C1)C(C=O)C2=C(C=C(C(=C2)C3=NC=NC4=C3C=CC(=C4)N5CCOCC5)F)Cl,CBZ3-P-57722C9D155B4B1E,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
DSUMGXFGVKPXDK-UHFFFAOYSA-N,KPHPYRYFKQPDLR-UHFFFAOYSA-N,CC1=CC(=CC(=C1)F)C(=C)NCC2CC3CCC(C2)N3CC=O,C1CC2CC(CC(C1)(C2)OC(=O)C(F)(F)S(=O)(=O)O)C=O,CBZ3-P-67BB433D144A4ACC,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
KPHPYRYFKQPDLR-UHFFFAOYSA-N,DSUMGXFGVKPXDK-UHFFFAOYSA-N,C1CC2CC(CC(C1)(C2)OC(=O)C(F)(F)S(=O)(=O)O)C=O,CC1=CC(=CC(=C1)F)C(=C)NCC2CC3CCC(C2)N3CC=O,CBZ3-P-67BB433D144A4ACC,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
AXKHZPONGUUNQH-GFCCVEGCSA-N,VSBFGWYRIYIFCY-UHFFFAOYSA-N,CC(C)(C)[C@@H](C=O)NC(=O)OCC1=CC=CC=C1,CCCCC(C=O)C(=O)C1=CC=CC=C1,CBZ3-P-D07CBDFF45C099E1,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
VSBFGWYRIYIFCY-UHFFFAOYSA-N,AXKHZPONGUUNQH-GFCCVEGCSA-N,CCCCC(C=O)C(=O)C1=CC=CC=C1,CC(C)(C)[C@@H](C=O)NC(=O)OCC1=CC=CC=C1,CBZ3-P-D07CBDFF45C099E1,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
GFFHCLSUZUKDPZ-SNVBAGLBSA-N,WQBKXPYRNVXAMC-FBMWCMRBSA-N,CC(C)(C)OC[C@@H](C=O)N1C(=O)C2=CC=CC=C2C1=O,CC[C@H](C1=C(C(=C(C=C1)OC)C(=O)C2=CC(=C(C=C2)[N+](=O)[O-])C)F)NC(C)CC=O,CBZ3-P-D780A8E7692935B3,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
FDWMBHSVHOXTQP-UHFFFAOYSA-N,ZOCBDYZWPYJGRI-HSZRJFAPSA-N,C1CC1(C=O)C2=CC(=C(C=C2Cl)Cl)F,CC(C)(C)[C@](C=O)(NC)NC(=O)C1=CC=C(C=C1)NC(=O)N2CC3=C(C2)C=C(C=C3)F,CBZ3-P-641953524BB7AE39,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
ZOCBDYZWPYJGRI-HSZRJFAPSA-N,FDWMBHSVHOXTQP-UHFFFAOYSA-N,CC(C)(C)[C@](C=O)(NC)NC(=O)C1=CC=C(C=C1)NC(=O)N2CC3=C(C2)C=C(C=C3)F,C1CC1(C=O)C2=CC(=C(C=C2Cl)Cl)F,CBZ3-P-641953524BB7AE39,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
ROCOFEXEMKKVKX-UHFFFAOYSA-N,BCFVICAWXKGHHI-UHFFFAOYSA-N,C1C(C2=C(O1)C=CC(=C2)F)C=O,CC(C)(C)OC(=O)C1=CC(=NC(=N1)C2=CC=C(C=C2)OC3=CC=C(C=C3)F)NC(CN)C=O,CBZ3-P-B628C8AED79B4FE0,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
GVOLUICTZLVARP-QRVBRYPASA-N,YUWDGIZEZTYIHK-LROBGIAVSA-N,C1=CC=C(C=C1)[C@@H]2[C@H]([C@@H]3C4=CC=CC=C4C=NN3C2(C#N)C#N)C=O,CN1CCN(CC1C(=O)O)C(=O)[C@@H](C=O)C2=CC3=C(C=C2)C(=CC(=O)O3)C4=C(C=C(C=C4)F)Cl,CBZ3-P-8EA776C5A55B5D17,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
YUWDGIZEZTYIHK-LROBGIAVSA-N,GVOLUICTZLVARP-QRVBRYPASA-N,CN1CCN(CC1C(=O)O)C(=O)[C@@H](C=O)C2=CC3=C(C=C2)C(=CC(=O)O3)C4=C(C=C(C=C4)F)Cl,C1=CC=C(C=C1)[C@@H]2[C@H]([C@@H]3C4=CC=CC=C4C=NN3C2(C#N)C#N)C=O,CBZ3-P-8EA776C5A55B5D17,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
PYHHUAPGESEAII-CZUORRHYSA-N,LHRSQBOWDGQLLT-UHFFFAOYSA-N,CC(C)[C@@](C)(C=O)[C@@H]1CC(=O)N(C1=O)C2=CC=C(C=C2)Br,CCOC(=O)C1=NC(=NC2=C1C=CC=C2F)C3=CC=CC(=C3)C#CC(CCN(C)C)(C=O)O,CBZ3-P-92E21D4BCDBFAD07,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
DZMMOIDXKOLOLN-XHDPSFHLSA-N,XNKMWRNVBJIAIP-UHFFFAOYSA-N,C[C@@H]([C@@](CC=O)(CC1=C(C=CC(=C1)OC)OC)O)OC=O,CCOC(=O)CC1=C(C(=CC(=C1)O)O)CCCCCC(CC=O)O,CBZ3-P-34A54FC1BA9270F2,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
XNKMWRNVBJIAIP-UHFFFAOYSA-N,DZMMOIDXKOLOLN-XHDPSFHLSA-N,CCOC(=O)CC1=C(C(=CC(=C1)O)O)CCCCCC(CC=O)O,C[C@@H]([C@@](CC=O)(CC1=C(C=CC(=C1)OC)OC)O)OC=O,CBZ3-P-34A54FC1BA9270F2,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
IPQOWRYKRRRDSM-VIFPVBQESA-N,KBHUZJIBNCPQJZ-UHFFFAOYSA-N,C1=CC=C(C=C1)C[C@@H](C=O)NC(=O)C(F)(F)F,C1=CC(=C(C(=C1CCC=O)O)O)F,CBZ3-P-46B6EDF15167AD6F,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
KBHUZJIBNCPQJZ-UHFFFAOYSA-N,IPQOWRYKRRRDSM-VIFPVBQESA-N,C1=CC(=C(C(=C1CCC=O)O)O)F,C1=CC=C(C=C1)C[C@@H](C=O)NC(=O)C(F)(F)F,CBZ3-P-46B6EDF15167AD6F,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
PPQRONHOSHZGFQ-WISUUJSJSA-N,ADSHMCIPTURTAQ-UHFFFAOYSA-N,C([C@@H]([C@H]([C@@H](C=O)O)O)O)OP(=O)(O)O,CC1=C(C=C(C=C1)OCCC=O)F,CBZ3-P-31613812F849506A,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
NFBSXIROFDHRTQ-UHFFFAOYSA-N,BBLYSEPHPOAEOE-GOEBONIOSA-N,CC(C)(C)CC(C=O)C1=C(N=CC=C1)NC(=O)C(C)(C)C,C1[C@H]([C@]1(C=O)C2=CC=CC=C2Cl)C3=CC=C(C=C3)F,CBZ3-P-684A951C5AD6692C,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
DFTSSXHVMPKKHO-UHFFFAOYSA-N,DPBOFWDYWOKBIC-UHFFFAOYSA-N,C1=CC(=C(C=C1F)OC(F)F)C#CCC=O,C1CC(C(CC1C2=CC=CC=C2)CNC3=CC(=NC4=C3C=C(C=C4)Cl)C(F)(F)F)C=O,CBZ3-P-122A0D4847592CAE,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
DPBOFWDYWOKBIC-UHFFFAOYSA-N,DFTSSXHVMPKKHO-UHFFFAOYSA-N,C1CC(C(CC1C2=CC=CC=C2)CNC3=CC(=NC4=C3C=C(C=C4)Cl)C(F)(F)F)C=O,C1=CC(=C(C=C1F)OC(F)F)C#CCC=O,CBZ3-P-122A0D4847592CAE,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
SXHNRQVBFMSXPX-GARJFASQSA-N,RPCQKNOTOHDLEJ-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)OC[C@@H]([C@@H]([C@H](C=O)O)O)O,C1C(CN1CC2=CC(=CC=C2)F)C=O,CBZ3-P-664C34265E8C8958,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
LIKIJYSSWXCBBV-KZUDCZAMSA-N,RJMHONXMSZBATR-UHFFFAOYSA-N,C1CN(CCC1(C(=O)N[C@@H](CC(C=O)F)C2=CC=CC=C2)O)C(=O)O,CN1CC(N=C1)C(=O)N(CCCC=O)CC2=CC(=CC=C2)OC(F)(F)F,CBZ3-P-2A1478794564B515,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
RJMHONXMSZBATR-UHFFFAOYSA-N,LIKIJYSSWXCBBV-KZUDCZAMSA-N,CN1CC(N=C1)C(=O)N(CCCC=O)CC2=CC(=CC=C2)OC(F)(F)F,C1CN(CCC1(C(=O)N[C@@H](CC(C=O)F)C2=CC=CC=C2)O)C(=O)O,CBZ3-P-2A1478794564B515,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
DXENOONTNJYTNQ-UHFFFAOYSA-N,SGMURVSNDWWNDD-UHFFFAOYSA-N,CC(C)(C=O)C1=CC(=CC=C1)S(=O)(=O)C(F)(F)F,CN(C)C1=CC=C(C=C1)C(=O)CC=O,CBZ3-P-8E20BC73332A9F58,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
MZIUBBIMEYGDKP-QMMMGPOBSA-N,OZYQNTQOYRAGQH-UHFFFAOYSA-N,CC(C)(C)[Si](C)(C)N1[C@@H](CC1=O)C=O,CCOC1=C(C=CC(=C1)N=CC(C=O)Br)C(F)(F)F,CBZ3-P-184441DC9E83CA71,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
OZYQNTQOYRAGQH-UHFFFAOYSA-N,MZIUBBIMEYGDKP-QMMMGPOBSA-N,CCOC1=C(C=CC(=C1)N=CC(C=O)Br)C(F)(F)F,CC(C)(C)[Si](C)(C)N1[C@@H](CC1=O)C=O,CBZ3-P-184441DC9E83CA71,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
BBZBYXMEABQXEL-UHFFFAOYSA-N,ZYBBPAQCFHOMKS-JBZHPUCOSA-N,COC1=CC=C(C=C1)COCCC(CC2=CC=C(C=C2)F)C=O,CN(CC1=CC=CC=C1)C(=O)CCC(=O)C2[C@@H](CSN2)C=O,CBZ3-P-0CE83E1440241BD8,train,A_donor_B_acceptor,aliphatic__aliphatic,category_balanced
ZYBBPAQCFHOMKS-JBZHPUCOSA-N,BBZBYXMEABQXEL-UHFFFAOYSA-N,CN(CC1=CC=CC=C1)C(=O)CCC(=O)C2[C@@H](CSN2)C=O,COC1=CC=C(C=C1)COCCC(CC2=CC=C(C=C2)F)C=O,CBZ3-P-0CE83E1440241BD8,train,B_donor_A_acceptor,aliphatic__aliphatic,category_balanced
