donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_reaction_id,source_pair_id,split,orientation,class_pair
VDFQDHWIYCHEIK-UHFFFAOYSA-N,OMUXXTDNIIPUPL-UHFFFAOYSA-N,CC1=CC(=CC(C1[N+](=O)[O-])(C(C=C)C=O)C(=O)O)OC2=C(C=C(C=C2)C(F)(F)F)Cl,CCCN(CCN(C)C)C1=C(C=C(C=C1)F)C=O,CBZ3-R-B53A12F8BA6D35E9-BA,CBZ3-P-B53A12F8BA6D35E9,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
HGOPSKBLPFKEBE-UHFFFAOYSA-N,WJBSSGCHOXPCIB-UHFFFAOYSA-N,CC1C(CC2=C(C=CC(=C2)C(F)(F)F)NC1C=O)C3=CC=CC=C3OC,C1=CC(=C(C=C1C=O)OCC2=CC(=CN=C2)F)[N+](=O)[O-],CBZ3-R-F06F713D03FB3566-AB,CBZ3-P-F06F713D03FB3566,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
WJBSSGCHOXPCIB-UHFFFAOYSA-N,HGOPSKBLPFKEBE-UHFFFAOYSA-N,C1=CC(=C(C=C1C=O)OCC2=CC(=CN=C2)F)[N+](=O)[O-],CC1C(CC2=C(C=CC(=C2)C(F)(F)F)NC1C=O)C3=CC=CC=C3OC,CBZ3-R-F06F713D03FB3566-BA,CBZ3-P-F06F713D03FB3566,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
IFVVHWHIIFHTSV-UHFFFAOYSA-N,WSZYDMZVBMSLSQ-UHFFFAOYSA-N,CCC1=C(N=CC=C1)OC2=CC(=C(C=C2)C3CCN(C3)C4=NC=C(C=C4)F)C=O,C1CC1(C=O)C2=C(C=C(C=C2)[N+](=O)[O-])F,CBZ3-R-58ABB8A8FD612AA2-AB,CBZ3-P-58ABB8A8FD612AA2,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
WSZYDMZVBMSLSQ-UHFFFAOYSA-N,IFVVHWHIIFHTSV-UHFFFAOYSA-N,C1CC1(C=O)C2=C(C=C(C=C2)[N+](=O)[O-])F,CCC1=C(N=CC=C1)OC2=CC(=C(C=C2)C3CCN(C3)C4=NC=C(C=C4)F)C=O,CBZ3-R-58ABB8A8FD612AA2-BA,CBZ3-P-58ABB8A8FD612AA2,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
LEDZZOUMUADSFL-UHFFFAOYSA-N,VICXKUAETIMEIA-UHFFFAOYSA-N,C1=CC(=CC(=C1)OC(F)(F)F)C2=CC(=C(C=C2)O)C=O,C1=C(C=C(C(=C1O)CCC=O)Cl)C(F)(F)F,CBZ3-R-62EA414BEE2E4A7E-AB,CBZ3-P-62EA414BEE2E4A7E,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
VICXKUAETIMEIA-UHFFFAOYSA-N,LEDZZOUMUADSFL-UHFFFAOYSA-N,C1=C(C=C(C(=C1O)CCC=O)Cl)C(F)(F)F,C1=CC(=CC(=C1)OC(F)(F)F)C2=CC(=C(C=C2)O)C=O,CBZ3-R-62EA414BEE2E4A7E-BA,CBZ3-P-62EA414BEE2E4A7E,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
LLMJICDXUBKVIK-UHFFFAOYSA-N,XBYOFRXXLUSJCI-UHFFFAOYSA-N,CC1CN(CC(O1)C)C2=C(C3=C(C=C2C=O)C(=NO3)C(=O)NC(C)(C)C)F,C1CCN(C(C1)C=O)C(=O)C2=CC=CC=C2,CBZ3-R-E2D6CEC5E307F186-AB,CBZ3-P-E2D6CEC5E307F186,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
XBYOFRXXLUSJCI-UHFFFAOYSA-N,LLMJICDXUBKVIK-UHFFFAOYSA-N,C1CCN(C(C1)C=O)C(=O)C2=CC=CC=C2,CC1CN(CC(O1)C)C2=C(C3=C(C=C2C=O)C(=NO3)C(=O)NC(C)(C)C)F,CBZ3-R-E2D6CEC5E307F186-BA,CBZ3-P-E2D6CEC5E307F186,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
YRTSQDPFXQJJFS-UHFFFAOYSA-N,ZLASHERPSCZFGF-UHFFFAOYSA-N,CC1=C(C=C(C=C1)F)COC2=CC=C(C=C2)C=O,CCCC1=NN(C(=C1)CCC=O)C2=C(C(=C(C=C2)F)F)F,CBZ3-R-A293D75B1C51F8DD-AB,CBZ3-P-A293D75B1C51F8DD,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
ZLASHERPSCZFGF-UHFFFAOYSA-N,YRTSQDPFXQJJFS-UHFFFAOYSA-N,CCCC1=NN(C(=C1)CCC=O)C2=C(C(=C(C=C2)F)F)F,CC1=C(C=C(C=C1)F)COC2=CC=C(C=C2)C=O,CBZ3-R-A293D75B1C51F8DD-BA,CBZ3-P-A293D75B1C51F8DD,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
BFPZKBDYUVNLIF-UHFFFAOYSA-N,WTZRXMCXEKEWBI-UHFFFAOYSA-N,CCOC1=C(C(=C(C(=C1)C=O)[N+](=O)[O-])N)F,C1=CC(=CN=C1)NCCC=O,CBZ3-R-6A62198A67CE65B0-AB,CBZ3-P-6A62198A67CE65B0,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
WTZRXMCXEKEWBI-UHFFFAOYSA-N,BFPZKBDYUVNLIF-UHFFFAOYSA-N,C1=CC(=CN=C1)NCCC=O,CCOC1=C(C(=C(C(=C1)C=O)[N+](=O)[O-])N)F,CBZ3-R-6A62198A67CE65B0-BA,CBZ3-P-6A62198A67CE65B0,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
IIBUSGMQPRKCLT-UHFFFAOYSA-N,OTRBXFPLSXAEJF-UHFFFAOYSA-N,CNCC1=CC=C(C=C1)C2=C(C3=C(C=C(C=C3N2)F)C=O)CCN,CN1C(=C(C(=N1)C(F)(F)F)CCC=O)Cl,CBZ3-R-F8A8BC438EA537CB-AB,CBZ3-P-F8A8BC438EA537CB,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
OTRBXFPLSXAEJF-UHFFFAOYSA-N,IIBUSGMQPRKCLT-UHFFFAOYSA-N,CN1C(=C(C(=N1)C(F)(F)F)CCC=O)Cl,CNCC1=CC=C(C=C1)C2=C(C3=C(C=C(C=C3N2)F)C=O)CCN,CBZ3-R-F8A8BC438EA537CB-BA,CBZ3-P-F8A8BC438EA537CB,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
FLEPWIGYUHMWTP-DLBZAZTESA-N,PCNQYXDMJIVBEF-UHFFFAOYSA-N,C1=CC=C(C=C1)COC(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](C=O)O,C1CCC(C1)(CC2=CC=C(C=C2)C=O)F,CBZ3-R-AFEAAA58D2D35CDA-AB,CBZ3-P-AFEAAA58D2D35CDA,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
PCNQYXDMJIVBEF-UHFFFAOYSA-N,FLEPWIGYUHMWTP-DLBZAZTESA-N,C1CCC(C1)(CC2=CC=C(C=C2)C=O)F,C1=CC=C(C=C1)COC(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](C=O)O,CBZ3-R-AFEAAA58D2D35CDA-BA,CBZ3-P-AFEAAA58D2D35CDA,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
GSBDCKILABWJNG-UHFFFAOYSA-N,SZQZYSXWJNRAST-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=CC=C3C=O,COCC(C=O)SC1=C(C=C(C(=C1)N2C(=O)C=C(N(C2=O)N)C(F)(F)F)F)Cl,CBZ3-R-65C413105E5A17AA-AB,CBZ3-P-65C413105E5A17AA,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
SZQZYSXWJNRAST-UHFFFAOYSA-N,GSBDCKILABWJNG-UHFFFAOYSA-N,COCC(C=O)SC1=C(C=C(C(=C1)N2C(=O)C=C(N(C2=O)N)C(F)(F)F)F)Cl,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=CC=C3C=O,CBZ3-R-65C413105E5A17AA-BA,CBZ3-P-65C413105E5A17AA,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
BUJVAUBVALNIBP-UHFFFAOYSA-N,MAILVHCKTFHURD-HSZRJFAPSA-N,C1CC(CN(C1)C(C=O)NC2=CC(=CC(=C2)Cl)Cl)NC3=NC=NC(=C3F)N,C1C[C@H](CN(C1)CC2=CC=CC=C2)NC(=O)C3CCN(CC3)C4=CC=C(C=C4)C=O,CBZ3-R-B992D8D94662B7BB-AB,CBZ3-P-B992D8D94662B7BB,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
MAILVHCKTFHURD-HSZRJFAPSA-N,BUJVAUBVALNIBP-UHFFFAOYSA-N,C1C[C@H](CN(C1)CC2=CC=CC=C2)NC(=O)C3CCN(CC3)C4=CC=C(C=C4)C=O,C1CC(CN(C1)C(C=O)NC2=CC(=CC(=C2)Cl)Cl)NC3=NC=NC(=C3F)N,CBZ3-R-B992D8D94662B7BB-BA,CBZ3-P-B992D8D94662B7BB,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
KIPBVMFXRWCKKU-UHFFFAOYSA-N,VISAJVAPYPFKCL-UHFFFAOYSA-N,CCCNC(=O)C(C)OC1=C(C=C(C=C1)C=O)C(F)(F)F,COC1=C(C=CC(=C1)C(C=O)O)O,CBZ3-R-206F5DC08E364013-AB,CBZ3-P-206F5DC08E364013,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
VISAJVAPYPFKCL-UHFFFAOYSA-N,KIPBVMFXRWCKKU-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C(C=O)O)O,CCCNC(=O)C(C)OC1=C(C=C(C=C1)C=O)C(F)(F)F,CBZ3-R-206F5DC08E364013-BA,CBZ3-P-206F5DC08E364013,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
DJFDBSVJIJIEAF-UHFFFAOYSA-N,MCGBHWDYRPGANM-UHFFFAOYSA-N,C1CCC(CC1)(C=O)[NH+]([O-])S(=O)(=O)C(F)(F)F,CC1=C2C=CC3=C(C4=CC=CC=C4C5=C3C2=C(C=C5)C6=CC=CC=C16)C=O,CBZ3-R-64B3B29AA8FB6AB1-AB,CBZ3-P-64B3B29AA8FB6AB1,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
MCGBHWDYRPGANM-UHFFFAOYSA-N,DJFDBSVJIJIEAF-UHFFFAOYSA-N,CC1=C2C=CC3=C(C4=CC=CC=C4C5=C3C2=C(C=C5)C6=CC=CC=C16)C=O,C1CCC(CC1)(C=O)[NH+]([O-])S(=O)(=O)C(F)(F)F,CBZ3-R-64B3B29AA8FB6AB1-BA,CBZ3-P-64B3B29AA8FB6AB1,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
DXRXFZZWJAMJSB-UHFFFAOYSA-N,PAILEZNBTLHJHV-UHFFFAOYSA-N,C1=CC2=C(C=C1C(F)(F)F)C(=O)C(=O)N2CCC=O,C1COCCC1C(C2=CC=CC(=C2)C=O)C(F)F,CBZ3-R-F6ECDFF19DB3E63D-AB,CBZ3-P-F6ECDFF19DB3E63D,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
PAILEZNBTLHJHV-UHFFFAOYSA-N,DXRXFZZWJAMJSB-UHFFFAOYSA-N,C1COCCC1C(C2=CC=CC(=C2)C=O)C(F)F,C1=CC2=C(C=C1C(F)(F)F)C(=O)C(=O)N2CCC=O,CBZ3-R-F6ECDFF19DB3E63D-BA,CBZ3-P-F6ECDFF19DB3E63D,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
FUTROHTZZFOARC-LBPRGKRZSA-N,IPQGNDUZPCERGR-UHFFFAOYSA-N,CC(C)(C)OC(=O)N[C@@H](CC=O)C1=CC(=C(C=C1)Cl)F,COC1=CC(=C(C=C1)C2=CC(=CC(=C2)C=O)OC(F)(F)F)OC,CBZ3-R-82FEC14E6DA879C1-AB,CBZ3-P-82FEC14E6DA879C1,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
IPQGNDUZPCERGR-UHFFFAOYSA-N,FUTROHTZZFOARC-LBPRGKRZSA-N,COC1=CC(=C(C=C1)C2=CC(=CC(=C2)C=O)OC(F)(F)F)OC,CC(C)(C)OC(=O)N[C@@H](CC=O)C1=CC(=C(C=C1)Cl)F,CBZ3-R-82FEC14E6DA879C1-BA,CBZ3-P-82FEC14E6DA879C1,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
KYEAFPVEUFFUKJ-UHFFFAOYSA-N,PRINSQCQBZUPGV-SIXLDLHFSA-N,CC(=O)NC1=CC(=CC(=C1O)C=O)C(F)(F)F,C[C@@H]1CC[C@@]2([C@]1(O[C@@H](O2)C3=CC=CC=C3)C=O)C(=C)C,CBZ3-R-2922E57B856675FC-AB,CBZ3-P-2922E57B856675FC,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
PRINSQCQBZUPGV-SIXLDLHFSA-N,KYEAFPVEUFFUKJ-UHFFFAOYSA-N,C[C@@H]1CC[C@@]2([C@]1(O[C@@H](O2)C3=CC=CC=C3)C=O)C(=C)C,CC(=O)NC1=CC(=CC(=C1O)C=O)C(F)(F)F,CBZ3-R-2922E57B856675FC-BA,CBZ3-P-2922E57B856675FC,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
HVQOKFLOHOZNDM-KRWDZBQOSA-N,ITWQKIOIHLSPNZ-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)[C@H](CC=O)NC(=O)C2=CC3=C(C=C2)NC=C3,CC(C1=CC=C(C=C1)Cl)N(C)C2=C(C=CC=C2F)C=O,CBZ3-R-BC62A159380DEA04-AB,CBZ3-P-BC62A159380DEA04,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
ITWQKIOIHLSPNZ-UHFFFAOYSA-N,HVQOKFLOHOZNDM-KRWDZBQOSA-N,CC(C1=CC=C(C=C1)Cl)N(C)C2=C(C=CC=C2F)C=O,C1=CC(=CC(=C1)F)[C@H](CC=O)NC(=O)C2=CC3=C(C=C2)NC=C3,CBZ3-R-BC62A159380DEA04-BA,CBZ3-P-BC62A159380DEA04,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
FYQXDEGMLZOXGA-UHFFFAOYSA-N,JHGZMCANMMWSQB-UHFFFAOYSA-N,CCCC(C)CCCCCC=O,COC1=C(C=C(C(=C1)[N+](=O)[O-])C=O)OCCCN2CCOCC2,CBZ3-R-0F853C773E4D6A5F-AB,CBZ3-P-0F853C773E4D6A5F,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
JHGZMCANMMWSQB-UHFFFAOYSA-N,FYQXDEGMLZOXGA-UHFFFAOYSA-N,COC1=C(C=C(C(=C1)[N+](=O)[O-])C=O)OCCCN2CCOCC2,CCCC(C)CCCCCC=O,CBZ3-R-0F853C773E4D6A5F-BA,CBZ3-P-0F853C773E4D6A5F,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
IIBCLGOODXAFLJ-BQBZGAKWSA-N,YKOCYLXXYSQPRJ-UHFFFAOYSA-N,C1[C@H]([C@@H]1C2=CC(=NC(=C2)Cl)Cl)C=O,C1=CC(=CC=C1C=O)C2=CC(=C(C=C2)O)F,CBZ3-R-C6B26F0A98E2A908-AB,CBZ3-P-C6B26F0A98E2A908,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
YKOCYLXXYSQPRJ-UHFFFAOYSA-N,IIBCLGOODXAFLJ-BQBZGAKWSA-N,C1=CC(=CC=C1C=O)C2=CC(=C(C=C2)O)F,C1[C@H]([C@@H]1C2=CC(=NC(=C2)Cl)Cl)C=O,CBZ3-R-C6B26F0A98E2A908-BA,CBZ3-P-C6B26F0A98E2A908,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
QJXUYWZSQPLSHI-UHFFFAOYSA-N,ZETDLYCUJHFUNZ-UHFFFAOYSA-N,COC1=C(C=C(C(=C1O)C=O)F)Br,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NC(CC=O)CSC4=CC=CC=C4F,CBZ3-R-A34C6BB089D1204F-AB,CBZ3-P-A34C6BB089D1204F,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
ZETDLYCUJHFUNZ-UHFFFAOYSA-N,QJXUYWZSQPLSHI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NC(CC=O)CSC4=CC=CC=C4F,COC1=C(C=C(C(=C1O)C=O)F)Br,CBZ3-R-A34C6BB089D1204F-BA,CBZ3-P-A34C6BB089D1204F,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
BAPOEJDOKZPTOU-BHYGNILZSA-N,MQJFKCAPJIQXLM-UHFFFAOYSA-N,C[C@H]1CN(C[C@H]([C@@H]1C=O)C(=C)C)S(=O)(=O)C2=CC=C(C=C2)C,C1=CC(=C(C(=C1)F)F)C2=CC(=C(C=C2)C=O)O,CBZ3-R-E8E10161E349258B-AB,CBZ3-P-E8E10161E349258B,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
MQJFKCAPJIQXLM-UHFFFAOYSA-N,BAPOEJDOKZPTOU-BHYGNILZSA-N,C1=CC(=C(C(=C1)F)F)C2=CC(=C(C=C2)C=O)O,C[C@H]1CN(C[C@H]([C@@H]1C=O)C(=C)C)S(=O)(=O)C2=CC=C(C=C2)C,CBZ3-R-E8E10161E349258B-BA,CBZ3-P-E8E10161E349258B,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
INOXIDVMSYCKPX-UHFFFAOYSA-N,MPOWDDZBOAZIKX-UHFFFAOYSA-N,C1=CC(=C(C=C1Br)CCC=O)C(F)F,CC1=CC(=C(C=C1OCC2=CC=CC=C2)C)C=O,CBZ3-R-90AEC2CF195B1889-AB,CBZ3-P-90AEC2CF195B1889,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
MPOWDDZBOAZIKX-UHFFFAOYSA-N,INOXIDVMSYCKPX-UHFFFAOYSA-N,CC1=CC(=C(C=C1OCC2=CC=CC=C2)C)C=O,C1=CC(=C(C=C1Br)CCC=O)C(F)F,CBZ3-R-90AEC2CF195B1889-BA,CBZ3-P-90AEC2CF195B1889,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
HVKXGPWIEWMQQZ-UHFFFAOYSA-N,XPXUUOJHTSIWRT-UHFFFAOYSA-N,B(C1=CC(=C(C(=C1C=O)F)C)F)(O)O,C1=CC(=C(C=C1SC(F)(F)F)Br)CCC=O,CBZ3-R-E4F29E58C03C6CAB-AB,CBZ3-P-E4F29E58C03C6CAB,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
XPXUUOJHTSIWRT-UHFFFAOYSA-N,HVKXGPWIEWMQQZ-UHFFFAOYSA-N,C1=CC(=C(C=C1SC(F)(F)F)Br)CCC=O,B(C1=CC(=C(C(=C1C=O)F)C)F)(O)O,CBZ3-R-E4F29E58C03C6CAB-BA,CBZ3-P-E4F29E58C03C6CAB,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
HLIWMAMMVHATKH-UHFFFAOYSA-N,ZQUVBMVXDANKKM-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)OC2=CC(=C(C=C2)[N+](=O)[O-])F,CC(=C(C)COC(C)(C)C=O)C,CBZ3-R-0A91F51783585C41-AB,CBZ3-P-0A91F51783585C41,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
ZQUVBMVXDANKKM-UHFFFAOYSA-N,HLIWMAMMVHATKH-UHFFFAOYSA-N,CC(=C(C)COC(C)(C)C=O)C,C1=CC=C(C(=C1)C=O)OC2=CC(=C(C=C2)[N+](=O)[O-])F,CBZ3-R-0A91F51783585C41-BA,CBZ3-P-0A91F51783585C41,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
ATMOFXSMZCZHEX-UHFFFAOYSA-N,HFDHXLAWKOYHCF-UHFFFAOYSA-N,CC1=C(C=C(C=C1)F)CC(C)(C)C=O,C1=CC(=C(C=C1F)C2=C(C=C(C=C2F)F)F)C=O,CBZ3-R-B0BB2C43A0EAD461-AB,CBZ3-P-B0BB2C43A0EAD461,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
HFDHXLAWKOYHCF-UHFFFAOYSA-N,ATMOFXSMZCZHEX-UHFFFAOYSA-N,C1=CC(=C(C=C1F)C2=C(C=C(C=C2F)F)F)C=O,CC1=C(C=C(C=C1)F)CC(C)(C)C=O,CBZ3-R-B0BB2C43A0EAD461-BA,CBZ3-P-B0BB2C43A0EAD461,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
FMWHXDHBTQPTPD-UHFFFAOYSA-N,WHODOSHODSZGHQ-UHFFFAOYSA-N,CCCCC1=CC=C(C=C1)C2=C(C=C(C=C2)F)C=O,C1C(NNC1C2=CC=C(C=C2)F)C=O,CBZ3-R-C7F9A71B58DFAA28-AB,CBZ3-P-C7F9A71B58DFAA28,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
WHODOSHODSZGHQ-UHFFFAOYSA-N,FMWHXDHBTQPTPD-UHFFFAOYSA-N,C1C(NNC1C2=CC=C(C=C2)F)C=O,CCCCC1=CC=C(C=C1)C2=C(C=C(C=C2)F)C=O,CBZ3-R-C7F9A71B58DFAA28-BA,CBZ3-P-C7F9A71B58DFAA28,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
HFTJQBWJXAYAHK-UHFFFAOYSA-N,KKTAJRGQLLFRJJ-BQBZGAKWSA-N,C1=CC=C(C=C1)C2=CC3=C(NC=C3C4=CC=CC(=C4)C=O)N=C2,C1C[C@H]([C@H](C1)O)CC=O,CBZ3-R-EFCBD678DA3D7FBB-AB,CBZ3-P-EFCBD678DA3D7FBB,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
KKTAJRGQLLFRJJ-BQBZGAKWSA-N,HFTJQBWJXAYAHK-UHFFFAOYSA-N,C1C[C@H]([C@H](C1)O)CC=O,C1=CC=C(C=C1)C2=CC3=C(NC=C3C4=CC=CC(=C4)C=O)N=C2,CBZ3-R-EFCBD678DA3D7FBB-BA,CBZ3-P-EFCBD678DA3D7FBB,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
IEQBPWMQPPUHQD-WDEREUQCSA-N,KXPALOZGRGUSSO-OKILXGFUSA-N,CO[C@@H]1[C@@H](N(C1=O)CC2=CC=CC=C2)C=O,C[C@@H]1CN(C[C@@H](O1)C)C2=C(C3=C(C=C2C=O)C(=NO3)NCC4CCCCC4)F,CBZ3-R-E930BFD0B82C6F1D-AB,CBZ3-P-E930BFD0B82C6F1D,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
KXPALOZGRGUSSO-OKILXGFUSA-N,IEQBPWMQPPUHQD-WDEREUQCSA-N,C[C@@H]1CN(C[C@@H](O1)C)C2=C(C3=C(C=C2C=O)C(=NO3)NCC4CCCCC4)F,CO[C@@H]1[C@@H](N(C1=O)CC2=CC=CC=C2)C=O,CBZ3-R-E930BFD0B82C6F1D-BA,CBZ3-P-E930BFD0B82C6F1D,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
MVRXIFHXWZLUMJ-UHFFFAOYSA-N,ZERQQTBRBAOQHD-UHFFFAOYSA-N,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)C5(CCCC5)C=O)C(=N2)C(F)(F)F,CC(C1=CC=CC=C1)OC2=CC=CC(=C2)C=O,CBZ3-R-211E7564B51788AB-AB,CBZ3-P-211E7564B51788AB,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
ZERQQTBRBAOQHD-UHFFFAOYSA-N,MVRXIFHXWZLUMJ-UHFFFAOYSA-N,CC(C1=CC=CC=C1)OC2=CC=CC(=C2)C=O,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)C5(CCCC5)C=O)C(=N2)C(F)(F)F,CBZ3-R-211E7564B51788AB-BA,CBZ3-P-211E7564B51788AB,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
OKTMDDHELNJKPX-UHFFFAOYSA-N,XJKDIHCVKYEUPS-NSHDSACASA-N,C1=CC(=O)N(C=C1)CC2=CC=C(C=C2)C(C3=CC=CC(=C3)C=O)F,C1=CC(=CC=C1C2=CC(=C(C(=C2)Cl)C[C@H](CC=O)C(=O)NC(=O)O)Cl)F,CBZ3-R-43607CF2237BE85A-AB,CBZ3-P-43607CF2237BE85A,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
XJKDIHCVKYEUPS-NSHDSACASA-N,OKTMDDHELNJKPX-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC(=C(C(=C2)Cl)C[C@H](CC=O)C(=O)NC(=O)O)Cl)F,C1=CC(=O)N(C=C1)CC2=CC=C(C=C2)C(C3=CC=CC(=C3)C=O)F,CBZ3-R-43607CF2237BE85A-BA,CBZ3-P-43607CF2237BE85A,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
UYVDRKLPUXWOHI-UHFFFAOYSA-N,ZEHSWRAQLOVVKF-UHFFFAOYSA-N,CC1=CC(=CC(=C1)C2=C3C(=CC=C2)OC(O3)(F)F)C=O,CC(C)(C=O)C(=O)C1=CC=C(C=C1)F,CBZ3-R-BDA3A946E7176140-AB,CBZ3-P-BDA3A946E7176140,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
ZEHSWRAQLOVVKF-UHFFFAOYSA-N,UYVDRKLPUXWOHI-UHFFFAOYSA-N,CC(C)(C=O)C(=O)C1=CC=C(C=C1)F,CC1=CC(=CC(=C1)C2=C3C(=CC=C2)OC(O3)(F)F)C=O,CBZ3-R-BDA3A946E7176140-BA,CBZ3-P-BDA3A946E7176140,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
OILCAWGLITYJMZ-UHFFFAOYSA-N,PGQMQVSFGUOBFC-UHFFFAOYSA-N,CC1=C(N=C(O1)C2=CC=CC=C2)CC=O,CC(C)(C)OC(=O)NC1=C(C(=C(C(=C1F)F)[Si](C)(C)C)F)C=O,CBZ3-R-A8B31D40F8A06D03-AB,CBZ3-P-A8B31D40F8A06D03,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
PGQMQVSFGUOBFC-UHFFFAOYSA-N,OILCAWGLITYJMZ-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC1=C(C(=C(C(=C1F)F)[Si](C)(C)C)F)C=O,CC1=C(N=C(O1)C2=CC=CC=C2)CC=O,CBZ3-R-A8B31D40F8A06D03-BA,CBZ3-P-A8B31D40F8A06D03,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
NBWFCVLHMNTTOT-UHFFFAOYSA-N,QMHYWEQZQADRCD-UHFFFAOYSA-N,B(O)(O)OC1=C(C=C(C(=C1)C=O)Cl)F,CCC=CC=CCCCCCC=O,CBZ3-R-0C426FB6B9F92453-AB,CBZ3-P-0C426FB6B9F92453,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
QMHYWEQZQADRCD-UHFFFAOYSA-N,NBWFCVLHMNTTOT-UHFFFAOYSA-N,CCC=CC=CCCCCCC=O,B(O)(O)OC1=C(C=C(C(=C1)C=O)Cl)F,CBZ3-R-0C426FB6B9F92453-BA,CBZ3-P-0C426FB6B9F92453,train,B_donor_A_acceptor,aliphatic__aromatic_carbo
NTWYVBFGNCYKPS-ZHZAVPAVSA-N,YDFMBZGCVDFGTM-UHFFFAOYSA-N,C1C[C@@H]2CC(CC[C@@H]2C[C@@H]1C=O)C3=CC(=C(C=C3)OC(F)(F)F)F,C1=CC(=C(C=C1F)F)COC2=C(C=C(C=C2Cl)Cl)C=O,CBZ3-R-A3E3B2E5AFA562B4-AB,CBZ3-P-A3E3B2E5AFA562B4,train,A_donor_B_acceptor,aliphatic__aromatic_carbo
