id,donor_id,acceptor_id,donor_smiles,acceptor_smiles,smiles,reaction_type,is_homo,xtb_optimized,error,xyz_file,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_ketC,mulliken_ketO,mulliken_carbC,mulliken_hydO,mulliken_hydH,wbo_CO_ket,wbo_CC_new,wbo_CO_carb,fukui_plus_ketC,fukui_minus_ketC,fukui_0_ketC,dual_ketC,fukui_plus_carbC,fukui_minus_carbC,fukui_0_carbC,dual_carbC,pa_ketO,vbur_ketC,vbur_carbC,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,hb_dist,hb_angle,dih_core,adch_ketC,adch_ketO,adch_carbC,adch_hydO,adch_hydH,adch_fukui_plus_ketC,adch_fukui_minus_ketC,adch_fukui_plus_carbC,adch_fukui_minus_carbC,qtaim_rho_CO_ket,qtaim_lap_CO_ket,qtaim_ell_CO_ket,qtaim_rho_CC_new,qtaim_lap_CC_new,qtaim_ell_CC_new,qtaim_rho_HB,G_donor,G_acceptor,G_xtb,dG_xtb_kcal,G_donor_gxtb,G_acceptor_gxtb,G_gxtb,dG_gxtb_kcal
MSGWONYPYUSLOH-ZIAGYGMSSA-N__WOZZXPDHSIIKBQ-UHFFFAOYSA-N,MSGWONYPYUSLOH-ZIAGYGMSSA-N,WOZZXPDHSIIKBQ-UHFFFAOYSA-N,C[C@@H]1CC[C@H](CN1C2=C(C(=C(C=C2)N3N=CC=N3)C=O)F)C4=NC5=C(O4)C=CC(=C5)Cl,CN1C=C(C2=C1C=CC=C2F)C3(CC3)C=O,CC1CCC(c2nc3cc(Cl)ccc3o2)CN1c1ccc(-n2nccn2)c(C(=O)C(O)C2(c3cn(C)c4cccc(F)c34)CC2)c1F,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0025/xyz_prod/prod_MSGWONYPYUSLOH-ZIAGYGMSSA-N__WOZZXPDHSIIKBQ-UHFFFAOYSA-N.xyz,-134.571386056175,-9.9398,-7.557,2.3828,6.7741,1.0687,-3.9214,2.8527,2.695232,9.743,0.237039,-0.342442,0.093715,-0.43656,0.314835,1.847093,0.956067,1.013751,0.015593,3.1e-05,0.007812,0.015562,-0.000711,0.000466,-0.000123,-0.001177,84.3504,76.7459,81.0543,5.6445,2.7811,9.9871,814.7202,22.3638,1.9861,118.6412,7.5065,,,,,,,,,,,,,,,,,-88.57814784584,-45.511469265034,-134.108682871401,-11.9639,-1833.739566593463,-732.252432815012,-2565.9863514990348,3.5441
WOZZXPDHSIIKBQ-UHFFFAOYSA-N__MSGWONYPYUSLOH-ZIAGYGMSSA-N,WOZZXPDHSIIKBQ-UHFFFAOYSA-N,MSGWONYPYUSLOH-ZIAGYGMSSA-N,CN1C=C(C2=C1C=CC=C2F)C3(CC3)C=O,C[C@@H]1CC[C@H](CN1C2=C(C(=C(C=C2)N3N=CC=N3)C=O)F)C4=NC5=C(O4)C=CC(=C5)Cl,CC1CCC(c2nc3cc(Cl)ccc3o2)CN1c1ccc(-n2nccn2)c(C(O)C(=O)C2(c3cn(C)c4cccc(F)c34)CC2)c1F,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0025/xyz_prod/prod_WOZZXPDHSIIKBQ-UHFFFAOYSA-N__MSGWONYPYUSLOH-ZIAGYGMSSA-N.xyz,-134.578341545701,-9.8835,-7.6759,2.2076,6.7492,1.0122,-3.8807,2.8685,2.625036,10.078,0.2141,-0.365728,0.099418,-0.430468,0.316833,1.817715,0.94667,1.009574,0.001389,0.003954,0.002672,-0.002565,-0.003166,0.002524,-0.000321,-0.00569,91.8636,82.512,77.7086,9.2448,2.3483,14.4806,778.2106,22.9788,2.4465,91.9774,-7.1977,,,,,,,,,,,,,,,,,-45.511469265034,-88.57814784584,-134.109244190238,-12.3162,-732.252432815012,-1833.739566593463,-2565.990663179174,0.8385
LPLDMUGULFEJJK-KVIJGQROSA-N__ZDGXMBKETNFWRX-UHFFFAOYSA-N,LPLDMUGULFEJJK-KVIJGQROSA-N,ZDGXMBKETNFWRX-UHFFFAOYSA-N,CC(=O)O[C@H]1[C@@H]([C@H](O[C@H]([C@@H]1OC(=O)C)OC2=C(C=C(C=C2)[N+](=O)[O-])C=O)C(=O)OC)OC(=O)C,CC1=CC(N=C1)(C)C=O,COC(=O)C1OC(Oc2ccc([N+](=O)[O-])cc2C(=O)C(O)C2(C)C=C(C)C=N2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,aliph-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0025/xyz_prod/prod_LPLDMUGULFEJJK-KVIJGQROSA-N__ZDGXMBKETNFWRX-UHFFFAOYSA-N.xyz,-135.85550506819,-10.5163,-8.7947,1.7216,7.9115,1.5776,-4.74455,3.16695,3.554012,8.264,0.23332,-0.34784,0.102261,-0.42616,0.321598,1.833149,0.964639,1.027477,0.021679,0.005253,0.013466,0.016426,-0.001666,0.003452,0.000893,-0.005118,76.8744,76.2154,73.243,7.4026,3.0277,8.8585,843.5934,20.5811,2.0833,114.8198,12.1714,,,,,,,,,,,,,,,,,-109.01659334909,-26.418438825677,-135.457495329835,-14.0958,-1807.240955331975,-401.999529575405,-2209.2412513443032,-0.4809
ZDGXMBKETNFWRX-UHFFFAOYSA-N__LPLDMUGULFEJJK-KVIJGQROSA-N,ZDGXMBKETNFWRX-UHFFFAOYSA-N,LPLDMUGULFEJJK-KVIJGQROSA-N,CC1=CC(N=C1)(C)C=O,CC(=O)O[C@H]1[C@@H]([C@H](O[C@H]([C@@H]1OC(=O)C)OC2=C(C=C(C=C2)[N+](=O)[O-])C=O)C(=O)OC)OC(=O)C,COC(=O)C1OC(Oc2ccc([N+](=O)[O-])cc2C(O)C(=O)C2(C)C=C(C)C=N2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,aliph-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0025/xyz_prod/prod_ZDGXMBKETNFWRX-UHFFFAOYSA-N__LPLDMUGULFEJJK-KVIJGQROSA-N.xyz,-135.854406050745,-10.9796,-8.7943,2.1853,7.9545,1.6184,-4.78645,3.16805,3.615805,3.141,0.226098,-0.349916,0.098922,-0.437405,0.327461,1.86356,0.932351,1.034607,0.013786,0.011595,0.012691,0.002191,-0.003138,0.007396,0.002129,-0.010534,52.9437,77.114,71.1232,6.6602,3.5161,10.9161,854.5938,20.5941,3.7756,70.2684,159.6439,,,,,,,,,,,,,,,,,-26.418438825677,-109.01659334909,-135.456993651767,-13.781,-401.999529575405,-1807.240955331975,-2209.2297554843344,6.7328
GQDIXNWKKHPGFS-UHFFFAOYSA-N__LDDMACCNBZAMSG-DBRKOABJSA-N,GQDIXNWKKHPGFS-UHFFFAOYSA-N,LDDMACCNBZAMSG-DBRKOABJSA-N,C1COC2(CCSC2)CC1OC3=C(C=C(C=C3)F)C=O,CN[C@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O,CNC(C(O)C(=O)c1cc(F)ccc1OC1CCOC2(CCSC2)C1)C(O)C(O)C(O)CO,aliph-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0025/xyz_prod/prod_GQDIXNWKKHPGFS-UHFFFAOYSA-N__LDDMACCNBZAMSG-DBRKOABJSA-N.xyz,-106.872202536613,-9.6118,-7.4864,2.1254,6.8416,0.1935,-3.51755,3.32405,1.861157,3.542,0.219422,-0.358944,0.084082,-0.454226,0.319505,1.832511,0.956946,1.017911,0.059251,0.009459,0.034355,0.049792,-0.004684,0.006841,0.001079,-0.011525,,71.5489,74.6104,6.5276,2.2036,8.2519,675.4053,20.3295,3.9264,62.4894,-172.7615,,,,,,,,,,,,,,,,,-60.757985843636,-45.700764761682,-106.470579865438,-7.423,-1305.319319236608,-706.46975089852,-2011.777305251828,7.3826
LDDMACCNBZAMSG-DBRKOABJSA-N__GQDIXNWKKHPGFS-UHFFFAOYSA-N,LDDMACCNBZAMSG-DBRKOABJSA-N,GQDIXNWKKHPGFS-UHFFFAOYSA-N,CN[C@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O,C1COC2(CCSC2)CC1OC3=C(C=C(C=C3)F)C=O,CNC(C(=O)C(O)c1cc(F)ccc1OC1CCOC2(CCSC2)C1)C(O)C(O)C(O)CO,aliph-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0025/xyz_prod/prod_LDDMACCNBZAMSG-DBRKOABJSA-N__GQDIXNWKKHPGFS-UHFFFAOYSA-N.xyz,-106.874446715621,-9.7444,-7.9734,1.771,7.1391,0.5426,-3.84085,3.29825,2.236357,4.627,0.20153,-0.358045,0.096335,-0.43028,0.317028,1.83797,0.953558,1.015999,0.07115,0.002902,0.037026,0.068248,-0.003027,0.002729,-0.000149,-0.005756,40.7068,79.0294,72.5744,7.8937,2.8575,9.7491,678.0742,20.4666,2.079,115.6465,-16.7518,,,,,,,,,,,,,,,,,-45.700764761682,-60.757985843636,-106.47391639089,-9.5167,-706.46975089852,-1305.319319236608,-2011.792348973726,-2.0575
LEHCBSZHTPGIBD-UHFFFAOYSA-N__XOPPYWGGTZVUFP-VUMGGCQHSA-N,LEHCBSZHTPGIBD-UHFFFAOYSA-N,XOPPYWGGTZVUFP-VUMGGCQHSA-N,C#CCNC(=O)C1=CC(=NC(=N1)N2CCN(CC2)CC3=CC(=CC=C3)C=O)NC4=NNC(=C4)C5CC5,C1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O)O)O,C#CCNC(=O)c1cc(Nc2cc(C3CC3)[nH]n2)nc(N2CCN(Cc3cccc(C(=O)C(O)C(O)C(O)C(O)C(O)COC4OCC(O)C(O)C4O)c3)CC2)n1,aliph-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_LEHCBSZHTPGIBD-UHFFFAOYSA-N__XOPPYWGGTZVUFP-VUMGGCQHSA-N.xyz,-175.871558412668,-9.7781,-8.3178,1.4603,6.5725,1.3128,-3.94265,2.62985,2.955395,7.812,0.204467,-0.369632,0.075812,-0.452531,0.323445,1.784565,0.961027,1.013438,0.053426,-0.001188,0.026119,0.054614,-0.002776,-0.000672,-0.001724,-0.002104,55.4138,71.5786,71.3573,7.1116,2.6269,18.5046,1161.094,20.3855,1.9785,118.4315,-3.6572,,,,,,,,,,,,,,,,,-101.055380933764,-74.175117208879,-175.243288690267,-8.0262,-1595.639407836886,-1183.245388029236,-2778.864892713027,12.4894
AEYCSENPMLSSGY-SABDPVTBSA-N__LOBDRXVWORVYEN-UHFFFAOYSA-N,AEYCSENPMLSSGY-SABDPVTBSA-N,LOBDRXVWORVYEN-UHFFFAOYSA-N,CCOC(=O)[C@@H]1[C@H]([C@H]([C@H]([C@@H]([C@]1(C)O)C=O)C2=CC=CC=C2)[N+](=O)[O-])C3=CC=C(C=C3)[N+](=O)[O-],CC(C)(C)OC(=O)NCC(C(C1=CC(=C(C(=C1)F)O)C=O)O)O,CCOC(=O)C1C(c2ccc([N+](=O)[O-])cc2)C([N+](=O)[O-])C(c2ccccc2)C(C(=O)C(O)c2cc(C(O)C(O)CNC(=O)OC(C)(C)C)cc(F)c2O)C1(C)O,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_AEYCSENPMLSSGY-SABDPVTBSA-N__LOBDRXVWORVYEN-UHFFFAOYSA-N.xyz,-174.162464246376,-10.9439,-8.9611,1.9828,7.6763,1.9511,-4.8137,2.8626,4.047318,9.873,0.22839,-0.327247,0.092042,-0.432321,0.315624,1.877149,0.938114,1.011871,0.022166,0.006853,0.01451,0.015313,-0.000964,0.00513,0.002083,-0.006094,51.4431,84.7081,74.6919,8.523,2.7457,12.2725,969.0601,21.9598,2.1815,111.734,-32.2348,,,,,,,,,,,,,,,,,-99.378913998262,-74.172842819483,-173.56617210463,-9.0457,-1601.780234485917,-1189.4124285510911,-2791.196505164519,-2.411
XOPPYWGGTZVUFP-VUMGGCQHSA-N__LEHCBSZHTPGIBD-UHFFFAOYSA-N,XOPPYWGGTZVUFP-VUMGGCQHSA-N,LEHCBSZHTPGIBD-UHFFFAOYSA-N,C1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O)O)O,C#CCNC(=O)C1=CC(=NC(=N1)N2CCN(CC2)CC3=CC(=CC=C3)C=O)NC4=NNC(=C4)C5CC5,C#CCNC(=O)c1cc(Nc2cc(C3CC3)[nH]n2)nc(N2CCN(Cc3cccc(C(O)C(=O)C(O)C(O)C(O)C(O)COC4OCC(O)C(O)C4O)c3)CC2)n1,aliph-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_XOPPYWGGTZVUFP-VUMGGCQHSA-N__LEHCBSZHTPGIBD-UHFFFAOYSA-N.xyz,-175.878273013447,-9.5316,-7.9675,1.5641,6.4796,0.9475,-3.71355,2.76605,2.492806,10.139,0.215567,-0.343304,0.097404,-0.441483,0.305732,1.869398,0.955875,0.993989,0.060856,8.7e-05,0.030471,0.060769,-0.001732,-0.001095,-0.001414,-0.000637,48.5995,72.854,67.5212,8.9232,1.9472,14.7806,1043.2751,21.6512,4.2792,33.354,-157.8489,,,,,,,,,,,,,,,,,-74.175117208879,-101.055380933764,-175.237554752417,-4.4281,-1183.245388029236,-1595.639407836886,-2778.87412574663,6.6956
LOBDRXVWORVYEN-UHFFFAOYSA-N__AEYCSENPMLSSGY-SABDPVTBSA-N,LOBDRXVWORVYEN-UHFFFAOYSA-N,AEYCSENPMLSSGY-SABDPVTBSA-N,CC(C)(C)OC(=O)NCC(C(C1=CC(=C(C(=C1)F)O)C=O)O)O,CCOC(=O)[C@@H]1[C@H]([C@H]([C@H]([C@@H]([C@]1(C)O)C=O)C2=CC=CC=C2)[N+](=O)[O-])C3=CC=C(C=C3)[N+](=O)[O-],CCOC(=O)C1C(c2ccc([N+](=O)[O-])cc2)C([N+](=O)[O-])C(c2ccccc2)C(C(O)C(=O)c2cc(C(O)C(O)CNC(=O)OC(C)(C)C)cc(F)c2O)C1(C)O,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_LOBDRXVWORVYEN-UHFFFAOYSA-N__AEYCSENPMLSSGY-SABDPVTBSA-N.xyz,-174.16607803355,-11.1054,-8.7633,2.3421,7.7406,2.0042,-4.8724,2.8682,4.138533,13.436,0.226543,-0.358435,0.08624,-0.442065,0.320336,1.820539,0.968251,1.004338,0.031884,-0.001006,0.015439,0.03289,-0.001779,-0.000633,-0.001206,-0.001146,44.4354,74.9057,82.1038,9.4235,2.3957,10.8882,975.2603,21.8245,2.0157,117.1958,-3.3722,,,,,,,,,,,,,,,,,-74.172842819483,-99.378913998262,-173.560974316875,-5.7841,-1189.4124285510911,-1601.780234485917,-2791.1863407410133,3.9673
ZLNNPSATCQDVAX-UHFFFAOYSA-N__JULXTBZYTJJHTJ-UHFFFAOYSA-N,ZLNNPSATCQDVAX-UHFFFAOYSA-N,JULXTBZYTJJHTJ-UHFFFAOYSA-N,C1CN(CCN1C(=O)C2=C(C=CC(=C2)OC3=NNC(C4=CC=CC=C43)C=O)F)C(=O)N5C=CC=N5,C1=CC(=C(C=C1C2=NC(=C(N2)C3=CC=NC=C3)C4=CC(=C(N=C4)N)O)C=O)F,Nc1ncc(-c2nc(-c3ccc(F)c(C(O)C(=O)C4NN=C(Oc5ccc(F)c(C(=O)N6CCN(C(=O)n7cccn7)CC6)c5)c5ccccc54)c3)[nH]c2-c2ccncc2)cc1O,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_ZLNNPSATCQDVAX-UHFFFAOYSA-N__JULXTBZYTJJHTJ-UHFFFAOYSA-N.xyz,-178.182289621371,-9.5868,-7.6788,1.908,6.3852,1.3281,-3.85665,2.52855,2.941162,2.888,0.208214,-0.343327,0.107618,-0.436381,0.320366,1.857189,0.958606,1.007264,0.021121,0.00371,0.012416,0.017411,-0.002501,-0.000842,-0.001672,-0.001659,51.154,73.8725,70.3038,12.4133,2.2278,17.6738,971.7087,23.8187,2.0257,116.3429,2.7446,,,,,,,,,,,,,,,,,-100.350421754843,-77.243000364312,-177.623579536699,-18.9241,-1656.167475949917,-1294.4838652003689,-2950.654966372558,-2.2749
JULXTBZYTJJHTJ-UHFFFAOYSA-N__ZLNNPSATCQDVAX-UHFFFAOYSA-N,JULXTBZYTJJHTJ-UHFFFAOYSA-N,ZLNNPSATCQDVAX-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=NC(=C(N2)C3=CC=NC=C3)C4=CC(=C(N=C4)N)O)C=O)F,C1CN(CCN1C(=O)C2=C(C=CC(=C2)OC3=NNC(C4=CC=CC=C43)C=O)F)C(=O)N5C=CC=N5,Nc1ncc(-c2nc(-c3ccc(F)c(C(=O)C(O)C4NN=C(Oc5ccc(F)c(C(=O)N6CCN(C(=O)n7cccn7)CC6)c5)c5ccccc54)c3)[nH]c2-c2ccncc2)cc1O,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_JULXTBZYTJJHTJ-UHFFFAOYSA-N__ZLNNPSATCQDVAX-UHFFFAOYSA-N.xyz,-178.181599335508,-9.4762,-8.3782,1.098,6.368,1.6479,-4.00795,2.36005,3.403246,4.917,0.222521,-0.374921,0.081815,-0.445674,0.316756,1.790094,0.978235,1.016456,0.034176,-0.000997,0.01659,0.035173,-0.00403,0.002357,-0.000836,-0.006387,55.473,71.5512,71.6886,6.0748,2.0259,18.4541,984.6891,23.7211,2.0032,117.077,-8.1159,,,,,,,,,,,,,,,,,-77.243000364312,-100.350421754843,-177.621481275604,-17.6074,-1294.4838652003689,-1656.167475949917,-2950.6522096320364,-0.545
NGQPHPAMLFFHGL-UHFFFAOYSA-N__WCBZNTOCZLIVGQ-UHFFFAOYSA-N,NGQPHPAMLFFHGL-UHFFFAOYSA-N,WCBZNTOCZLIVGQ-UHFFFAOYSA-N,C(CNN=C(N)N)C=O,C1=CC(=C(C(=C1)Br)OCC(=O)O)C=O,NC(N)=NNCCC(=O)C(O)c1cccc(Br)c1OCC(=O)O,aliph-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_NGQPHPAMLFFHGL-UHFFFAOYSA-N__WCBZNTOCZLIVGQ-UHFFFAOYSA-N.xyz,-72.588760427833,-9.6587,-7.2949,2.3638,7.0467,0.0184,-3.53255,3.51415,1.775523,14.412,0.223055,-0.367631,0.095743,-0.435191,0.309658,1.835563,0.961458,1.003405,0.064289,0.003052,0.03367,0.061237,-0.003391,-0.001391,-0.002391,-0.002,54.546,69.2217,69.3656,6.8835,2.0171,8.3462,501.8276,20.3754,2.1211,113.7376,20.956,,,,,,,,,,,,,,,,,-29.268616796292,-43.09517304483,-72.406038677715,-26.5115,-452.553538393541,-3222.036274623384,-3674.607973465838,-11.3959
WCBZNTOCZLIVGQ-UHFFFAOYSA-N__NGQPHPAMLFFHGL-UHFFFAOYSA-N,WCBZNTOCZLIVGQ-UHFFFAOYSA-N,NGQPHPAMLFFHGL-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Br)OCC(=O)O)C=O,C(CNN=C(N)N)C=O,NC(N)=NNCCC(O)C(=O)c1cccc(Br)c1OCC(=O)O,aliph-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_WCBZNTOCZLIVGQ-UHFFFAOYSA-N__NGQPHPAMLFFHGL-UHFFFAOYSA-N.xyz,-72.587149280744,-9.7092,-7.616,2.0932,7.1419,0.4916,-3.81675,3.32515,2.190515,14.202,0.216052,-0.375011,0.095652,-0.443114,0.31523,1.786668,0.95084,1.014773,0.051934,0.003099,0.027516,0.048835,-0.003145,-0.001224,-0.002184,-0.001921,63.0111,73.5569,68.4431,6.1635,2.1617,7.2749,498.4482,20.3168,2.1117,113.794,-21.0853,,,,,,,,,,,,,,,,,-43.09517304483,-29.268616796292,-72.407127826723,-27.195,-3222.036274623384,-452.553538393541,-3674.6079649373,-11.3905
DKXNBNKWCZZMJT-BIWQTJEQSA-N__TXCWMTRCBVVEPE-UHFFFAOYSA-N,DKXNBNKWCZZMJT-BIWQTJEQSA-N,TXCWMTRCBVVEPE-UHFFFAOYSA-N,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)O)O)O)O,C1=CC(=C(C2=C1C=C(S2)F)C=O)Br,O=C(C(O)c1c(Br)ccc2cc(F)sc12)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,aliph-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_DKXNBNKWCZZMJT-BIWQTJEQSA-N__TXCWMTRCBVVEPE-UHFFFAOYSA-N.xyz,-119.084812894808,-10.8836,-8.2243,2.6593,7.828,0.8778,-4.3529,3.4751,2.726215,3.568,0.204181,-0.370222,0.107692,-0.430003,0.317412,1.816641,0.966469,1.007064,0.063289,0.001273,0.032281,0.062016,-0.011284,-0.005329,-0.008307,-0.005955,45.6117,81.5517,74.2086,5.829,2.5692,8.5363,639.7622,21.5252,2.0775,115.0655,-12.5801,,,,,,,,,,,,,,,,,-81.377824288695,-37.37176766112,-118.763124756529,-8.492,-1297.7554602553132,-3492.615083710935,-4790.359374959671,7.0087
TXCWMTRCBVVEPE-UHFFFAOYSA-N__DKXNBNKWCZZMJT-BIWQTJEQSA-N,TXCWMTRCBVVEPE-UHFFFAOYSA-N,DKXNBNKWCZZMJT-BIWQTJEQSA-N,C1=CC(=C(C2=C1C=C(S2)F)C=O)Br,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)O)O)O)O,O=C(c1c(Br)ccc2cc(F)sc12)C(O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,aliph-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_TXCWMTRCBVVEPE-UHFFFAOYSA-N__DKXNBNKWCZZMJT-BIWQTJEQSA-N.xyz,-119.079788304468,-10.8951,-8.2024,2.6927,7.6572,0.9379,-4.29755,3.35965,2.74864,5.12,0.233766,-0.337434,0.085435,-0.453492,0.332241,1.839268,0.960351,1.008864,0.054263,-0.003166,0.025548,0.057429,-0.002757,-0.001816,-0.002286,-0.000941,52.5088,75.4659,82.4835,10.8107,4.2124,7.4097,698.4132,21.0843,1.9628,118.6766,10.6569,,,,,,,,,,,,,,,,,-37.37176766112,-81.377824288695,-118.762362874241,-8.0139,-3492.615083710935,-1297.7554602553132,-4790.366866585926,2.3076
NKACAZUGEMBDIH-UHFFFAOYSA-N__BKWKAIUBTKATHZ-NDHXDJGDSA-N,NKACAZUGEMBDIH-UHFFFAOYSA-N,BKWKAIUBTKATHZ-NDHXDJGDSA-N,CCOC(C=C)(C=O)OCC,C1=CC(=CC=C1C=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)OC(=O)/C=C/C3=CC(=C(C=C3)O)O)O)O,C=CC(OCC)(OCC)C(=O)C(O)c1ccc(OC2OC(CO)C(OC(=O)C=Cc3ccc(O)c(O)c3)C(O)C2O)cc1,aliph-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_NKACAZUGEMBDIH-UHFFFAOYSA-N__BKWKAIUBTKATHZ-NDHXDJGDSA-N.xyz,-135.432002093503,-10.2384,-8.1324,2.106,6.9798,1.3831,-4.18145,2.79835,3.124077,11.715,0.199393,-0.337962,0.098751,-0.441728,0.315209,1.864555,0.944748,1.017839,0.038567,0.012628,0.025597,0.025939,-0.000369,0.007153,0.003392,-0.007522,61.5568,77.6358,69.1437,9.8956,2.2118,18.3707,875.8845,20.3233,3.788,66.9499,-146.7204,,,,,,,,,,,,,,,,,-36.257684730778,-98.699013690924,-134.971131328327,-9.0568,-538.7330070715869,-1603.588447061345,-2142.311325417078,6.3559
BKWKAIUBTKATHZ-NDHXDJGDSA-N__NKACAZUGEMBDIH-UHFFFAOYSA-N,BKWKAIUBTKATHZ-NDHXDJGDSA-N,NKACAZUGEMBDIH-UHFFFAOYSA-N,C1=CC(=CC=C1C=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)OC(=O)/C=C/C3=CC(=C(C=C3)O)O)O)O,CCOC(C=C)(C=O)OCC,C=CC(OCC)(OCC)C(O)C(=O)c1ccc(OC2OC(CO)C(OC(=O)C=Cc3ccc(O)c(O)c3)C(O)C2O)cc1,aliph-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_BKWKAIUBTKATHZ-NDHXDJGDSA-N__NKACAZUGEMBDIH-UHFFFAOYSA-N.xyz,-135.427809030891,-10.4487,-8.2235,2.2252,7.1106,1.4973,-4.30395,2.80665,3.300017,8.457,0.208417,-0.382369,0.085252,-0.43634,0.320802,1.767909,0.967063,1.026847,0.034665,0.002865,0.018765,0.0318,-0.002993,0.005988,0.001498,-0.008981,62.4843,71.1307,75.3488,7.9619,2.6103,15.483,902.4945,20.115,1.9771,117.524,-14.6643,,,,,,,,,,,,,,,,,-98.699013690924,-36.257684730778,-134.973189870699,-10.3485,-1603.588447061345,-538.7330070715869,-2142.3135182739006,4.9798
MVPVCQGEPVPSSW-UHFFFAOYSA-N__HLDNTJYXQWKLSS-GNAVYWAASA-N,MVPVCQGEPVPSSW-UHFFFAOYSA-N,HLDNTJYXQWKLSS-GNAVYWAASA-N,CC1=CC(=C(C=C1F)C=O)CC(C)(C)C(=O)O,C([C@H]([C@H]([C@@H](C=O)O)O)O)OC(=O)[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O,Cc1cc(CC(C)(C)C(=O)O)c(C(=O)C(O)C(O)C(O)C(O)COC(=O)C(O)C(O)C(O)C(O)C(=O)O)cc1F,aliph-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0026/xyz_prod/prod_MVPVCQGEPVPSSW-UHFFFAOYSA-N__HLDNTJYXQWKLSS-GNAVYWAASA-N.xyz,-133.999342164078,-10.8297,-7.909,2.9207,7.6727,0.9435,-4.3081,3.3646,2.758088,2.977,0.235551,-0.372321,0.08491,-0.453929,0.32934,1.801596,0.957644,1.011284,0.051952,0.008302,0.030127,0.04365,-0.003164,0.005493,0.001164,-0.008657,65.7303,76.0815,75.3535,11.5607,2.6253,10.3418,792.3785,19.5273,4.1844,38.812,151.8112,,,,,,,,,,,,,,,,,-52.251671922114,-81.334216506986,-133.603915944076,-11.3124,-829.792009066087,-1332.593886321807,-2162.382693574618,2.0092
